time = 12.55	Re = 90
0.217305	0.015351	0
0.220008	-0.000292	1
0.222711	-0.015936	2
0.215582	-0.013991	3
0.209498	0.008241	4
0.204689	-0.000741	5
0.207567	-0.015622	6
0.211121	-0.031824	7
0.212962	-0.049495	8
0.214110	-0.060468	9
0.212917	-0.071664	10
0.209831	-0.084581	11
0.202377	-0.108805	12
0.198791	-0.121066	13
0.196135	-0.129959	14
0.194184	-0.136560	15
0.186694	-0.151213	16
0.177783	-0.168130	17
0.166932	-0.184553	18
0.162649	-0.193332	19
0.152022	-0.208116	20
0.141575	-0.221720	21
0.128717	-0.238233	22
0.122162	-0.253109	23
0.117193	-0.268351	24
0.113516	-0.283770	25
0.110044	-0.307209	26
0.107693	-0.330290	27
0.106803	-0.350522	28
0.105222	-0.373809	29
0.105463	-0.398782	30
0.105557	-0.416987	31
0.105329	-0.433649	32
0.105617	-0.448410	33
0.105994	-0.464181	34
0.106025	-0.488728	35
0.106914	-0.511942	36
0.107787	-0.528668	37
0.108267	-0.546370	38
0.107777	-0.562936	39
0.108978	-0.576017	40
0.111266	-0.601634	41
0.107160	-0.626442	42
0.110703	-0.641080	43
0.124541	-0.648588	44
0.150645	-0.650638	45
0.165852	-0.648272	46
0.183042	-0.645807	47
0.201790	-0.641061	48
0.219011	-0.635730	49
0.243699	-0.626864	50
0.265335	-0.618876	51
0.279594	-0.612177	52
0.293742	-0.605563	53
0.318926	-0.592920	54
0.337984	-0.582573	55
0.357169	-0.571677	56
0.381696	-0.555449	57
0.394057	-0.546755	58
0.406419	-0.538061	59
0.423201	-0.525240	60
0.439681	-0.512058	61
0.460052	-0.493488	62
0.479270	-0.474644	63
0.493167	-0.459843	64
0.507141	-0.444589	65
0.524355	-0.424311	66
0.540614	-0.403945	67
0.554373	-0.384032	68
0.567448	-0.364013	69
0.579516	-0.343884	70
0.590930	-0.323389	71
0.599293	-0.307027	72
0.607570	-0.290066	73
0.615905	-0.271492	74
0.624193	-0.252008	75
0.632930	-0.228703	76
0.641183	-0.204539	77
0.648743	-0.179278	78
0.655690	-0.152999	79
0.659312	-0.134299	80
0.662702	-0.114972	81
0.665455	-0.095185	82
0.667999	-0.074827	83
0.669491	-0.056535	84
0.670798	-0.037557	85
0.671358	-0.020770	86
0.671880	-0.002646	87
0.671407	0.012363	88
0.670965	0.028116	89
0.670053	0.043725	90
0.668967	0.060302	91
0.666859	0.078496	92
0.664414	0.097698	93
0.661414	0.116167	94
0.657898	0.135714	95
0.651102	0.163261	96
0.647057	0.177644	97
0.642824	0.192555	98
0.635258	0.215159	99
0.626872	0.238611	100
0.618770	0.256917	101
0.609811	0.275837	102
0.600717	0.293253	103
0.590455	0.311957	104
0.576657	0.334043	105
0.563287	0.353659	106
0.547094	0.375389	107
0.529554	0.397041	108
0.519106	0.408497	109
0.508518	0.419678	110
0.499055	0.428970	111
0.488742	0.439094	112
0.473530	0.451747	113
0.457235	0.464541	114
0.446543	0.471727	115
0.436561	0.478103	116
0.426969	0.483807	117
0.415828	0.490439	118
0.408701	0.493197	119
0.399826	0.497205	120
0.393483	0.498803	121
0.385134	0.501807	122
0.379985	0.500241	123
0.373564	0.499842	124
0.368498	0.498840	125
0.361851	0.496638	126
0.364550	0.491209	127
0.365233	0.486933	128
0.366616	0.480444	129
0.369488	0.473696	130
0.378507	0.464511	131
0.383474	0.457811	132
0.387117	0.450607	133
