time = 9.8	Re = 10
0.110261	0.176247	0
0.151018	0.136374	1
0.180072	0.105071	2
0.209271	0.056031	3
0.217333	0.019053	4
0.222779	-0.006838	5
0.218285	-0.051782	6
0.217584	-0.078541	7
0.202637	-0.120376	8
0.194338	-0.147466	9
0.169878	-0.187709	10
0.150074	-0.224928	11
0.139968	-0.268595	12
0.140552	-0.319701	13
0.149117	-0.378663	14
0.162729	-0.427359	15
0.199119	-0.459443	16
0.249839	-0.462307	17
0.288601	-0.440204	18
0.324802	-0.406838	19
0.340958	-0.375817	20
0.352549	-0.342531	21
0.353335	-0.311540	22
0.350885	-0.298069	23
0.352019	-0.280689	24
0.346626	-0.268961	25
0.342649	-0.254156	26
0.336149	-0.238131	27
0.330226	-0.220275	28
0.322586	-0.199163	29
0.315989	-0.171187	30
0.313165	-0.127767	31
0.312401	-0.094620	32
0.310841	-0.057005	33
0.303392	-0.000926	34
0.295517	0.031465	35
0.285150	0.066475	36
0.269847	0.105471	37
0.246450	0.149130	38
0.215727	0.193611	39
0.183190	0.231298	40
0.163468	0.256735	41
0.145400	0.282060	42
0.125988	0.329557	43
0.114483	0.383585	44
0.109147	0.419655	45
0.103415	0.466712	46
0.100980	0.496571	47
0.098346	0.526772	48
0.096647	0.563521	49
0.106777	0.612271	50
0.075999	0.646979	51
0.060215	0.678309	52
0.049143	0.689684	53
0.035055	0.707957	54
0.005238	0.712941	55
-0.026922	0.720691	56
0.005787	0.711012	57
0.035872	0.704388	58
-0.021511	0.715785	59
-0.034788	0.702191	60
-0.010711	0.712421	61
-0.035050	0.705583	62
-0.007298	0.713246	63
0.040977	0.701564	64
0.007232	0.714803	65
-0.029188	0.714225	66
-0.031864	0.706206	67
-0.026482	0.713484	68
0.014978	0.700117	69
0.044981	0.698158	70
0.049321	0.705405	71
0.045585	0.691172	72
0.046509	0.690209	73
0.025553	0.705866	74
-0.017473	0.722900	75
0.032744	0.704168	76
-0.026975	0.707931	77
-0.021164	0.713788	78
-0.023647	0.713339	79
-0.032599	0.710013	80
-0.030739	0.709968	81
-0.021636	0.711120	82
-0.023588	0.712945	83
0.013492	0.699932	84
0.044179	0.694898	85
0.046064	0.693053	86
0.046619	0.688309	87
0.047342	0.688345	88
0.046865	0.708933	89
0.018147	0.715429	90
-0.012700	0.722790	91
-0.038258	0.718276	92
-0.006384	0.712788	93
0.028615	0.707302	94
0.050328	0.699082	95
0.048795	0.687361	96
0.053566	0.679408	97
