time = 7	Re = 10
0.116934	0.172610	0
0.153484	0.136598	1
0.182856	0.109702	2
0.204707	0.073872	3
0.218445	0.036354	4
0.228758	-0.011863	5
0.228801	-0.063161	6
0.220820	-0.099203	7
0.206861	-0.136962	8
0.193326	-0.174294	9
0.185063	-0.207900	10
0.184594	-0.242640	11
0.186551	-0.276522	12
0.208399	-0.301337	13
0.232067	-0.322773	14
0.260799	-0.313029	15
0.292260	-0.293769	16
0.321385	-0.258650	17
0.347965	-0.215101	18
0.367725	-0.163244	19
0.373264	-0.136683	20
0.379665	-0.106863	21
0.379873	-0.079957	22
0.378923	-0.050206	23
0.373705	-0.018395	24
0.365969	0.015114	25
0.352527	0.049339	26
0.333477	0.089237	27
0.305782	0.138322	28
0.286409	0.166568	29
0.264596	0.195436	30
0.234354	0.231597	31
0.201409	0.270029	32
0.170440	0.314090	33
0.156432	0.341132	34
0.142535	0.367898	35
0.129178	0.410713	36
0.120689	0.451307	37
0.112361	0.498597	38
0.100400	0.550485	39
0.104229	0.584196	40
0.110177	0.623936	41
0.070950	0.666316	42
0.047167	0.693417	43
0.028488	0.707909	44
-0.025000	0.722234	45
0.018299	0.713373	46
-0.032365	0.716561	47
-0.031585	0.703378	48
-0.026775	0.705539	49
-0.013713	0.716211	50
-0.018271	0.715239	51
-0.037138	0.708156	52
-0.027902	0.706171	53
-0.059393	0.689562	54
-0.087892	0.673821	55
-0.101304	0.659190	56
-0.141258	0.626075	57
-0.189996	0.604872	58
-0.221063	0.592031	59
-0.252436	0.578076	60
-0.297950	0.557807	61
-0.341658	0.535729	62
-0.375712	0.515717	63
-0.407962	0.494987	64
-0.431959	0.476368	65
-0.456303	0.457456	66
-0.495017	0.421226	67
-0.527804	0.384706	68
-0.546507	0.359645	69
-0.565451	0.333999	70
-0.587378	0.299023	71
-0.608153	0.261910	72
-0.617695	0.239098	73
-0.634020	0.199051	74
-0.648660	0.156957	75
-0.657688	0.121069	76
-0.665877	0.083274	77
-0.669855	0.047437	78
-0.672019	0.017494	79
-0.674130	-0.012485	80
-0.673344	-0.071737	81
-0.670000	-0.097510	82
-0.661727	-0.156588	83
-0.648394	-0.214601	84
-0.629635	-0.268923	85
-0.606944	-0.320079	86
-0.579227	-0.371188	87
-0.547838	-0.420166	88
-0.522177	-0.452975	89
-0.493059	-0.487124	90
-0.459733	-0.521782	91
-0.421475	-0.558016	92
-0.398804	-0.575711	93
-0.374165	-0.595141	94
-0.339765	-0.619452	95
-0.300735	-0.647379	96
-0.255177	-0.676814	97
-0.214438	-0.703169	98
-0.188353	-0.719616	99
-0.162254	-0.735861	100
-0.126722	-0.754694	101
-0.086183	-0.772983	102
-0.034857	-0.787972	103
-0.004523	-0.790653	104
0.025664	-0.793016	105
0.082080	-0.784251	106
0.108484	-0.775783	107
0.133995	-0.769462	108
0.156200	-0.759378	109
0.180842	-0.752868	110
0.203044	-0.742572	111
0.227315	-0.734845	112
0.259144	-0.720701	113
0.290154	-0.707538	114
0.323838	-0.692141	115
0.357328	-0.676433	116
0.390527	-0.659094	117
0.424264	-0.640975	118
0.459320	-0.620187	119
0.495421	-0.597359	120
0.521639	-0.577992	121
0.548119	-0.557368	122
0.576945	-0.532658	123
0.604747	-0.506554	124
0.629775	-0.480052	125
0.654345	-0.452204	126
0.677520	-0.421927	127
0.702347	-0.388158	128
0.716853	-0.364186	129
0.734237	-0.336639	130
0.749235	-0.308061	131
0.765777	-0.276163	132
0.779124	-0.244562	133
0.792600	-0.210728	134
0.804508	-0.174771	135
0.816285	-0.135879	136
0.822887	-0.105741	137
0.830573	-0.070836	138
0.835342	-0.037518	139
0.840182	0.000420	140
0.841694	0.032299	141
0.843114	0.069266	142
0.842300	0.104336	143
0.840505	0.142998	144
0.836825	0.173500	145
0.833069	0.204230	146
0.827104	0.237520	147
0.820503	0.271885	148
0.812039	0.303691	149
0.803001	0.336507	150
0.791869	0.369149	151
0.779722	0.402843	152
0.767342	0.430421	153
0.754850	0.458089	154
0.739589	0.487220	155
0.723539	0.517284	156
0.705906	0.545607	157
0.687360	0.575001	158
0.666990	0.603361	159
0.645364	0.632637	160
0.625658	0.655901	161
0.605593	0.679256	162
0.583362	0.702109	163
0.560351	0.725581	164
0.537322	0.746030	165
0.513929	0.766619	166
0.488251	0.786478	167
0.461588	0.806627	168
0.412907	0.838337	169
0.385146	0.854496	170
0.356875	0.870674	171
0.325715	0.885469	172
0.292083	0.900625	173
0.253119	0.915781	174
0.210019	0.931245	175
0.155219	0.947585	176
0.097412	0.961795	177
0.051624	0.971280	178
0.008306	0.979329	179
-0.026541	0.990980	180
-0.054142	1.002592	181
