time = 1.95	Re = 10
0.135352	0.148599	0
0.173863	0.134138	1
0.211490	0.113492	2
0.243442	0.093449	3
0.271378	0.074810	4
0.307304	0.087778	5
0.332598	0.130234	6
0.338120	0.162976	7
0.342193	0.196863	8
0.339632	0.237358	9
0.334034	0.279130	10
0.321438	0.324987	11
0.304694	0.373981	12
0.282455	0.426055	13
0.268969	0.454370	14
0.255469	0.482803	15
0.238311	0.514465	16
0.220054	0.546998	17
0.198881	0.584278	18
0.174596	0.624521	19
0.156217	0.649752	20
0.137056	0.674918	21
0.109717	0.701638	22
0.080701	0.727008	23
0.040405	0.747788	24
-0.009885	0.761739	25
-0.057971	0.757542	26
-0.096959	0.749545	27
-0.129702	0.738574	28
-0.162438	0.729826	29
-0.187558	0.720757	30
-0.216516	0.714563	31
-0.265362	0.700032	32
-0.314857	0.687700	33
-0.358315	0.675570	34
-0.403388	0.663590	35
-0.444839	0.649927	36
-0.487043	0.635301	37
-0.522681	0.620786	38
-0.561243	0.604761	39
-0.596398	0.587901	40
-0.631673	0.569616	41
-0.663579	0.551544	42
-0.695478	0.532289	43
-0.725357	0.512422	44
-0.755097	0.491922	45
-0.782277	0.471298	46
-0.809276	0.450111	47
-0.835184	0.427526	48
-0.861704	0.403032	49
-0.899035	0.379506	50
-0.930992	0.366902	51
