time = 0.95	Re = 10
0.138552	0.144753	0
0.196732	0.144758	1
0.243546	0.150950	2
0.278670	0.175232	3
0.305185	0.214294	4
0.324128	0.265163	5
0.329960	0.295577	6
0.335496	0.326287	7
0.336264	0.361440	8
0.336120	0.397656	9
0.332081	0.436503	10
0.326121	0.476659	11
0.315236	0.519154	12
0.301620	0.562644	13
0.282712	0.607786	14
0.259223	0.653171	15
0.229139	0.699413	16
0.193154	0.743739	17
0.150269	0.784383	18
0.125784	0.802505	19
0.101235	0.820515	20
0.049653	0.847939	21
0.000169	0.869445	22
-0.044790	0.887569	23
-0.084656	0.904235	24
-0.119913	0.921076	25
-0.150364	0.940053	26
-0.175436	0.984977	27
