time = 0.75	Re = 10
0.139170	0.144025	0
0.192767	0.151170	1
0.237069	0.164504	2
0.271956	0.191423	3
0.299836	0.229265	4
0.321742	0.277495	5
0.337954	0.333527	6
0.341750	0.366082	7
0.345377	0.398688	8
0.345870	0.433756	9
0.344646	0.470011	10
0.339995	0.507901	11
0.333444	0.546402	12
0.322727	0.586200	13
0.309998	0.625752	14
0.292836	0.665783	15
0.273285	0.704813	16
0.249992	0.742691	17
0.223638	0.779749	18
0.194743	0.813535	19
0.164741	0.845364	20
0.133625	0.874418	21
0.103351	0.901084	22
0.074043	0.925940	23
0.047272	0.951160	24
0.024380	0.999966	25
