time = 3.85	Re = 10
0.128823	0.156790	0
0.179014	0.124238	1
0.209090	0.081321	2
0.231513	0.049564	3
0.248193	0.004077	4
0.257791	-0.036744	5
0.270452	-0.083447	6
0.309016	-0.091755	7
0.329953	-0.070381	8
0.350885	-0.048399	9
0.366671	-0.006722	10
0.376484	0.039382	11
0.375059	0.095479	12
0.363847	0.153515	13
0.352131	0.183155	14
0.339659	0.212231	15
0.322553	0.243390	16
0.304454	0.273529	17
0.283002	0.302948	18
0.259973	0.334079	19
0.236220	0.367277	20
0.210254	0.405703	21
0.180557	0.456787	22
0.166817	0.486648	23
0.151226	0.518948	24
0.131589	0.563297	25
0.123718	0.593735	26
0.116201	0.625273	27
0.096816	0.655206	28
0.073486	0.682140	29
0.032108	0.719003	30
-0.003408	0.723393	31
-0.044607	0.718595	32
-0.090883	0.697668	33
-0.118644	0.680630	34
-0.146432	0.666095	35
-0.160244	0.655133	36
-0.189658	0.642101	37
-0.218939	0.629037	38
-0.237944	0.618111	39
-0.289550	0.597249	40
-0.305565	0.587735	41
-0.333512	0.575594	42
-0.361337	0.563438	43
-0.392294	0.546000	44
-0.422834	0.527556	45
-0.454180	0.506727	46
-0.484405	0.485047	47
-0.507802	0.465167	48
-0.531017	0.445120	49
-0.555532	0.421496	50
-0.580058	0.396809	51
-0.609301	0.360180	52
-0.627952	0.334887	53
-0.646530	0.309138	54
-0.666864	0.274010	55
-0.681853	0.246572	56
-0.696902	0.218651	57
-0.713520	0.177615	58
-0.728883	0.134015	59
-0.742022	0.088175	60
-0.753093	0.040427	61
-0.759101	0.000231	62
-0.764079	-0.041792	63
-0.766492	-0.085818	64
-0.767099	-0.131808	65
-0.764473	-0.171169	66
-0.760564	-0.212423	67
-0.753694	-0.254260	68
-0.745277	-0.297346	69
-0.735908	-0.331526	70
-0.725792	-0.366619	71
-0.712357	-0.404237	72
-0.697161	-0.443065	73
-0.681447	-0.476523	74
-0.664452	-0.510728	75
-0.645043	-0.543994	76
-0.624418	-0.577997	77
-0.604158	-0.607164	78
-0.582716	-0.636954	79
-0.559560	-0.665456	80
-0.534969	-0.694604	81
-0.510203	-0.720329	82
-0.484040	-0.746225	83
-0.455740	-0.771035	84
-0.425851	-0.795828	85
-0.397361	-0.816760	86
-0.367863	-0.837595	87
-0.336944	-0.857058	88
-0.304655	-0.876399	89
-0.272843	-0.892583	90
-0.239668	-0.908932	91
-0.200772	-0.924461	92
-0.158983	-0.939933	93
-0.129514	-0.950029	94
-0.100779	-0.959972	95
-0.051887	-0.976359	96
-0.010121	-1.002013	97
