time = 2.05	Re = 10
0.135022	0.149002	0
0.174165	0.133650	1
0.213051	0.109625	2
0.245644	0.087042	3
0.273235	0.066649	4
0.309352	0.078619	5
0.335026	0.121224	6
0.340566	0.154646	7
0.344326	0.189503	8
0.341256	0.230673	9
0.334762	0.273614	10
0.321041	0.320265	11
0.302836	0.370293	12
0.279163	0.423140	13
0.264850	0.452072	14
0.250525	0.481143	15
0.232547	0.513861	16
0.213280	0.547823	17
0.191110	0.587067	18
0.164740	0.630811	19
0.144207	0.659094	20
0.120607	0.686743	21
0.088221	0.714961	22
0.052263	0.739404	23
0.000065	0.755113	24
-0.053748	0.754746	25
-0.095375	0.743277	26
-0.132893	0.733016	27
-0.163517	0.721207	28
-0.196019	0.712169	29
-0.220370	0.702860	30
-0.250497	0.696276	31
-0.300562	0.680543	32
-0.351546	0.666211	33
-0.396165	0.651843	34
-0.442666	0.636772	35
-0.485032	0.619768	36
-0.528247	0.601256	37
-0.564271	0.583257	38
-0.603308	0.562969	39
-0.638577	0.542057	40
-0.673722	0.519467	41
-0.705315	0.497207	42
-0.736769	0.473552	43
-0.765889	0.449420	44
-0.794794	0.424480	45
-0.821136	0.399626	46
-0.847157	0.374182	47
-0.871507	0.347385	48
-0.896544	0.318410	49
-0.932602	0.287241	50
-0.963430	0.270059	51
