time = 6.95	Re = 10
0.117131	0.172340	0
0.153510	0.136631	1
0.182853	0.109872	2
0.204584	0.074158	3
0.218299	0.037426	4
0.228819	-0.010916	5
0.229065	-0.061849	6
0.221620	-0.097273	7
0.208045	-0.134887	8
0.194534	-0.172330	9
0.186289	-0.205733	10
0.185719	-0.240262	11
0.187524	-0.273880	12
0.209308	-0.298231	13
0.232728	-0.319631	14
0.261399	-0.310003	15
0.292873	-0.290642	16
0.322045	-0.255565	17
0.348673	-0.211887	18
0.368444	-0.159711	19
0.373923	-0.132840	20
0.380240	-0.102961	21
0.380319	-0.075817	22
0.379184	-0.045936	23
0.373764	-0.013832	24
0.365756	0.019750	25
0.351893	0.054025	26
0.332474	0.093947	27
0.304287	0.142882	28
0.284796	0.170752	29
0.262911	0.199231	30
0.232757	0.235016	31
0.200214	0.273124	32
0.169817	0.316880	33
0.156092	0.343820	34
0.142387	0.370667	35
0.129107	0.413138	36
0.120722	0.453514	37
0.112304	0.500512	38
0.100409	0.551706	39
0.104455	0.584829	40
0.110557	0.622888	41
0.071576	0.665737	42
0.047619	0.692970	43
0.027825	0.707576	44
-0.021072	0.722714	45
0.019244	0.713440	46
-0.030104	0.717334	47
-0.034040	0.703405	48
-0.028690	0.705294	49
-0.012455	0.715476	50
-0.017143	0.714817	51
-0.037636	0.708875	52
-0.029540	0.706048	53
-0.057862	0.690638	54
-0.084973	0.675543	55
-0.100401	0.659826	56
-0.139346	0.627190	57
-0.185928	0.607002	58
-0.215994	0.594470	59
-0.246805	0.580814	60
-0.291248	0.561350	61
-0.334238	0.540098	62
-0.368110	0.520773	63
-0.399983	0.500826	64
-0.424042	0.482710	65
-0.448282	0.464504	66
-0.487229	0.429326	67
-0.520428	0.393740	68
-0.539482	0.369207	69
-0.558723	0.344185	70
-0.581198	0.309912	71
-0.602607	0.273515	72
-0.612571	0.250983	73
-0.629632	0.211521	74
-0.645104	0.169958	75
-0.654866	0.134474	76
-0.663829	0.097048	77
-0.668631	0.061365	78
-0.674222	0.001775	79
-0.674778	-0.057259	80
-0.671953	-0.083092	81
-0.665084	-0.142150	82
-0.653163	-0.200296	83
-0.635705	-0.254989	84
-0.614185	-0.306640	85
-0.587735	-0.358424	86
-0.557428	-0.408078	87
-0.532490	-0.441536	88
-0.504095	-0.476326	89
-0.471415	-0.511768	90
-0.433938	-0.548781	91
-0.411447	-0.566956	92
-0.387298	-0.586783	93
-0.353453	-0.611630	94
-0.314891	-0.639572	95
-0.270043	-0.668832	96
-0.230446	-0.694735	97
-0.180833	-0.726642	98
-0.147744	-0.745107	99
-0.110616	-0.763664	100
-0.063772	-0.781769	101
-0.006267	-0.793385	102
0.052648	-0.790882	103
0.081283	-0.783959	104
0.108597	-0.778793	105
0.132420	-0.769378	106
0.157569	-0.762922	107
0.181113	-0.752857	108
0.205724	-0.745222	109
0.238461	-0.731246	110
0.269992	-0.718206	111
0.304103	-0.703167	112
0.337796	-0.687914	113
0.371335	-0.671148	114
0.405249	-0.653885	115
0.440530	-0.633995	116
0.476928	-0.612383	117
0.503450	-0.593908	118
0.530314	-0.574260	119
0.559590	-0.550707	120
0.587990	-0.525740	121
0.613611	-0.500296	122
0.638879	-0.473508	123
0.662909	-0.444290	124
0.688673	-0.411802	125
0.703842	-0.388450	126
0.722018	-0.361816	127
0.737912	-0.334034	128
0.755437	-0.303010	129
0.769786	-0.272126	130
0.784436	-0.239044	131
0.797566	-0.203834	132
0.810681	-0.165792	133
0.818352	-0.136092	134
0.827316	-0.101809	135
0.833283	-0.068910	136
0.839606	-0.031505	137
0.842298	0.000114	138
0.845147	0.036537	139
0.845667	0.071480	140
0.845556	0.109817	141
0.843125	0.140353	142
0.840549	0.170977	143
0.836017	0.204287	144
0.830842	0.238590	145
0.823707	0.270509	146
0.816043	0.303394	147
0.806295	0.336240	148
0.795662	0.370223	149
0.784601	0.398210	150
0.773425	0.426195	151
0.759522	0.455775	152
0.744900	0.486212	153
0.728629	0.515082	154
0.711466	0.544891	155
0.692347	0.573820	156
0.672142	0.603727	157
0.653589	0.627737	158
0.634810	0.651707	159
0.613810	0.675427	160
0.592153	0.699630	161
0.570181	0.720943	162
0.547989	0.742428	163
0.523673	0.763452	164
0.498399	0.784639	165
0.451769	0.818124	166
0.424914	0.835232	167
0.397654	0.852699	168
0.367523	0.868689	169
0.335672	0.885122	170
0.297760	0.902105	171
0.256185	0.919253	172
0.202845	0.938194	173
0.146556	0.955307	174
0.101463	0.967212	175
0.058364	0.977553	176
0.023665	0.990984	177
-0.004072	1.003849	178
