time = 0.45	Re = 10
0.140085	0.142958	0
0.186582	0.161120	1
0.226859	0.184658	2
0.261977	0.214307	3
0.292372	0.251110	4
0.319189	0.294853	5
0.342987	0.342955	6
0.361199	0.397427	7
0.375073	0.455690	8
0.379281	0.486469	9
0.383283	0.517266	10
0.384679	0.549040	11
0.385767	0.580734	12
0.384486	0.612931	13
0.382829	0.644890	14
0.378958	0.676722	15
0.374674	0.708470	16
0.368507	0.739647	17
0.362153	0.770685	18
0.354368	0.801475	19
0.346389	0.832023	20
0.337080	0.862151	21
0.327598	0.892265	22
0.321528	0.947079	23
