time = 1.3	Re = 10
0.137452	0.146061	0
0.170229	0.140333	1
0.202606	0.134493	2
0.254920	0.125313	3
0.289933	0.145903	4
0.315100	0.185990	5
0.329460	0.242567	6
0.331902	0.276593	7
0.332929	0.311896	8
0.328713	0.351100	9
0.322285	0.392658	10
0.311021	0.437174	11
0.296965	0.483811	12
0.276602	0.533626	13
0.250826	0.586543	14
0.233614	0.614686	15
0.215766	0.643638	16
0.193771	0.673578	17
0.167336	0.704637	18
0.134372	0.735168	19
0.097120	0.763438	20
0.052880	0.785931	21
0.004813	0.801385	22
-0.041799	0.806763	23
-0.084291	0.808769	24
-0.122602	0.808419	25
-0.157969	0.808430	26
-0.188547	0.807506	27
-0.219634	0.808581	28
-0.275613	0.811243	29
-0.326723	0.815373	30
-0.373697	0.820764	31
-0.418430	0.826368	32
-0.460201	0.832341	33
-0.507242	0.862289	34
