time = 6.35	Re = 10
0.119479	0.169141	0
0.153767	0.137118	1
0.182666	0.112106	2
0.203045	0.077344	3
0.216749	0.049086	4
0.229059	0.000602	5
0.232671	-0.039555	6
0.229688	-0.075790	7
0.220949	-0.110086	8
0.209576	-0.146481	9
0.201954	-0.179284	10
0.200541	-0.210964	11
0.200738	-0.242281	12
0.243066	-0.281150	13
0.271113	-0.271506	14
0.302361	-0.251944	15
0.331750	-0.215626	16
0.358236	-0.169823	17
0.376666	-0.114561	18
0.381116	-0.085860	19
0.385442	-0.054530	20
0.383548	-0.025215	21
0.380046	0.006581	22
0.371428	0.040070	23
0.359136	0.074567	24
0.341455	0.109406	25
0.317606	0.148664	26
0.285598	0.193662	27
0.265124	0.218099	28
0.243077	0.243530	29
0.215958	0.274719	30
0.188214	0.309584	31
0.163986	0.350851	32
0.140829	0.402028	33
0.129093	0.442386	34
0.121073	0.479830	35
0.112598	0.520738	36
0.101492	0.564881	37
0.110446	0.614505	38
0.081012	0.657515	39
0.054119	0.686893	40
0.036607	0.716726	41
0.027424	0.709446	42
-0.007237	0.713159	43
-0.039440	0.715737	44
-0.038731	0.712635	45
-0.025484	0.702991	46
-0.023621	0.705657	47
-0.023115	0.717469	48
-0.036215	0.713073	49
-0.058296	0.692492	50
-0.080282	0.671987	51
-0.114538	0.649612	52
-0.146908	0.628956	53
-0.187071	0.610680	54
-0.219802	0.597682	55
-0.253543	0.583974	56
-0.281001	0.571282	57
-0.308382	0.558593	58
-0.352508	0.534487	59
-0.390561	0.510677	60
-0.425295	0.485785	61
-0.468303	0.450059	62
-0.495049	0.424855	63
-0.521427	0.398151	64
-0.535672	0.379608	65
-0.559853	0.348353	66
-0.583072	0.315446	67
-0.600406	0.285519	68
-0.617336	0.254386	69
-0.630697	0.222280	70
-0.650587	0.169337	71
-0.665966	0.115750	72
-0.670125	0.090325	73
-0.678849	0.034717	74
-0.683478	-0.021283	75
-0.682052	-0.077087	76
-0.676092	-0.131635	77
-0.665645	-0.187653	78
-0.650924	-0.242816	79
-0.636357	-0.282130	80
-0.618974	-0.323392	81
-0.597238	-0.366407	82
-0.571309	-0.411651	83
-0.553803	-0.435901	84
-0.535620	-0.461162	85
-0.509234	-0.493583	86
-0.479114	-0.527879	87
-0.442292	-0.563260	88
-0.410745	-0.591117	89
-0.374798	-0.621493	90
-0.327972	-0.654817	91
-0.301612	-0.672022	92
-0.274003	-0.690238	93
-0.245078	-0.707859	94
-0.213171	-0.727504	95
-0.177974	-0.747451	96
-0.135923	-0.769442	97
-0.099892	-0.784452	98
-0.060764	-0.797278	99
-0.011301	-0.806190	100
0.039456	-0.807168	101
0.089256	-0.800049	102
0.134848	-0.789588	103
0.179124	-0.776312	104
0.221161	-0.762683	105
0.252405	-0.750928	106
0.282104	-0.739723	107
0.315200	-0.726145	108
0.347753	-0.712558	109
0.378225	-0.698029	110
0.408465	-0.683435	111
0.439064	-0.666443	112
0.471303	-0.648614	113
0.492733	-0.634077	114
0.516720	-0.619273	115
0.540147	-0.601996	116
0.565483	-0.583863	117
0.589052	-0.563659	118
0.613333	-0.542540	119
0.637711	-0.518789	120
0.662851	-0.493550	121
0.681033	-0.471973	122
0.701488	-0.448387	123
0.719706	-0.423768	124
0.739681	-0.396549	125
0.755030	-0.371402	126
0.772250	-0.343830	127
0.787232	-0.315643	128
0.803054	-0.285265	129
0.825139	-0.233916	130
0.835802	-0.205023	131
0.846421	-0.175891	132
0.854629	-0.146829	133
0.862858	-0.117577	134
0.869422	-0.086748	135
0.875845	-0.055348	136
0.883026	-0.000429	137
0.885258	0.029741	138
0.887596	0.060028	139
0.887851	0.090629	140
0.888052	0.121464	141
0.886153	0.153276	142
0.884128	0.185531	143
0.877023	0.240404	144
0.866229	0.297431	145
0.852120	0.351578	146
0.834651	0.407598	147
0.815536	0.455502	148
0.791868	0.507174	149
0.776520	0.534298	150
0.760888	0.561739	151
0.741257	0.592331	152
0.720189	0.624293	153
0.691646	0.663849	154
0.659774	0.704564	155
0.633010	0.736811	156
0.606206	0.767905	157
0.586546	0.798425	158
0.569857	0.826436	159
