time = 6.25	Re = 10
0.119866	0.168616	0
0.153800	0.137213	1
0.182607	0.112512	2
0.202779	0.077827	3
0.216631	0.050280	4
0.229011	0.002526	5
0.233276	-0.035638	6
0.230407	-0.072813	7
0.222895	-0.105803	8
0.212128	-0.141703	9
0.204689	-0.174633	10
0.203196	-0.205982	11
0.203284	-0.236879	12
0.245155	-0.274688	13
0.273187	-0.264682	14
0.304247	-0.245290	15
0.333592	-0.208579	16
0.359862	-0.162484	17
0.377884	-0.106767	18
0.382035	-0.077718	19
0.385943	-0.046245	20
0.383690	-0.016522	21
0.379701	0.015385	22
0.370458	0.048953	23
0.357472	0.083662	24
0.339199	0.118549	25
0.314705	0.157535	26
0.282406	0.201663	27
0.261890	0.225649	28
0.240175	0.250338	29
0.213637	0.281212	30
0.186637	0.315719	31
0.163177	0.356676	32
0.140630	0.407262	33
0.129206	0.447188	34
0.121014	0.484210	35
0.112717	0.523895	36
0.101846	0.566833	37
0.109619	0.613791	38
0.083049	0.655838	39
0.055460	0.685709	40
0.041781	0.712840	41
0.026992	0.708730	42
-0.004354	0.713394	43
-0.034485	0.718213	44
-0.036069	0.714755	45
-0.031279	0.702234	46
-0.027743	0.704810	47
-0.018892	0.717465	48
-0.033544	0.714824	49
-0.076425	0.674341	50
-0.110203	0.653916	51
-0.142193	0.632354	52
-0.178730	0.615320	53
-0.209127	0.603044	54
-0.241498	0.590115	55
-0.294079	0.566453	56
-0.336990	0.543932	57
-0.374527	0.521644	58
-0.409013	0.498350	59
-0.452024	0.464823	60
-0.479024	0.441019	61
-0.505870	0.415943	62
-0.520646	0.398240	63
-0.545579	0.368511	64
-0.569729	0.337205	65
-0.587993	0.308495	66
-0.606001	0.278605	67
-0.620547	0.247354	68
-0.642524	0.196073	69
-0.660062	0.143827	70
-0.665356	0.118707	71
-0.676532	0.064136	72
-0.683514	0.009158	73
-0.684736	-0.046305	74
-0.681495	-0.100789	75
-0.673788	-0.156881	76
-0.661903	-0.212278	77
-0.649353	-0.252211	78
-0.634029	-0.294045	79
-0.614604	-0.337947	80
-0.591017	-0.384176	81
-0.574650	-0.409389	82
-0.557826	-0.435322	83
-0.532897	-0.468969	84
-0.504564	-0.504545	85
-0.469364	-0.541551	86
-0.439315	-0.570601	87
-0.404998	-0.601917	88
-0.359859	-0.636454	89
-0.334569	-0.653954	90
-0.308396	-0.672272	91
-0.280746	-0.689555	92
-0.251351	-0.708665	93
-0.219241	-0.727795	94
-0.182423	-0.749386	95
-0.151073	-0.764882	96
-0.118345	-0.780156	97
-0.076778	-0.795364	98
-0.029844	-0.806520	99
0.022205	-0.810197	100
0.072285	-0.806253	101
0.122123	-0.796553	102
0.168001	-0.784504	103
0.201812	-0.773350	104
0.233112	-0.762826	105
0.267332	-0.750180	106
0.300723	-0.737517	107
0.332092	-0.724060	108
0.362898	-0.710760	109
0.394329	-0.695325	110
0.427069	-0.679485	111
0.449234	-0.666269	112
0.473599	-0.653216	113
0.497768	-0.637682	114
0.523686	-0.621613	115
0.548203	-0.603347	116
0.573416	-0.584325	117
0.598958	-0.562740	118
0.625356	-0.539966	119
0.644760	-0.520128	120
0.666486	-0.498721	121
0.686169	-0.475957	122
0.707697	-0.450973	123
0.724668	-0.427478	124
0.743522	-0.401916	125
0.760352	-0.375366	126
0.778083	-0.346933	127
0.803905	-0.298357	128
0.816703	-0.270885	129
0.829447	-0.243388	130
0.850312	-0.187625	131
0.859277	-0.157897	132
0.868184	-0.127748	133
0.879883	-0.074511	134
0.889581	-0.015800	135
0.892353	0.014234	136
0.895198	0.044298	137
0.896148	0.075629	138
0.897086	0.107317	139
0.894780	0.161684	140
0.889355	0.218618	141
0.880529	0.272775	142
0.868261	0.328927	143
0.854130	0.377894	144
0.836029	0.430802	145
0.823508	0.458947	146
0.810845	0.487331	147
0.794538	0.519224	148
0.776812	0.552394	149
0.752422	0.593559	150
0.725877	0.635735	151
0.703552	0.669514	152
0.680625	0.702662	153
0.664731	0.734549	154
0.651334	0.763810	155
