time = 4.252	Re = 10	rotation = 2.00967
0.154054	-0.859791	7518	
-0.080383	0.383156	8418	
-0.290904	-0.023086	1019	
-0.181794	-0.673792	7965	
-0.767601	-0.197023	8472	
0.716173	-0.522181	7755	
0.000204	-0.759391	3453	
0.231854	-0.806725	6399	
-0.567586	-0.468222	3902	
-0.751436	-0.110663	1982	
-0.194388	-0.779909	2149	
0.767852	0.506139	8942	
0.587107	0.772675	8765	
-0.646677	-0.189199	4322	
-0.456683	-0.075123	6814	
0.046180	-0.694030	8440	
-0.138434	-0.910985	4969	
0.676725	-0.639453	1275	
0.084110	0.548045	6542	
0.471803	-0.690831	4202	
0.024442	0.421664	5319	
-0.027881	0.350507	2606	
-0.713895	0.087345	10710	
0.128439	-0.769288	1366	
0.824850	-0.329415	7510	
-0.180606	-0.893706	8256	
-0.423708	-0.618336	5236	
0.491738	-0.626152	4289	
-0.386271	-0.800581	385	
0.857011	-0.086314	9022	
0.230783	-0.864562	6722	
-0.389739	-0.547440	10814	
0.320940	0.406825	8109	
-0.524283	-0.148961	1520	
-0.515729	-0.560052	10544	
-0.490819	-0.464442	515	
-0.460007	0.337120	7030	
-0.237163	-0.715157	1096	
-0.513926	-0.413256	7201	
-0.432513	0.257923	7971	
-0.013562	-0.692770	9474	
-0.201844	0.308696	7978	
-0.239617	-0.735369	2024	
-0.672899	-0.170009	2720	
0.394503	-0.539383	5599	
-0.508734	-0.479539	1368	
-0.263836	-0.085567	7535	
-0.020572	-0.637186	3961	
-0.001745	0.305924	3472	
0.844207	-0.153408	1794	
0.435255	-0.750227	7833	
-0.418656	0.510262	5746	
0.423177	0.260007	645	
-0.483785	-0.164535	6914	
-0.054221	0.162569	4692	
-0.046319	0.975247	6021	
-0.355157	0.397159	1919	
0.225040	0.305942	4381	
-0.055734	-0.649052	3773	
0.593776	-0.663552	6000	
-0.182330	-0.809162	4889	
0.630065	-0.554101	3247	
-0.312363	-0.574151	7772	
0.492503	-0.626963	4289	
0.552866	0.252084	2759	
-0.347843	0.255627	7588	
-0.478062	-0.565307	9412	
-0.495422	-0.601000	7548	
0.036799	0.250131	7979	
-0.701346	0.281833	10978	
-0.449427	-0.527352	4772	
0.763750	-0.490381	6637	
-0.324413	0.321703	6714	
0.130116	-0.818866	5031	
-0.270096	-0.720719	3439	
0.033520	0.513812	3565	
-0.468599	-0.697297	9654	
-0.197047	-0.025939	9103	
-0.410298	0.307420	2531	
-0.454103	0.443479	4085	
-0.102301	-0.634708	3922	
0.560922	-0.002467	9888	
0.411023	0.455120	6957	
0.802729	0.505636	10419	
0.639381	0.020676	5000	
-0.054922	-0.668912	5389	
0.622560	0.072369	5728	
0.436449	0.158620	2897	
-0.017378	0.560755	7863	
-0.331803	0.198010	1940	
-0.569269	-0.613863	3692	
0.221337	-0.694490	1918	
-0.288235	-0.855468	6831	
-0.494359	0.274977	2512	
-0.498271	0.266748	2677	
-0.450223	0.450107	3811	
0.044400	0.202423	2338	
-0.719779	0.073683	10473	
-0.607140	0.112753	4458	
0.750023	-0.456029	6841	
0.178744	0.200546	10324	
0.212189	0.168880	6495	
0.825131	0.506192	5219	
0.741037	-0.429938	5595	
-0.783321	0.091472	10980	
0.899712	-0.366781	4140	
-0.543647	-0.192000	8977	
0.303341	-0.713612	5834	
-0.040742	0.237868	5465	
-0.155924	0.193546	9749	
0.584325	-0.658811	6262	
0.518610	-0.693770	3015	
0.016232	0.526700	4620	
0.794742	-0.561008	10453	
-0.570142	-0.292183	8714	
0.001583	0.260935	2561	
-0.250416	-0.871926	9551	
-0.241219	-0.106616	4480	
0.132374	-0.815830	5031	
0.313606	0.415731	8197	
0.463287	0.851718	8852	
0.173062	0.370149	2366	
0.204202	-0.622341	1653	
0.535006	0.788363	3813	
-0.329709	0.540330	815	
-0.047587	0.200383	492	
-0.470160	-0.614488	5716	
-0.188757	-0.059514	5318	
0.945228	-0.142452	1554	
0.380086	0.379950	4441	
0.339975	-0.833212	5642	
0.598537	-0.419759	7085	
0.973221	0.159905	3871	
-0.169842	-0.857264	9620	
-0.410554	-0.053365	6047	
0.158916	0.240014	4138	
0.248913	-0.828564	7925	
-0.584635	-0.448056	2086	
0.297257	0.498395	4952	
0.444957	-0.509729	9530	
0.792786	-0.225880	6513	
-0.578798	-0.629932	5537	
-0.688794	-0.193799	7164	
-0.218783	-0.787034	3906	
-0.276503	0.146428	4036	
-0.559435	-0.048504	10440	
0.930607	0.006541	6234	
-0.236767	-0.855518	7689	
0.100331	0.141984	10679	
0.491400	0.377162	5935	
-0.224030	0.384215	9941	
0.938936	-0.226831	8173	
-0.563047	-0.654483	6293	
0.523902	-0.688228	3015	
-0.490512	0.298683	2841	
0.188790	-0.786419	3008	
0.930536	-0.171221	10912	
-0.362381	-0.564628	6571	
0.553461	-0.488538	3327	
0.218690	-0.704071	1918	
-0.709731	-0.472723	7659	
0.949317	0.020871	622	
0.662029	-0.438215	5863	
0.240953	-0.755237	4449	
-0.764247	-0.180030	8434	
0.739262	0.638130	5555	
0.428488	-0.709374	6874	
0.276031	0.417695	8572	
-0.165412	0.255088	4626	
-0.263775	-0.000177	378	
0.089215	-0.638344	4796	
-0.449934	-0.696351	5797	
-0.648730	-0.362157	5842	
-0.270652	-0.711632	918	
-0.542521	-0.191072	8977	
-0.656984	-0.610837	10486	
0.398944	-0.580845	1343	
0.552958	-0.590961	9520	
-0.536891	-0.743338	5751	
0.921320	0.249788	7908	
-0.108450	0.244807	6792	
-0.435864	0.139308	5343	
-0.697291	-0.281249	8086	
0.219343	0.396264	5851	
-0.015897	0.448595	9071	
0.092005	0.371281	2810	
0.433609	0.216739	6394	
0.849375	-0.363100	10945	
0.450206	0.402996	2808	
-0.115656	-0.707455	8566	
-0.346976	0.365619	6224	
0.154303	-0.704376	683	
-0.304452	-0.689887	2942	
0.436676	0.003735	1686	
-0.790788	-0.052880	1043	
-0.602241	-0.594764	10414	
-0.228650	0.122646	9785	
-0.545344	0.161062	6905	
-0.639239	0.100961	401	
-0.236848	0.033433	1017	
0.296570	-0.581040	6817	
-0.167515	-0.052178	10754	
0.624456	-0.672189	10359	
-0.460880	0.201172	7314	
0.394897	-0.678701	5549	
0.524346	-0.537034	3575	
-0.057475	0.401197	3722	
-0.169437	0.176310	7862	
0.401133	0.210000	679	
0.232200	0.133617	6398	
-0.586883	0.220031	2701	
-0.717352	-0.134442	2798	
-0.078987	0.458700	1292	
-0.444647	0.116465	5418	
0.634034	-0.679995	9800	
0.923635	-0.185576	848	
-0.074633	0.340251	9100	
0.026409	0.395924	3443	
-0.682250	-0.308796	6364	
-0.763417	0.130602	9016	
0.932966	-0.161207	10912	
-0.072232	0.481191	1304	
0.964358	-0.072200	2061	
0.650837	-0.417549	3363	
0.275102	0.908205	8880	
0.453284	-0.608388	2727	
-0.200946	-0.693939	4022	
0.724398	0.633289	5141	
-0.250462	0.944933	9097	
-0.067670	0.384011	10060	
-0.810199	-0.165816	10836	
-0.020067	0.240755	6769	
0.964936	0.081562	4783	
0.293006	-0.572085	6292	
0.029383	0.261315	2093	
-0.403750	0.067067	4710	
0.120262	0.190739	3980	
-0.733040	-0.122828	494	
-0.102721	0.086760	1987	
0.726311	-0.459980	7673	
0.033167	0.351174	7723	
0.464888	0.002172	1852	
0.060627	0.626927	3774	
0.872333	-0.269610	4301	
0.021410	-0.902258	7243	
-0.019444	0.442778	9071	
0.240078	0.380888	3593	
-0.183276	0.953872	5941	
0.866880	-0.139383	10377	
0.002955	-0.688988	10802	
0.382581	-0.721625	5875	
0.272265	0.207770	8429	
0.225520	0.936320	9458	
-0.495004	-0.149640	4741	
-0.553736	-0.087017	5482	
-0.088113	0.317840	4630	
0.007201	0.483592	3789	
0.366718	0.380685	5066	
0.469565	-0.624044	2727	
0.075119	0.110738	10586	
-0.339312	-0.723839	1900	
-0.442389	0.221700	5910	
0.633453	0.720768	1764	
0.854870	-0.279445	4301	
-0.793424	-0.108419	8529	
0.954296	0.029482	622	
0.574718	-0.000215	10859	
-0.484594	-0.226452	3100	
-0.104872	0.400655	3641	
-0.577600	0.196924	9161	
0.862532	-0.326907	10644	
0.317120	-0.694501	6504	
0.299813	-0.875161	987	
-0.507108	0.272937	2512	
-0.110001	-0.647068	5563	
0.018047	0.311590	3432	
-0.401557	0.056593	8937	
0.794738	-0.439950	2690	
0.295004	0.207951	7711	
0.578562	0.049280	9993	
-0.506919	0.054975	9383	
-0.496334	-0.645619	6058	
-0.287005	0.256958	528	
-0.542969	0.138079	7004	
-0.140290	0.393784	2486	
-0.293460	0.322894	4097	
0.799065	-0.213700	8677	
0.874144	0.085437	9152	
-0.031600	0.393512	2252	
-0.528436	-0.628578	4151	
0.244975	-0.613042	10113	
0.849325	0.239704	9718	
-0.549721	-0.074461	9348	
-0.494345	-0.599752	7548	
0.463160	-0.575022	879	
-0.578019	-0.568478	1558	
-0.241464	-0.867021	9551	
0.506655	0.774308	870	
0.618324	-0.003665	11018	
0.415863	-0.751953	5676	
-0.494378	0.238483	1612	
0.569018	-0.718133	946	
-0.025262	0.342586	10776	
-0.245670	0.400382	6920	
0.483913	0.843665	4326	
-0.586596	-0.623720	3692	
0.364696	0.903570	8546	
0.588923	-0.577028	1346	
0.390201	0.461913	7079	
-0.385492	0.175113	452	
-0.360897	0.095314	1169	
-0.311794	-0.764334	4317	
0.203400	-0.772413	3150	
-0.042981	-0.845164	7563	
0.322651	0.939793	4342	
-0.575257	0.094221	2107	
-0.262913	-0.903221	3521	
0.557850	-0.571127	7113	
-0.093754	0.057730	3047	
