time = 0.003	Re = 10	rotation = 9.86959e-11
-0.846428	0.279530	7509	
0.390815	0.431893	10933	
0.422550	0.506770	9764	
-0.175744	0.147297	7752	
-0.196311	0.797712	5032	
0.325029	0.310648	10532	
-0.020357	0.264073	658	
-0.128137	0.638219	4795	
0.348155	0.322773	2943	
-0.249244	0.412024	1659	
0.956919	0.256648	1058	
0.482048	0.175455	4742	
-0.056069	0.607205	440	
-0.640823	0.547184	7875	
0.477663	0.667418	5346	
0.261493	0.120432	8818	
0.912779	0.140917	10449	
0.224476	0.129531	2908	
0.079407	0.867434	9656	
0.260571	0.908587	512	
0.317089	0.455400	6182	
-0.066275	0.211638	3437	
0.907722	0.310926	571	
-0.200108	0.029790	742	
-0.223988	0.116706	1442	
-0.055620	0.837739	5234	
-0.354302	0.383196	5890	
0.664269	0.067632	4968	
0.640845	0.205390	1042	
0.309861	0.532870	7393	
0.578571	0.766498	9110	
0.150808	0.580689	7221	
0.468722	0.610563	9332	
0.117983	0.497695	2287	
0.915020	0.221240	1527	
-0.125812	0.418787	4477	
0.173113	0.683783	1489	
-0.554458	0.561858	6265	
0.840778	0.234347	1460	
-0.778392	0.279232	4180	
0.105481	0.452481	4437	
-0.119229	0.654199	4275	
0.832971	0.185863	8790	
-0.302853	0.385165	2891	
-0.525584	0.071752	3551	
0.859356	0.355898	10707	
-0.293015	0.850953	6721	
0.282011	0.446484	2002	
-0.096149	0.962120	9586	
-0.413954	0.669695	5221	
0.608420	0.385383	7813	
-0.071420	0.642271	5036	
0.175562	0.733226	1124	
0.711293	0.541743	8249	
0.918839	0.281136	8009	
-0.866486	0.384354	9574	
0.404835	0.799236	1560	
-0.032747	0.794926	2472	
0.432115	0.176419	2329	
-0.228548	0.227706	9992	
0.471041	0.609864	10382	
-0.087055	0.321654	5429	
-0.849593	0.314724	9244	
-0.187075	0.962542	7633	
0.181573	0.680084	1811	
-0.458275	0.257488	7699	
-0.314457	0.083997	3651	
0.879031	0.405161	9979	
-0.598997	0.343814	7448	
-0.608422	0.255839	2610	
0.515192	0.238022	4762	
0.397687	0.593366	9830	
-0.417311	0.037912	4539	
-0.219539	0.733127	4213	
0.881277	0.113540	9568	
0.084484	0.474774	7303	
0.745159	0.461853	8538	
0.046531	0.177790	3436	
0.432820	0.287503	1383	
-0.001099	0.958059	5052	
-0.933353	0.235813	1301	
0.503802	0.287379	3032	
0.425046	0.812075	2852	
-0.090477	0.327263	5429	
-0.723386	0.625378	1276	
0.093080	0.457330	2833	
0.505837	0.607276	677	
-0.794491	0.419156	8050	
0.458771	0.847985	6844	
-0.197833	0.400145	6877	
-0.057369	0.489597	3275	
-0.057396	0.293799	2299	
-0.454963	0.224431	7971	
0.210179	0.887219	9760	
0.132887	0.644103	2484	
-0.440153	0.308866	4174	
-0.001990	0.568560	7844	
0.092658	0.260046	9086	
-0.708053	0.368372	7369	
0.568239	0.596133	10990	
-0.636254	0.233218	2772	
0.808384	0.396188	7706	
-0.284265	0.012918	4366	
0.455577	0.485438	516	
0.774844	0.169229	9452	
-0.513505	0.471642	7828	
-0.728448	0.360334	6178	
-0.475537	0.030015	2371	
0.782125	0.054678	1747	
-0.437127	0.398432	8295	
0.649722	0.281120	642	
-0.063661	0.825862	5234	
0.537384	0.238566	2318	
-0.494565	0.548473	594	
0.876030	0.119928	1650	
0.544124	0.737601	1158	
0.296365	0.664591	5945	
-0.282883	0.745304	4450	
0.205122	0.786319	2688	
0.446763	0.545945	4758	
-0.480567	0.097674	6993	
-0.030333	0.144622	3479	
0.640643	0.330459	6360	
0.327316	0.187612	4857	
0.433109	0.575433	9035	
-0.059965	0.767539	2866	
0.962132	0.128594	4783	
0.101037	0.313223	7009	
-0.944089	0.029346	7194	
0.155244	0.082915	8703	
-0.912143	0.172879	9990	
-0.080271	0.500768	3941	
0.830533	0.419669	3187	
-0.784442	0.230916	7133	
-0.289315	0.892712	6754	
-0.398852	0.881095	1864	
0.875373	0.345270	2389	
-0.638378	0.266067	7762	
0.251366	0.443098	8450	
0.472625	0.637037	3638	
-0.398886	0.323877	530	
0.596293	0.532163	9286	
-0.745239	0.586723	448	
0.793621	0.098124	1044	
0.060464	0.958091	6883	
-0.444114	0.281068	2531	
-0.059895	0.947703	9198	
0.602027	0.271186	2629	
-0.536829	0.198617	803	
-0.140549	0.807906	1211	
-0.695396	0.617060	8656	
-0.055419	0.646321	3518	
-0.193030	0.759822	3746	
-0.357985	0.722167	6651	
0.269121	0.524801	6322	
-0.028099	0.168547	5539	
0.375098	0.606172	10981	
0.105772	0.306427	7009	
-0.211017	0.433194	704	
0.314970	0.725894	2359	
-0.374093	0.614736	2410	
-0.259251	0.485212	1834	
-0.330730	0.170126	2118	
-0.051466	0.294314	2299	
-0.315215	0.229197	9621	
0.130609	0.217167	7102	
0.391783	0.472763	9210	
-0.204540	0.389440	6349	
-0.114293	0.217571	4568	
0.172327	0.339221	7846	
-0.038885	0.904090	982	
-0.075727	0.256941	1213	
0.372940	0.244333	7171	
-0.693251	0.330156	1896	
-0.414234	0.730370	7599	
0.532009	0.105832	10772	
0.535760	0.256568	1853	
-0.546888	0.705752	6737	
0.747505	0.607242	697	
0.709291	0.520622	5387	
0.771441	0.115148	1607	
-0.227198	0.289410	9854	
-0.701528	0.149414	7637	
-0.114271	0.442436	9909	
0.064220	0.161135	3969	
