Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
-0.0718373654 	 0.2315177137 	 -0.0769982268 	 -0.0238916913 	 0.0373119333 	 200
-0.1914839437 	 -0.1515986587 	 0.0520176052 	 -0.0657033266 	 0.0418701187 	 201
-0.0335954676 	 -0.2416860906 	 0.0826244201 	 -0.0114851708 	 0.0413030162 	 202
-0.2376822660 	 0.2370783650 	 -0.1593048829 	 -0.1597106744 	 0.7634085859 	 203
-0.1124539978 	 -0.8848385767 	 0.8753657755 	 -0.1112501010 	 27.0682729557 	 204
-0.8665493267 	 -0.3716532039 	 0.3697203505 	 -0.8620426717 	 31.2076985041 	 205
0.1277945514 	 -0.9288909544 	 0.9235716357 	 0.1270627325 	 30.7686553312 	 206
0.9280106811 	 -0.1226033588 	 0.1218818082 	 0.9225491131 	 30.6381341836 	 207
-0.1341587714 	 -0.8765714170 	 0.8666494954 	 -0.1326402268 	 26.6629357844 	 208
0.3967647419 	 0.8691220280 	 -0.8656623500 	 0.3951853569 	 32.2671836840 	 209
0.1443740500 	 0.1795081559 	 -0.0460431913 	 0.0370314205 	 0.0147643236 	 210
-0.0659306513 	 0.9572970715 	 -0.9538646033 	 -0.0656942515 	 32.6230887050 	 211
0.2409199419 	 0.1538931644 	 -0.0818450060 	 0.1281284595 	 0.2435959118 	 212
-0.1754320019 	 -0.8614836175 	 0.8509384287 	 -0.1732845860 	 26.0720508437 	 213
-0.6293864098 	 0.7180108563 	 -0.7151121289 	 -0.6268454738 	 32.2168067504 	 214
-0.0499991431 	 0.9426142030 	 -0.9378105060 	 -0.0497443403 	 31.2962223783 	 215
0.0572270780 	 -0.2394823590 	 0.0848728244 	 0.0202813425 	 0.0472273956 	 216
-0.1906436343 	 0.1530641331 	 -0.0527447077 	 -0.0656943110 	 0.0425371880 	 217
-0.1249558749 	 -0.2098433470 	 0.0720028047 	 -0.0428756669 	 0.0418698376 	 218
0.2032622829 	 -0.1346939934 	 0.0459161337 	 0.0692905298 	 0.0408688174 	 219
0.3915293234 	 -0.9063541297 	 0.9053767834 	 0.3911071267 	 35.0422654594 	 220
0.1134747170 	 0.9350122423 	 -0.9300552119 	 0.1128731232 	 31.1226739642 	 221
-0.1738385672 	 -0.1356325068 	 0.0250391760 	 -0.0320924134 	 0.0048420751 	 222
-0.0705030240 	 0.2070802071 	 -0.0353988076 	 -0.0120519629 	 0.0037557677 	 223
-0.0325057037 	 -0.2176846162 	 0.0395213078 	 -0.0059015099 	 0.0045814034 	 224
0.0517477078 	 -0.2149891558 	 0.0407523924 	 0.0098090663 	 0.0052864916 	 225
-0.1719756903 	 0.1357333597 	 -0.0235628139 	 -0.0298543497 	 0.0039511441 	 226
-0.1118741286 	 -0.1904016862 	 0.0356607483 	 -0.0209531502 	 0.0050795266 	 227
0.1847182048 	 -0.1216166461 	 0.0230812105 	 0.0350570412 	 0.0053079603 	 228
-0.2300818721 	 0.2157860641 	 -0.1344156512 	 -0.1433206765 	 0.5135647108 	 229
0.1711106160 	 -0.1743385900 	 0.0598703590 	 0.0587618267 	 0.0420002058 	 230
0.2577580086 	 0.1369550319 	 -0.0756810200 	 0.1424364533 	 0.2895379425 	 231
0.9558584484 	 -0.0007056964 	 0.0007029179 	 0.9520950738 	 32.3060471401 	 232
-0.6085831869 	 0.7216345435 	 -0.7179610977 	 -0.6054852236 	 31.3010534793 	 233
0.8556807404 	 0.4257529210 	 -0.4240721801 	 0.8523027772 	 32.2966361400 	 234
-0.9312675146 	 -0.1270421125 	 0.1263434260 	 -0.9261458742 	 30.9568313171 	 235
0.1301870818 	 0.9487586376 	 -0.9451848383 	 0.1296966911 	 32.4590209050 	 236
0.1929541802 	 -0.1716204478 	 0.0715378383 	 0.0804305379 	 0.0880631982 	 237
0.9273539395 	 -0.1444096042 	 0.1435956115 	 0.9221267293 	 30.8429364833 	 238
-0.2450317902 	 0.9276307542 	 -0.9242943905 	 -0.2441504964 	 32.6130300575 	 239
0.1759669475 	 -0.9719453306 	 0.9709342633 	 0.1757838977 	 35.0812909236 	 240
-0.2748939102 	 -0.0949890178 	 0.0521577269 	 -0.1509420965 	 0.2812592043 	 241
0.4650423391 	 0.8132995502 	 -0.8085785224 	 0.4623428690 	 30.7041859598 	 242
0.8538117366 	 0.4028805578 	 -0.4008334613 	 0.8494733912 	 31.3089517262 	 243
-0.8158458609 	 -0.4706802239 	 0.4681853778 	 -0.8115214602 	 31.1235616488 	 244
-0.7978421816 	 -0.5350393254 	 0.5331748058 	 -0.7950618394 	 32.7148972909 	 245
0.9067142154 	 0.3628861072 	 -0.3621539974 	 0.9048849518 	 34.1021550313 	 246
-0.2562514573 	 0.0085207329 	 -0.0034750255 	 -0.1045074824 	 0.0808130750 	 247
0.4878733236 	 0.8054212834 	 -0.8011341987 	 0.4852764785 	 31.1048388226 	 248
-0.7755264079 	 -0.5358320259 	 0.5330318573 	 -0.7714736365 	 31.1864714159 	 249
-0.1840528097 	 0.2556021108 	 -0.1589009642 	 -0.1144206862 	 0.5084515609 	 250
-0.0313754056 	 0.9556255335 	 -0.9518887560 	 -0.0312527185 	 32.3300990016 	 251
-0.0130814082 	 0.9445767728 	 -0.9398311305 	 -0.0130156860 	 31.3574706788 	 252
-0.1262182119 	 -0.9436856406 	 0.9396287337 	 -0.1256755995 	 31.9850559131 	 253
-0.2525414041 	 0.9065131222 	 -0.9016311569 	 -0.2511813594 	 31.0522782131 	 254
0.2515336377 	 0.1703521847 	 -0.1005395660 	 0.1484517666 	 0.3939710820 	 255
-0.1266109758 	 -0.9216287160 	 0.9156575149 	 -0.1257906676 	 30.1578754721 	 256
-0.5785089691 	 -0.6136967635 	 0.6033180315 	 -0.5687253269 	 23.3784255693 	 257
0.1929327502 	 -0.9546672443 	 0.9525124362 	 0.1924972759 	 33.8689568727 	 258
0.4051890105 	 -0.8858611522 	 0.8838745863 	 0.4042803639 	 33.8830915424 	 259
0.2846541935 	 -0.0059935598 	 0.0031626161 	 0.1502032132 	 0.2352407416 	 260
0.2552909576 	 -0.1458753056 	 0.0816478176 	 0.1428888149 	 0.3070380840 	 261
-0.1666917596 	 -0.9296812300 	 0.9249956775 	 -0.1658516405 	 31.3439694044 	 262
0.1127093843 	 -0.9463260438 	 0.9423422104 	 0.1122349015 	 32.0637066538 	 263
-0.1881894361 	 -0.9208388779 	 0.9157726551 	 -0.1871540654 	 30.9550786941 	 264
0.5546674931 	 0.7604546329 	 -0.7563755752 	 0.5516922719 	 31.0702666517 	 265
-0.9181301688 	 -0.2694963687 	 0.2684611616 	 -0.9146033871 	 32.3920187719 	 266
-0.5786540853 	 -0.5913096900 	 0.5799529312 	 -0.5675403915 	 22.2151800607 	 267
-0.1992048337 	 0.2411663895 	 -0.1485145598 	 -0.1226738861 	 0.4849498510 	 268
0.3665878990 	 -0.8506906143 	 0.8448272992 	 0.3640612221 	 29.8307061326 	 269
-0.4434572648 	 0.8486713003 	 -0.8454663405 	 -0.4417825731 	 32.4503429213 	 270
-0.6333952111 	 -0.7586336473 	 0.7578800511 	 -0.6327660217 	 35.1294513718 	 271
0.1418521868 	 0.1555659516 	 -0.0158045456 	 0.0144113113 	 0.0007039354 	 272
0.3113422087 	 -0.8728597763 	 0.8668810200 	 0.3092096334 	 29.8643024470 	 273
0.1848787280 	 -0.9312649656 	 0.9270221674 	 0.1840364294 	 31.7603022602 	 274
0.0538636102 	 -0.9408168405 	 0.9358744777 	 0.0535806502 	 31.1633358639 	 275
0.3735298016 	 0.8682406047 	 -0.8639224923 	 0.3716720865 	 31.4006790245 	 276
-0.9476866803 	 0.1314307649 	 -0.1309245506 	 -0.9440366019 	 32.3827659384 	 277
0.2704083613 	 -0.1291899204 	 0.0746366312 	 0.1562224752 	 0.3559317748 	 278
-0.8371794791 	 -0.4639619303 	 0.4621921483 	 -0.8339860594 	 32.4160818959 	 279
0.5114186200 	 0.7754881790 	 -0.7703556974 	 0.5080338531 	 30.0468925555 	 280
0.8062649172 	 -0.5177373973 	 0.5158133984 	 0.8032687018 	 32.5047344298 	 281
-0.4576107959 	 0.8308925801 	 -0.8270368825 	 -0.4554872857 	 31.6869805222 	 282
0.2267566267 	 0.0311090080 	 -0.0076619589 	 0.0558487740 	 0.0128278061 	 283
0.0916019098 	 -0.9349822980 	 0.9297994512 	 0.0910941369 	 30.9205123704 	 284
-0.3456182723 	 -0.8916260488 	 0.8881503903 	 -0.3442710134 	 32.3410124014 	 285
-0.7891517141 	 -0.5948565016 	 0.5942630013 	 -0.7883643616 	 35.1249684656 	 286
0.1057482902 	 0.2332976386 	 -0.0948601281 	 0.0429978478 	 0.0798659438 	 287
-0.7522834263 	 0.5925778145 	 -0.5903453069 	 -0.7494492356 	 32.4584488376 	 288
-0.2143786509 	 -0.1448535818 	 0.0607263627 	 -0.0898730673 	 0.0900753400 	 289
-0.2795204190 	 0.0103325887 	 -0.0052603885 	 -0.1423056732 	 0.2010547256 	 290
0.3496341044 	 -0.8677732667 	 0.8626209066 	 0.3475581696 	 30.5954007877 	 291
-0.7448204345 	 -0.6323276076 	 0.6310744417 	 -0.7433443269 	 34.1370559801 	 292
-0.9390303314 	 0.1096928149 	 -0.1091498107 	 -0.9343819195 	 31.4204708970 	 293
-0.1878930998 	 -0.2103187179 	 0.1089044205 	 -0.0972922873 	 0.2164716552 	 294
0.5175137321 	 -0.7885057082 	 0.7844268635 	 0.5148366961 	 31.2312071100 	 295
-0.1590471193 	 -0.8465580739 	 0.8342904667 	 -0.1567423423 	 24.7151952553 	 296
-0.2017176857 	 -0.2281540208 	 0.1351590513 	 -0.1194980958 	 0.4011336371 	 297
0.1244173658 	 0.1893606831 	 -0.0435602830 	 0.0286208075 	 0.0101474337 	 298
-0.9274784539 	 -0.1500621280 	 0.1492315159 	 -0.9223447482 	 30.9272820224 	 299
0.0363412631 	 -0.9552918214 	 0.9515419887 	 0.0361986117 	 32.3166409616 	 300
0.9249228280 	 0.3475639354 	 -0.3472121249 	 0.9239866043 	 35.1100693300 	 301
0.2217487079 	 0.0532738737 	 -0.0128149155 	 0.0533411737 	 0.0118258150 	 302
-0.0948241260 	 0.2390368216 	 -0.0983867558 	 -0.0390292929 	 0.0837803801 	 303
-0.2254349758 	 0.9279839644 	 -0.9242518803 	 -0.2245283412 	 32.2305697432 	 304
0.5732050781 	 -0.7488432788 	 0.7449604766 	 0.5702329717 	 31.2209018208 	 305
-0.0637538881 	 -0.9369459090 	 0.9317195460 	 -0.0633982636 	 30.8915594950 	 306
-0.8718228833 	 -0.3490590387 	 0.3471116805 	 -0.8669590888 	 30.8908990183 	 307
0.2033626933 	 -0.9166832514 	 0.9115567691 	 0.2022254027 	 30.8796504719 	 308
0.6267179161 	 -0.7033967304 	 0.6996831810 	 0.6234091888 	 31.1412811005 	 309
0.0750030703 	 -0.9509576132 	 0.9470362403 	 0.0746937873 	 32.1399924735 	 310
0.3067513823 	 -0.0077282115 	 0.0046302752 	 0.1837868090 	 0.4236859101 	 311
-0.0855013739 	 -0.9344568020 	 0.9291735178 	 -0.0850179615 	 30.8287224967 	 312
0.1093402686 	 0.2129910538 	 -0.0670409705 	 0.0344158949 	 0.0305158191 	 313
-0.6585947923 	 -0.4487554115 	 0.4380136190 	 -0.6428301052 	 20.0885503519 	 314
-0.8524704286 	 0.5003855567 	 -0.4998967308 	 -0.8516376515 	 35.1463844389 	 315
-0.8823396031 	 -0.3858713294 	 0.3846130628 	 -0.8794624303 	 32.9205316022 	 316
0.5363523459 	 -0.7977489801 	 0.7950180001 	 0.5345162201 	 32.7711190284 	 317
0.2240176737 	 0.0926831556 	 -0.0308391564 	 0.0745390684 	 0.0373768033 	 318
-0.2747935460 	 0.9132440624 	 -0.9094589117 	 -0.2736546008 	 32.1212648386 	 319
0.9455067091 	 -0.1070771584 	 0.1066112608 	 0.9413927661 	 31.9393214285 	 320
-0.3283907707 	 0.0639516928 	 -0.0428099827 	 -0.2198284770 	 0.7478488693 	 321
0.7854150405 	 -0.5250794696 	 0.5224466077 	 0.7814767998 	 31.3658830429 	 322
-0.1724621272 	 -0.8837327385 	 0.8751361830 	 -0.1707844930 	 27.7357945592 	 323
0.7157098581 	 0.6164055913 	 -0.6133022619 	 0.7121065756 	 31.3485632522 	 324
0.2345016695 	 -0.1425677746 	 0.0696367252 	 0.1145415110 	 0.1683230143 	 325
0.2138413297 	 -0.8793438440 	 0.8712450719 	 0.2118718474 	 28.0999142177 	 326
-0.7100582616 	 0.6638714225 	 -0.6622586551 	 -0.7083332908 	 33.7030305061 	 327
-0.8322404715 	 0.5117622258 	 -0.5107463407 	 -0.8305884138 	 34.1338779066 	 328
-0.7241024458 	 0.6490495208 	 -0.6474933920 	 -0.7223663738 	 33.7335560646 	 329
0.9431096941 	 -0.1573317436 	 0.1567165662 	 0.9394220733 	 32.3303042226 	 330
-0.2898533206 	 0.8961024535 	 -0.8913464937 	 -0.2883149577 	 31.1177830167 	 331
0.9443182478 	 0.0193053845 	 -0.0192081027 	 0.9395597322 	 31.3446963685 	 332
0.6094757209 	 -0.7196308495 	 0.7158994739 	 0.6063155133 	 31.2208526613 	 333
0.7124314449 	 0.6378511403 	 -0.6353635692 	 0.7096530163 	 32.3393889272 	 334
0.2032371032 	 0.1925728499 	 -0.0982379054 	 0.1036781006 	 0.2028217621 	 335
-0.2501907010 	 0.2031501569 	 -0.1301189642 	 -0.1602487311 	 0.5919691080 	 336
0.4902404750 	 0.7823214582 	 -0.7766753909 	 0.4867023761 	 29.5778734161 	 337
0.9467906762 	 -0.0201035887 	 0.0200072129 	 0.9422518006 	 31.5544377034 	 338
-0.2799047301 	 -0.0715837085 	 0.0388334903 	 -0.1518456901 	 0.2662622073 	 339
0.6596846075 	 -0.6723754230 	 0.6688160501 	 0.6561924164 	 31.1292674185 	 340
-0.7937713415 	 0.5767618882 	 -0.5758314793 	 -0.7924908618 	 34.5016611629 	 341
0.2649338855 	 0.1047737196 	 -0.0553545638 	 0.1399711658 	 0.2365399592 	 342
-0.9129544977 	 -0.2484309485 	 0.2472191851 	 -0.9085014097 	 31.4825580175 	 343
-0.8674503010 	 0.3932317202 	 -0.3915537215 	 -0.8637487165 	 32.0130558488 	 344
0.2599049969 	 0.0856529058 	 -0.0415650440 	 0.1261248819 	 0.1637408900 	 345
-0.7573743420 	 0.5720036933 	 -0.5693791674 	 -0.7538992795 	 31.7321903409 	 346
0.9278240513 	 0.1778876206 	 -0.1769948743 	 0.9231676764 	 31.3621515916 	 347
0.5501763244 	 0.7840709696 	 -0.7811318710 	 0.5481139824 	 32.4755301332 	 348
-0.4775618000 	 -0.8119542029 	 0.8076586197 	 -0.4750352949 	 31.1320462039 	 349
-0.8683698923 	 0.4141374856 	 -0.4127499842 	 -0.8654605579 	 32.8381112991 	 350
-0.9035869411 	 -0.2855640972 	 0.2842128360 	 -0.8993112565 	 31.6079011311 	 351
0.3166273950 	 -0.8950657073 	 0.8909860387 	 0.3151842218 	 31.7585608755 	 352
-0.3597160807 	 -0.8755104718 	 0.8712723351 	 -0.3579747812 	 31.5142158231 	 353
-0.8062084489 	 -0.5178366411 	 0.5159125734 	 -0.8032129104 	 32.5052579467 	 354
-0.2535334364 	 -0.1033722699 	 0.0502236189 	 -0.1231797145 	 0.1645684663 	 355
0.2782346679 	 -0.9021144970 	 0.8975268318 	 0.2768197172 	 31.3052933869 	 356
-0.6967868003 	 -0.6902537614 	 0.6891165110 	 -0.6956387862 	 34.4673430235 	 357
-0.2496826470 	 -0.9491395799 	 0.9476289436 	 -0.2492852559 	 34.5231986325 	 358
0.5281646964 	 0.7900722822 	 -0.7865430089 	 0.5258053710 	 31.8377893222 	 359
0.9450765872 	 -0.1922512666 	 0.1916495347 	 0.9421185692 	 33.0417235022 	 360
0.9344255789 	 -0.1756218165 	 0.1748446767 	 0.9302906754 	 31.8744523504 	 361
-0.7764441279 	 0.5648313516 	 -0.5628375812 	 -0.7737033960 	 32.6738190485 	 362
-0.9852461831 	 -0.0752589673 	 0.0751830882 	 -0.9842528192 	 35.1141572516 	 363
0.3280072884 	 -0.8572176110 	 0.8505359825 	 0.3254506181 	 29.1367400134 	 364
-0.3088368903 	 0.0576796422 	 -0.0357349976 	 -0.1913376213 	 0.4997732302 	 365
0.2024671653 	 0.2159410270 	 -0.1222544174 	 0.1146262277 	 0.3237290354 	 366
-0.6108479843 	 -0.7613026968 	 0.7597283997 	 -0.6095848123 	 34.0528597724 	 367
-0.6397512596 	 -0.7369190152 	 0.7353820866 	 -0.6384169854 	 34.0355731817 	 368
0.0900360197 	 0.9661472937 	 -0.9636481209 	 0.0898031199 	 33.5525466530 	 369
0.7857824350 	 -0.5473635481 	 0.5453008967 	 0.7828213404 	 32.4576480186 	 370
0.4100554378 	 0.8518431996 	 -0.8476251317 	 0.4080249683 	 31.4192154072 	 371
-0.7318465583 	 0.5998085134 	 -0.5968880164 	 -0.7282831617 	 31.4899458763 	 372
-0.6807555302 	 0.6746221846 	 -0.6721294432 	 -0.6782401260 	 32.5238543955 	 373
-0.2807737840 	 -0.9161797548 	 0.9127797927 	 -0.2797318267 	 32.5093856152 	 374
0.7192908004 	 -0.6299125282 	 0.6274482688 	 0.7164768873 	 32.3285127443 	 375
0.1654169643 	 0.1505264700 	 -0.0314123189 	 0.0345197123 	 0.0072928181 	 376
-0.7671818020 	 -0.6010571596 	 0.5997345452 	 -0.7654936336 	 33.9238379015 	 377
-0.2314733129 	 -0.0695737371 	 0.0228511794 	 -0.0760263632 	 0.0356372766 	 378
-0.0540356005 	 -0.2513060073 	 0.1033033248 	 -0.0222121916 	 0.0833565894 	 379
0.2480150000 	 0.1175969872 	 -0.0574604601 	 0.1211855537 	 0.1685795726 	 380
