time = 7.8	Re = 90
0.107979	0.172415	0
0.129842	0.156923	1
0.149920	0.138576	2
0.183347	0.099067	3
0.198772	0.065008	4
0.206734	0.035758	5
0.214385	0.003038	6
0.213153	-0.040210	7
0.206738	-0.070390	8
0.197869	-0.106021	9
0.175969	-0.152330	10
0.151952	-0.200974	11
0.138990	-0.237805	12
0.133290	-0.289373	13
0.134855	-0.322888	14
0.136423	-0.355887	15
0.140507	-0.390340	16
0.144446	-0.423706	17
0.158236	-0.476927	18
0.175681	-0.516427	19
0.221702	-0.526014	20
0.251480	-0.515092	21
0.281392	-0.503970	22
0.302956	-0.482442	23
0.324473	-0.460787	24
0.343745	-0.433663	25
0.364010	-0.404298	26
0.377966	-0.375918	27
0.397818	-0.340733	28
0.412488	-0.308044	29
0.433717	-0.264831	30
0.443310	-0.235255	31
0.458672	-0.193329	32
0.462812	-0.169453	33
0.469659	-0.137699	34
0.462664	-0.124208	35
0.442014	-0.141295	36
0.409099	-0.174562	37
0.364498	-0.205091	38
0.341525	-0.209061	39
0.321226	-0.200356	40
0.303778	-0.172198	41
0.299610	-0.143701	42
0.295491	-0.107638	43
0.293282	-0.077901	44
0.290685	-0.044852	45
0.284705	-0.005818	46
0.272028	0.040107	47
0.259168	0.073734	48
0.242186	0.107992	49
0.220229	0.142585	50
0.191131	0.177673	51
0.163961	0.209475	52
0.135035	0.240474	53
0.113995	0.274004	54
0.099236	0.312859	55
0.087955	0.367650	56
0.084122	0.399434	57
0.078724	0.434517	58
0.073456	0.480560	59
0.069846	0.531368	60
0.067437	0.569043	61
0.064823	0.609421	62
0.056328	0.656271	63
0.052933	0.673687	64
0.056082	0.689883	65
0.056107	0.689835	66
0.056099	0.689851	67
0.054377	0.668692	68
0.054425	0.668528	69
0.053971	0.669915	70
0.052979	0.672846	71
0.057657	0.686750	72
0.057958	0.685925	73
0.017933	0.701763	74
-0.028800	0.703434	75
-0.002264	0.702733	76
0.050516	0.679724	77
0.052317	0.680432	78
0.050446	0.678283	79
0.049483	0.679093	80
0.017451	0.691593	81
-0.009878	0.692133	82
-0.044304	0.688432	83
-0.083551	0.676345	84
-0.138881	0.665488	85
-0.184063	0.653692	86
-0.215329	0.642934	87
-0.246152	0.631850	88
-0.283959	0.614696	89
-0.320430	0.596701	90
-0.362258	0.571543	91
-0.401368	0.544975	92
-0.431154	0.521571	93
-0.461414	0.496532	94
-0.501224	0.457042	95
-0.537104	0.416355	96
-0.558969	0.386481	97
-0.580848	0.354508	98
-0.581608	0.351746	99
-0.597969	0.323082	100
-0.614622	0.292790	101
-0.627740	0.264038	102
-0.640810	0.234011	103
-0.654428	0.192778	104
-0.666711	0.148580	105
-0.658460	0.179098	106
-0.671044	0.124604	107
-0.679844	0.069666	108
-0.682805	0.029802	109
-0.684272	-0.014016	110
-0.682439	-0.052404	111
-0.678755	-0.095771	112
-0.673027	-0.130111	113
-0.665863	-0.167663	114
-0.653106	-0.212219	115
-0.636365	-0.259514	116
-0.622390	-0.290585	117
-0.605861	-0.325187	118
-0.588787	-0.355303	119
-0.569240	-0.387609	120
-0.539851	-0.426442	121
-0.505717	-0.466293	122
-0.475476	-0.496775	123
-0.440436	-0.528854	124
-0.409436	-0.552767	125
-0.373008	-0.578684	126
-0.361146	-0.584201	127
-0.333255	-0.599686	128
-0.301324	-0.616942	129
-0.273107	-0.630141	130
-0.240890	-0.645688	131
-0.199812	-0.663020	132
-0.156586	-0.684483	133
-0.134602	-0.696920	134
-0.105625	-0.716620	135
-0.071708	-0.735596	136
-0.018051	-0.752136	137
0.023179	-0.754622	138
0.074057	-0.750646	139
0.115521	-0.742107	140
0.149883	-0.733070	141
0.191878	-0.720792	142
0.229158	-0.708096	143
0.264877	-0.693848	144
0.309775	-0.674269	145
0.341877	-0.658015	146
0.372557	-0.641899	147
0.407490	-0.621148	148
0.439658	-0.600264	149
0.477334	-0.572394	150
0.520497	-0.536113	151
0.560062	-0.497928	152
0.576480	-0.479103	153
0.602625	-0.452100	154
0.629712	-0.417505	155
0.654289	-0.382612	156
0.678967	-0.343147	157
0.702976	-0.299617	158
0.722668	-0.256878	159
0.741555	-0.209489	160
0.756057	-0.162907	161
0.769473	-0.109543	162
0.775325	-0.074065	163
0.780601	-0.035270	164
0.784425	0.008732	165
0.786498	0.052932	166
0.785294	0.093299	167
0.782639	0.135790	168
0.776776	0.182705	169
0.768008	0.230807	170
0.759258	0.262655	171
0.748007	0.302505	172
0.735134	0.337401	173
0.719504	0.378196	174
