time = 1	Re = 90
0.198213	-0.031352	0
0.207361	-0.081043	1
0.211193	-0.124545	2
0.232706	-0.171199	3
0.272011	-0.190249	4
0.323654	-0.189086	5
0.352828	-0.179353	6
0.382006	-0.169200	7
0.412696	-0.151346	8
0.443255	-0.131736	9
0.473920	-0.106273	10
0.504245	-0.078471	11
0.533480	-0.046169	12
0.562395	-0.011229	13
0.590298	0.026765	14
0.617500	0.067547	15
0.642540	0.112394	16
0.666849	0.161437	17
0.688107	0.214741	18
0.697163	0.243986	19
0.706123	0.273312	20
0.710961	0.303780	21
0.715472	0.334356	22
0.715706	0.365066	23
0.715889	0.395642	24
0.709090	0.452031	25
0.700071	0.504735	26
0.691541	0.549197	27
0.684387	0.592242	28
0.677514	0.631331	29
0.670351	0.673482	30
0.693525	0.718951	31
