time = 4	Re = 90
-0.201781	-0.018821	0
-0.202775	0.011779	1
-0.202274	0.050741	2
-0.188497	0.101021	3
-0.174316	0.127690	4
-0.159750	0.154727	5
-0.136826	0.180975	6
-0.110970	0.207290	7
-0.086253	0.226408	8
-0.061045	0.245974	9
-0.037317	0.266619	10
-0.014364	0.287418	11
0.011463	0.326040	12
-0.002589	0.352585	13
-0.016728	0.379102	14
-0.059798	0.390953	15
-0.114569	0.395750	16
-0.145740	0.390597	17
-0.177981	0.384707	18
-0.209343	0.373788	19
-0.242135	0.361713	20
-0.269169	0.344452	21
-0.297019	0.325800	22
-0.318011	0.304215	23
-0.339116	0.281892	24
-0.363067	0.236468	25
-0.373770	0.191518	26
-0.374016	0.146802	27
-0.367011	0.096070	28
-0.362801	0.064842	29
-0.358921	0.028531	30
-0.355997	-0.017271	31
-0.360073	-0.073994	32
-0.369113	-0.111402	33
-0.382273	-0.150057	34
-0.396905	-0.178039	35
-0.412239	-0.206577	36
-0.434480	-0.239486	37
-0.459654	-0.274348	38
-0.491304	-0.313211	39
-0.531178	-0.357839	40
-0.555741	-0.383677	41
-0.566525	-0.424165	42
-0.534356	-0.472749	43
-0.535452	-0.465186	44
-0.514696	-0.488775	45
-0.485781	-0.512168	46
-0.478399	-0.513247	47
-0.435989	-0.539069	48
-0.386824	-0.571373	49
-0.342852	-0.596561	50
-0.309760	-0.614166	51
-0.276463	-0.630998	52
-0.243441	-0.643509	53
-0.209593	-0.655572	54
-0.152852	-0.673299	55
-0.096306	-0.687199	56
-0.081509	-0.687726	57
-0.025928	-0.695821	58
0.029120	-0.700710	59
0.073893	-0.699851	60
0.119316	-0.696700	61
0.165245	-0.690902	62
0.212384	-0.682231	63
0.264452	-0.667078	64
0.306458	-0.652946	65
0.350012	-0.635877	66
0.399364	-0.611242	67
0.433783	-0.591964	68
0.469078	-0.570937	69
0.515990	-0.537275	70
0.561168	-0.500346	71
0.593841	-0.469005	72
0.627356	-0.433728	73
0.660035	-0.394587	74
0.692265	-0.350414	75
0.714423	-0.315205	76
0.736601	-0.277623	77
0.756387	-0.238146	78
0.776173	-0.194913	79
0.790111	-0.158542	80
0.803244	-0.121411	81
0.814408	-0.082305	82
0.824475	-0.041366	83
0.830997	-0.005375	84
0.836722	0.032622	85
0.840374	0.070814	86
0.843163	0.109409	87
0.843337	0.142123	88
0.843182	0.175163	89
0.841664	0.207966	90
0.840128	0.241411	91
0.836713	0.274574	92
0.832504	0.308841	93
0.823502	0.349190	94
0.814632	0.388423	95
0.806164	0.419230	96
0.797179	0.450233	97
0.785820	0.480960	98
0.773937	0.511779	99
0.759013	0.542352	100
0.743537	0.573321	101
0.721200	0.609834	102
0.691899	0.652082	103
0.667109	0.692819	104
0.647888	0.728682	105
0.642312	0.773885	106
