time = 5	Re = 90
-0.128938	0.156866	0
-0.104476	0.174435	1
-0.060494	0.199274	2
-0.030125	0.206981	3
0.003666	0.214310	4
0.037565	0.212794	5
0.079800	0.207667	6
0.118343	0.194929	7
0.158696	0.176551	8
0.188189	0.158363	9
0.220158	0.140123	10
0.253877	0.125727	11
0.288512	0.115032	12
0.347224	0.112335	13
0.370565	0.136371	14
0.388184	0.165243	15
0.375858	0.210871	16
0.362722	0.238558	17
0.349237	0.266886	18
0.328291	0.294092	19
0.304481	0.323801	20
0.277894	0.349606	21
0.247026	0.377571	22
0.217585	0.395856	23
0.184625	0.415585	24
0.156797	0.425469	25
0.126570	0.435310	26
0.084940	0.435090	27
0.055953	0.423177	28
0.034359	0.402867	29
0.010708	0.374991	30
-0.008853	0.358404	31
-0.037161	0.339327	32
-0.079976	0.313223	33
-0.111488	0.296378	34
-0.144320	0.276543	35
-0.189784	0.251726	36
-0.237750	0.230051	37
-0.273804	0.221291	38
-0.312722	0.216144	39
-0.361693	0.216498	40
-0.419276	0.219957	41
-0.453859	0.224257	42
-0.490123	0.229100	43
-0.535262	0.237632	44
-0.588893	0.248492	45
-0.634796	0.250338	46
-0.655642	0.233310	47
-0.680910	0.210618	48
-0.681763	0.197087	49
-0.694628	0.153757	50
-0.687323	0.103212	51
-0.688864	0.154639	52
-0.683845	0.118096	53
-0.686191	0.069389	54
-0.686499	0.020486	55
-0.685492	0.017535	56
-0.682153	-0.039745	57
-0.676148	-0.089714	58
-0.666298	-0.142501	59
-0.654372	-0.190712	60
-0.642429	-0.226482	61
-0.629387	-0.262039	62
-0.608178	-0.310838	63
-0.584723	-0.357851	64
-0.561483	-0.394556	65
-0.535514	-0.431477	66
-0.512663	-0.460299	67
-0.487858	-0.489990	68
-0.463302	-0.515450	69
-0.436667	-0.541774	70
-0.425247	-0.549400	71
-0.398686	-0.570358	72
-0.370709	-0.591692	73
-0.342839	-0.610079	74
-0.313578	-0.628775	75
-0.267102	-0.652222	76
-0.217810	-0.673359	77
-0.165859	-0.691428	78
-0.110959	-0.706633	79
-0.081254	-0.711682	80
-0.050345	-0.716660	81
0.001446	-0.722274	82
0.056644	-0.724613	83
0.087230	-0.722679	84
0.119002	-0.720598	85
0.163873	-0.715247	86
0.211469	-0.707345	87
0.242632	-0.699195	88
0.275053	-0.690432	89
0.306303	-0.680036	90
0.338661	-0.668969	91
0.387677	-0.647376	92
0.438159	-0.621529	93
0.487555	-0.591126	94
0.512825	-0.573066	95
0.538356	-0.554480	96
0.574447	-0.524291	97
0.613167	-0.489992	98
0.650245	-0.453496	99
0.671165	-0.431476	100
0.691981	-0.409441	101
0.724025	-0.370852	102
0.757387	-0.326035	103
0.772639	-0.300134	104
0.787883	-0.274240	105
0.801719	-0.243955	106
0.814816	-0.214362	107
0.831686	-0.161810	108
0.845345	-0.105354	109
0.854189	-0.050555	110
0.860217	0.004407	111
0.862335	0.048703	112
0.863149	0.093085	113
0.861769	0.136322	114
0.859227	0.180565	115
0.854585	0.223299	116
0.848431	0.266583	117
0.837883	0.315415	118
0.826954	0.361833	119
0.817099	0.396640	120
0.806530	0.430895	121
0.794015	0.464832	122
0.780979	0.498922	123
0.765286	0.531570	124
0.748549	0.565128	125
0.725129	0.604420	126
0.691041	0.652206	127
0.659355	0.699538	128
0.634390	0.740245	129
0.623866	0.789213	130
