time = 1.3	Re = 90
0.181874	-0.085711	0
0.174464	-0.116532	1
0.166168	-0.147795	2
0.145786	-0.197376	3
0.139950	-0.253837	4
0.169465	-0.286577	5
0.222893	-0.300548	6
0.256572	-0.298330	7
0.290759	-0.294253	8
0.328462	-0.282033	9
0.366398	-0.266830	10
0.405600	-0.245076	11
0.444413	-0.220431	12
0.483029	-0.190295	13
0.522050	-0.156829	14
0.561365	-0.119560	15
0.601545	-0.077917	16
0.622285	-0.054242	17
0.643348	-0.030225	18
0.666098	-0.001842	19
0.690265	0.028692	20
0.715494	0.065801	21
0.738001	0.110231	22
0.751056	0.164078	23
0.753205	0.214496	24
0.749292	0.258379	25
0.744243	0.298538	26
0.737083	0.334620	27
0.731178	0.369679	28
0.723961	0.400700	29
0.717014	0.432426	30
0.704398	0.490475	31
0.695163	0.538592	32
0.687483	0.585727	33
0.679176	0.628328	34
0.668982	0.674217	35
0.689019	0.723306	36
