Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	-0.2492293029	-0.009016931738	0	0	1
0.001	-0.2932002062	-0.01633200316	-0.2655057597	14.87599855	1
0.002	-0.3131957016	-0.01103751204	-1.502767734	7.151120957	1
0.003	-0.322427251	-0.009611130252	-1.365490395	13.95150274	1
0.004	-0.3243790954	-0.009308136469	-1.12838411	2.331807114	1
0.005	-0.3208814965	-0.008863518041	-1.014818836	10.58452914	1
0.006	-0.314034413	-0.008565393654	-1.012368421	4.019275329	1
0.007	-0.3057630316	-0.008385841799	-1.054817227	1.234031098	1
0.008	-0.297506313	-0.008247949583	-1.091502072	0.5638621741	1
0.009	-0.2901365122	-0.008095341464	-1.101706003	0.3006039398	1
0.01	-0.2840383265	-0.007903257079	-1.086530999	0.3097499444	1
0.011	-0.2792449421	-0.007671240195	-1.056933644	0.2487151085	1
0.012	-0.2755835258	-0.007412161678	-1.025025228	0.1573792716	1
0.013	-0.2727961191	-0.007142856922	-0.999691142	0.08530177386	1
0.014	-0.2706229544	-0.006878336133	-0.9854113576	0.06943773978	1
0.015	-0.2688486021	-0.006629167076	-0.9828579047	0.06663235805	1
0.016	-0.2673187202	-0.006401071263	-0.9901804158	0.06443890666	1
0.017	-0.2659375418	-0.006195741122	-1.004323106	0.06247873345	1
0.018	-0.2646554182	-0.00601212339	-1.02204905	0.06038518397	1
0.019	-0.2634534433	-0.005847680325	-1.040585746	0.05821016007	1
0.02	-0.2623295129	-0.005699381939	-1.057923225	0.05605420208	1
0.021	-0.261287873	-0.005564354582	-1.072856765	0.05402178064	1
0.022	-0.260332572	-0.005440205774	-1.084875433	0.05292620045	1
0.023	-0.2594642791	-0.005325121113	-1.093981679	0.05251994146	1
0.024	-0.2586795009	-0.005217810871	-1.100502587	0.05226446954	1
0.025	-0.2579712192	-0.005117389208	-1.10492818	0.05208937502	1
0.026	-0.2573301466	-0.005023240993	-1.107791503	0.05195351397	1
0.027	-0.2567460474	-0.004934907245	-1.109588668	0.05183962149	1
0.028	-0.2562088215	-0.004852005302	-1.11073569	0.05174602801	1
0.029	-0.255709235	-0.004774181741	-1.111551426	0.05167884083	1
0.03	-0.2552393029	-0.004701092144	-1.112257694	0.05164593057	1
0.031	-0.254792398	-0.004632398687	-1.112989498	0.05165296957	1
0.032	-0.2543631746	-0.004567776653	-1.113810317	0.05170139782	1
0.033	-0.2539473948	-0.004506923243	-1.114728963	0.05178792871	1
0.034	-0.2535417176	-0.004449564651	-1.115715978	0.05190469974	1
0.035	-0.253143497	-0.004395459898	-1.116718898	0.05203998586	1
0.036	-0.2527506025	-0.004344399355	-1.117673565	0.05217792228	1
0.037	-0.2523612817	-0.004296202284	-1.118515422	0.05229978282	1
0.038	-0.2519740538	-0.004250711073	-1.119187131	0.05238224224	1
0.039	-0.2515876327	-0.004207785113	-1.119643266	0.05239734084	1
0.04	-0.2512008729	-0.004167295097	-1.119853131	0.05231219174	1
0.041	-0.2508127337	-0.004129118251	-1.119801398	0.05208796328	1
0.042	-0.2504222545	-0.004093134793	-1.11948712	0.05167906888	1
0.043	-0.250028541	-0.004059225748	-1.118921449	0.05103315747	1
0.044	-0.2496307575	-0.004027271929	-1.118124635	0.0500915004	1
0.045	-0.2492281254	-0.003997154116	-1.117122887	0.04879040873	1
