Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.01	0.008920965969	-0.004998983433	-0.2578786568	1
0.02	0.01034627752	-0.009965820311	-0.5629674071	9.955411123
0.03	0.006261966322	-0.005970378228	-0.9123586287	2.616581042
0.04	-0.005731038705	0.008497872942	-1.040832789	3.649967475
0.05	-0.02291661125	0.02799426205	-0.9483453113	13.34346385
0.06	-0.04304233482	0.04947333629	-0.7679285749	10.99997078
0.07	-0.06435438527	0.07119475233	-0.5771696511	9.791291641
0.08	-0.08565428418	0.09222359113	-0.4070129717	14.15471207
0.09	-0.1062643935	0.1121268018	-0.2660464108	3.762454002
0.1	-0.1258369044	0.1307516548	-0.1467225709	5.078507595
0.11	-0.1442272109	0.1481012681	-0.05198327422	7.227120327
0.12	-0.1614056521	0.1642367238	0.02182978257	31.18713019
0.13	-0.1774058413	0.1792438927	0.08178764087	5.776171036
0.14	-0.1922943439	0.1932148607	0.1336682571	6.154847552
0.15	-0.2061517739	0.2062391192	0.1821996944	2.558793138
0.16	-0.2190623647	0.2184001426	0.2300425931	4.289566377
0.17	-0.2311082611	0.2297748318	0.2777554984	1.465408495
0.18	-0.2423661748	0.2404326976	0.3254639095	1.282511746
0.19	-0.252906383	0.2504365345	0.3725848795	1.24410716
0.2	-0.2627917158	0.2598415967	0.4196376625	1.223773431
0.21	-0.2720788264	0.2686980608	0.4659468419	0.5828473361
0.22	-0.2808176819	0.2770497588	0.5120703809	0.5161393407
0.23	-0.2890531363	0.2849364623	0.5578235107	0.4500384387
0.24	-0.296825184	0.2923937421	0.6030727233	1.256941648
0.25	-0.3041694204	0.2994531967	0.648198696	0.7709145226
0.26	-0.3111181011	0.3061438271	0.6928802007	0.9538860935
0.27	-0.3177002122	0.3124917685	0.7369155526	8.725838788
0.28	-0.3239417161	0.318520306	0.7806637231	0.9238236731
0.29	-0.329866338	0.3242509253	0.8240362957	1.552813632
0.3	-0.3354957094	0.329703371	0.8667054768	0.5840805675
0.31	-0.3408493562	0.3348954061	0.9087303436	0.655301427
0.32	-0.3459450251	0.3398431285	0.9503712331	0.4477998846
0.33	-0.3507993525	0.3445620133	0.9910410933	0.3481396168
0.34	-0.3554269721	0.3490652362	1.031360522	0.4998040168
0.35	-0.359841975	0.3533660431	1.070727068	0.8270801002
0.36	-0.3640566724	0.3574755326	1.109731266	0.4908648859
0.37	-0.3680830765	0.3614050985	1.147764164	0.5429961668
0.38	-0.3719317281	0.3651643707	1.185181051	0.4270117256
0.39	-0.3756126247	0.3687626921	1.221961373	0.3175824403
0.4	-0.379135013	0.372208683	1.258072555	0.251096366
0.41	-0.3825075927	0.3755105961	1.293266211	0.2076159221
0.42	-0.3857381195	0.3786755906	1.327875109	0.2220568327
0.43	-0.3888340593	0.3817107102	1.36186414	0.2628665633
0.44	-0.3918023425	0.3846224792	1.395191018	0.3774278001
0.45	-0.3946495652	0.3874172374	1.427604551	0.6260288031
0.46	-0.3973815407	0.390100382	1.4594279	1.261630805
0.47	-0.4000039708	0.3926773457	1.490635885	0.2255428019
0.48	-0.40252217	0.3951531713	1.521194506	0.5298149627
0.49	-0.4049412594	0.3975328395	1.55086091	0.3699480789
0.5	-0.4072656758	0.3998204846	1.579951938	0.2768799506
0.51	-0.4094998636	0.4020203763	1.608452806	0.2204064871
0.52	-0.4116481368	0.4041367245	1.636117147	0.182951062
0.53	-0.4137139949	0.4061726988	1.663463879	0.1830530704
0.54	-0.4157015739	0.4081324761	1.689940244	0.2299955113
0.55	-0.4176140752	0.4100190103	1.71583674	0.3044216882
0.56	-0.4194548129	0.4118355324	1.741154813	0.4417870649
0.57	-0.4212270845	0.4135852914	1.765666958	0.7697995604
0.58	-0.4229334105	0.415270552	1.7898866	1.442842506
0.59	-0.4245770562	0.4168946559	1.81329487	0.4988038829
0.6	-0.4261603892	0.4184597739	1.836170268	0.4858627445
0.61	-0.427685944	0.4199683987	1.858521496	0.3374975094
0.62	-0.4291561282	0.421422843	1.88034105	0.3325890552
0.63	-0.4305732128	0.422825311	1.901623112	0.3476093603
0.64	-0.4319393558	0.4241778969	1.92236621	0.1691328227
0.65	-0.4332566103	0.4254825969	1.942573382	0.181597533
0.66	-0.434526931	0.4267413139	1.962251543	0.2636646589
0.67	-0.4357519928	0.4279556039	1.981620286	0.2403890474
0.68	-0.4369338372	0.4291275265	2.000414783	0.2044607978
0.69	-0.4380741271	0.4302586828	2.018636938	0.1737894346
0.7	-0.4391744513	0.431350649	2.03631471	0.1495936924
0.71	-0.4402361532	0.4324046719	2.053685497	0.1303861814
0.72	-0.4412609667	0.4334225138	2.070517496	0.1152386329
0.73	-0.4422502767	0.4344055046	2.08682387	0.1029718646
0.74	-0.4432052069	0.4353546979	2.102839661	0.09271076993
0.75	-0.444127297	0.4362716633	2.118346026	0.08423078653
0.76	-0.4450175657	0.4371573072	2.133556726	0.07692826255
0.77	-0.4458774205	0.4380130906	2.148257852	0.07075146384
0.78	-0.4467077766	0.43883982	2.162663519	0.06530195466
0.79	-0.4475099368	0.4396388594	2.176569454	0.06061149324
0.8	-0.4482847263	0.4404109299	2.190190428	0.05639246732
0.81	-0.4490333547	0.4411573055	2.203330279	0.05271209161
0.82	-0.4497565669	0.4418786292	2.216202553	0.04934938476
0.83	-0.4504554884	0.4425760925	2.228616429	0.04638673329
0.84	-0.4511307933	0.4432502669	2.240782319	0.0436438114
0.85	-0.4517833335	0.4439020131	2.25270203	0.04113822876
0.86	-0.4524139565	0.4445321299	2.264358844	0.03884900126
0.87	-0.4530236545	0.4451416426	2.275546834	0.03681533233
0.88	-0.4536129607	0.4457310061	2.286468716	0.03489736741
0.89	-0.4541825812	0.4463009518	2.297134452	0.03312053037
0.9	-0.4547334266	0.4468524153	2.307356239	0.03153294384
0.91	-0.4552659563	0.4473857812	2.317337519	0.03001717355
0.92	-0.4557807904	0.4479016955	2.327093319	0.02859970038
0.93	-0.4562785683	0.4484007625	2.336622612	0.02727606001
0.94	-0.4567598974	0.4488835692	2.34591938	0.02603815535
0.95	-0.4572255507	0.4493509282	2.354798297	0.02492796986
0.96	-0.4576756951	0.449802866	2.363631968	0.02380462974
0.97	-0.4581112086	0.4502404268	2.372062418	0.02282398902
0.98	-0.4585324661	0.4506638401	2.380269595	0.02187277748
0.99	-0.4589397215	0.4510733546	2.388442486	0.020928354
1	-0.4593338309	0.4514699332	2.396218767	0.02011004711
1.01	-0.459715124	0.4518537696	2.403771357	0.01931148286
1.02	-0.4600839885	0.452225309	2.411113563	0.01855373444
1.03	-0.4604406654	0.452584712	2.418424703	0.01779617863
1.04	-0.4607859156	0.452932878	2.425352821	0.01714436372
1.05	-0.4611198447	0.4532697004	2.432237755	0.01646499359
1.06	-0.4614431173	0.4535960548	2.438742408	0.01588201872
1.07	-0.4617558203	0.4539118066	2.445208482	0.01526970531
1.08	-0.4620583964	0.4542175556	2.451474151	0.01471074026
1.09	-0.4623512411	0.4545136263	2.457535514	0.01418191543
1.1	-0.4626346829	0.4548003556	2.463394416	0.01367975361
1.11	-0.4629090385	0.455078058	2.469056576	0.01320289875
1.12	-0.4631744333	0.4553467934	2.474693353	0.01271606573
1.13	-0.4634312908	0.455607083	2.480141557	0.01227469461
1.14	-0.4636799545	0.4558592083	2.485395727	0.01185635605
1.15	-0.4639207072	0.4561034563	2.490457128	0.01145889095
1.16	-0.4641536446	0.4563398526	2.495492018	0.01105010923
1.17	-0.4643791361	0.4565688758	2.500342102	0.01068165418
1.18	-0.4645974836	0.4567907723	2.505004704	0.01033248609
1.19	-0.4648089345	0.4570057954	2.50948271	0.01000080534
1.2	-0.4650135534	0.4572139398	2.513940342	0.009656550653
1.21	-0.4652116617	0.4574156448	2.518225058	0.009348096027
1.22	-0.4654033618	0.4576108851	2.522492592	0.009026990329
1.23	-0.465588977	0.4578000951	2.526586029	0.008739898128
1.24	-0.4657687703	0.4579834815	2.530502208	0.008468421784
1.25	-0.4659427948	0.4581610235	2.534396967	0.008183535139
1.26	-0.4661113354	0.4583331248	2.538119132	0.007931240474
1.27	-0.4662744652	0.4584997372	2.541821354	0.007666292242
1.28	-0.4664324627	0.458661257	2.54535204	0.007432074272
1.29	-0.4665855528	0.4588178631	2.548710613	0.007211524189
1.3	-0.4667337651	0.4589695091	2.552050449	0.006977385935
1.31	-0.4668773437	0.4591165643	2.555226045	0.006772644192
1.32	-0.4670163312	0.4592589553	2.558388612	0.006555013999
1.33	-0.467150818	0.4593968118	2.561540492	0.006339834156
1.34	-0.4672810789	0.4595304814	2.564532181	0.006152802775
1.35	-0.4674073228	0.4596601255	2.567361038	0.005976887275
1.36	-0.467529576	0.4597856814	2.570174448	0.005822917717
1.37	-0.4676479107	0.4599072611	2.572974622	0.005697591505
1.38	-0.4677625648	0.4600251918	2.575616507	0.005586531802
1.39	-0.4678735753	0.4601393899	2.578243951	0.005463559309
1.4	-0.4679811638	0.4602501868	2.580713423	0.005353594544
1.41	-0.4680853565	0.4603574934	2.58316833	0.005232546726
1.42	-0.4681863578	0.4604616305	2.585467812	0.005125086923
1.43	-0.4682841818	0.4605625023	2.587754995	0.005006714636
1.44	-0.4683788799	0.4606601934	2.590032032	0.004885186527
1.45	-0.4684706584	0.4607550001	2.592159526	0.004780661793
1.46	-0.4685595324	0.460846824	2.594277572	0.004665024166
1.47	-0.4686455598	0.4609357434	2.596386977	0.0045470372
1.48	-0.4687289453	0.4610220489	2.59834889	0.004446906668
1.49	-0.4688097025	0.4611056423	2.600301093	0.004336084867
1.5	-0.4688878868	0.4611865961	2.602243795	0.004223402508
1.51	-0.4689636919	0.4612651918	2.604039943	0.004129033552
1.52	-0.4690371251	0.4613413294	2.605825714	0.00402426291
1.53	-0.469108364	0.4614152884	2.607466429	0.003935606639
1.54	-0.4691772771	0.461486749	2.609232555	0.003819361046
1.55	-0.4692440755	0.4615561399	2.610856702	0.003729524385
1.56	-0.4693087619	0.4616233486	2.612472431	0.003631839605
1.57	-0.4693715058	0.461688642	2.613947304	0.003549825955
1.58	-0.4694323087	0.4617519146	2.615414166	0.003458394961
1.59	-0.4694912046	0.4618132152	2.616873836	0.003365391753
1.6	-0.4695482286	0.4618725858	2.618326939	0.003273218652
1.61	-0.4696035394	0.4619302776	2.619643503	0.003199120836
1.62	-0.4696571287	0.4619861824	2.620953948	0.003115047684
1.63	-0.4697090299	0.4620403414	2.622258954	0.003029568429
1.64	-0.4697592777	0.4620927915	2.623558909	0.002944958947
1.65	-0.4698080261	0.4621437766	2.624725622	0.00287853175
