time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	4827	
0.623332	-0.231860	5008	
0.296648	-0.886871	10672	
0.272611	-0.044942	8646	
0.812128	-0.040858	414	
0.393457	0.671764	6202	
0.337692	0.296006	3778	
0.141091	0.740034	1262	
0.474210	0.601348	4470	
0.520835	0.357238	8578	
0.720796	0.163319	4690	
0.537890	0.516694	8706	
0.105855	-0.052905	8689	
0.186806	0.473650	7584	
0.215821	-0.729780	3012	
0.323440	-0.700974	4820	
0.222094	-0.227244	8272	
0.902498	-0.101003	6656	
0.100220	0.939518	9021	
0.652482	-0.658834	9189	
0.358653	0.501014	3065	
0.607480	-0.350513	3899	
0.038694	0.268510	3901	
0.581679	-0.171845	3733	
0.474944	0.246545	2167	
0.338357	0.349166	5132	
0.317758	0.556373	3130	
0.878212	0.018371	7507	
0.055617	-0.097737	2820	
0.019871	-0.116598	9132	
0.481271	0.376841	8005	
0.216952	0.130161	1663	
0.865120	0.017073	5889	
0.082668	-0.444646	3382	
0.010041	0.684674	4462	
0.647857	0.682125	8001	
0.264526	-0.204623	7659	
0.552151	-0.670672	5404	
0.369101	-0.707486	589	
0.570026	0.406905	4341	
0.288343	-0.133712	4355	
0.755899	-0.208559	4832	
0.896316	0.276946	6419	
0.891914	0.359219	10030	
0.116736	0.533931	3427	
0.412171	0.350466	9993	
0.249423	-0.373813	3122	
0.965593	0.175965	754	
0.659734	0.065753	6283	
0.230323	-0.210492	8222	
0.618758	-0.050884	410	
0.470564	0.431679	1008	
0.287758	-0.233363	10491	
0.102048	-0.815355	8034	
0.354150	0.103278	553	
0.034563	0.937889	6483	
0.320440	-0.557795	8874	
0.140458	-0.805621	8909	
0.536918	-0.104685	7485	
0.099274	-0.295476	6211	
0.469931	0.681811	8859	
0.507649	-0.666813	8560	
0.410676	-0.720466	5593	
0.034188	0.965116	7741	
0.373131	-0.160222	8127	
0.050319	-0.269058	9483	
0.749678	-0.321942	869	
0.489227	-0.322519	4429	
0.178832	-0.658206	4862	
0.464200	0.748682	7414	
0.944336	0.215562	8638	
0.597222	0.566692	3670	
0.267621	0.357914	4752	
0.964598	0.107520	10142	
0.211835	-0.555326	10584	
0.218888	0.138928	9424	
0.056394	-0.024381	6998	
0.617743	0.084380	8773	
0.478950	0.353684	10502	
0.607474	0.428787	3317	
0.469409	-0.088440	6479	
0.229982	0.762941	1631	
0.904716	0.290665	10802	
0.324722	0.039098	7509	
0.426222	0.770249	9290	
0.679791	-0.088420	3856	
0.483986	0.576995	4543	
0.230202	0.760365	1631	
0.314607	0.914588	568	
0.472175	0.422696	1008	
0.154155	0.460730	5865	
0.645694	-0.570885	4982	
0.187073	0.614974	3491	
0.747429	0.348947	3365	
0.276243	-0.650459	346	
0.704400	-0.074404	5358	
0.164208	-0.750498	2429	
0.217949	0.498291	659	
0.208731	-0.426379	7159	
0.702858	-0.637441	6565	
0.512554	0.160382	10795	
0.787755	0.212163	4014	
0.218313	-0.089881	2578	
0.878854	-0.016342	9895	
0.715533	-0.028396	8912	
0.708544	-0.004428	9212	
0.410348	-0.143963	8789	
0.297644	-0.198033	8339	
0.121618	0.961278	593	
0.406259	0.138015	2304	
0.344183	0.577402	5226	
0.411091	-0.281868	5905	
0.399102	-0.396738	6224	
0.326216	0.905416	9859	
0.014015	0.066917	1713	
0.305348	0.765415	6821	
0.250977	0.354573	3945	
0.810288	-0.136514	2933	
0.378227	-0.807279	4591	
0.256323	0.183614	7683	
0.476453	-0.024607	1033	
0.458564	0.048727	5578	
0.442720	0.704827	7419	
0.434093	0.653307	6774	
0.508515	-0.827755	2315	
0.659453	-0.587471	4640	
0.847638	0.361871	7433	
0.177507	-0.860460	2622	
0.010472	0.784089	8418	
0.134024	0.558250	4549	
0.490757	-0.061494	2579	
0.882686	-0.024063	1059	
0.413915	-0.652190	7777	
0.475857	0.566820	2967	
0.555749	-0.680822	5404	
0.144128	0.298782	4687	
0.538875	-0.349170	6070	
0.146334	-0.680407	10701	
0.129570	0.157715	10773	
0.093081	0.820997	2144	
0.083572	0.600674	9205	
0.426252	-0.053985	3872	
0.580629	0.431908	5253	
0.307752	-0.534577	4358	
0.557006	-0.805620	9362	
0.622404	0.725423	1225	
0.158617	0.984701	8515	
0.084190	-0.811169	8034	
0.936641	-0.106180	9834	
0.728180	0.483748	6550	
0.306225	-0.760764	9923	
0.443662	-0.216895	5080	
0.532540	0.690183	9248	
0.536635	0.360004	2645	
0.091139	-0.888160	10720	
0.086007	-0.525740	8439	
0.839557	0.043902	5799	
0.513374	0.299151	6839	
0.580694	0.541598	667	
0.376208	-0.018327	794	
0.373414	-0.909055	3728	
0.310731	0.662728	5147	
0.807302	0.279241	4384	
0.367728	-0.374861	4187	
0.683334	-0.239225	4320	
0.853935	-0.005498	8875	
0.428479	0.644691	5430	
0.738120	-0.106450	1277	
0.398011	0.476968	5075	
0.449958	0.874119	4575	
0.256997	-0.236738	9229	
0.120543	-0.517029	1211	
0.228243	-0.021210	2439	
0.891238	-0.284676	1949	
0.386071	0.833068	8279	
0.114079	0.262137	3401	
0.132563	-0.251644	7800	
0.324765	0.359906	4119	
0.795542	0.007072	4369	
0.297014	0.771628	6821	
0.352347	0.476429	6775	
0.554764	-0.597520	8206	
0.548558	0.038737	6535	
0.148093	-0.736444	5901	
0.708335	0.417436	3388	
0.612092	0.343202	4984	
0.447908	0.391707	5206	
0.377526	-0.800314	3449	
0.020260	0.959127	6483	
0.147995	-0.482744	5618	
0.215689	0.159609	7576	
0.278563	0.789448	7484	
0.169379	0.802797	4016	
0.330714	0.778136	7301	
0.512473	0.020745	6938	
0.386887	0.059791	7299	
0.677392	0.277378	7793	
0.547906	-0.455182	3582	
0.148981	0.712457	3853	
0.634656	-0.401348	6012	
0.557787	-0.278255	4239	
0.502017	-0.693247	9737	
0.426320	0.811918	10842	
0.009449	0.937719	6483	
0.289854	0.077857	1710	
0.723925	-0.222989	6149	
0.226994	-0.090507	3920	
0.915125	0.333655	9520	
0.441036	0.369743	4292	
0.919616	0.083994	9438	
0.806591	-0.078793	6523	
0.826902	0.077410	5827	
0.328112	-0.191478	6985	
0.544890	0.242841	6802	
0.379440	0.083880	1405	
0.121281	0.361273	7568	
0.286205	-0.914334	9116	
0.115311	-0.787257	8204	
0.315981	-0.507247	3355	
0.580302	0.195293	8762	
0.238205	0.161536	6692	
0.145541	-0.328884	3700	
0.625250	-0.278014	2342	
0.434191	0.034790	1823	
0.474036	-0.631749	4234	
0.434136	-0.625331	2775	
0.715253	0.045298	6411	
0.597601	0.297559	1437	
0.006130	0.940438	1606	
0.663452	-0.414375	5501	
0.201216	0.851204	10838	
0.309058	-0.193873	7309	
0.433463	0.856004	10133	
0.591944	-0.137022	5409	
0.592489	-0.291581	6063	
0.657324	0.303961	7624	
0.821524	-0.195288	5543	
0.038534	0.969225	4149	
0.449018	0.874822	4575	
0.671574	-0.467278	8535	
0.113030	-0.455655	10384	
0.082588	0.530459	4277	
0.020963	-0.725519	5724	
0.261371	0.741904	1888	
0.179277	-0.133622	9177	
0.325285	0.166483	9026	
0.052701	0.192370	9066	
0.212064	0.529777	10889	
0.189860	0.797330	2581	
0.008112	-0.819543	10195	
0.618947	-0.235739	5008	
0.097533	0.969770	615	
0.473149	-0.040965	549	
0.099038	-0.920799	522	
0.483623	-0.083966	1432	
0.234380	-0.882494	4053	
0.124558	0.713386	1920	
0.399430	-0.237605	10084	
0.661858	0.250055	4692	
0.323715	-0.367884	2127	
0.281581	0.427573	1001	
0.561376	-0.201241	2458	
0.889651	0.363348	10030	
0.355922	0.696325	3560	
0.771115	0.440284	7881	
0.633029	-0.385881	4329	
0.536828	-0.451387	3767	
0.007740	-0.950119	1662	
0.144314	0.027375	10275	
0.222397	-0.261243	7215	
0.055930	0.822339	1938	
0.332617	0.425521	1237	
0.426547	-0.397042	8930	
0.070254	-0.156381	8625	
0.387640	-0.679601	9731	
0.349398	-0.809110	3435	
0.871437	0.334315	1669	
0.193554	0.835991	9392	
0.579592	-0.088783	4164	
0.641859	-0.492592	4669	
0.550343	-0.736744	1792	
0.200544	0.027908	1284	
0.098197	0.703610	2061	
0.395010	-0.534240	4980	
0.585925	0.493087	974	
0.609146	0.157413	8685	
0.170472	0.372554	5802	
0.328984	0.605056	5060	
0.836194	-0.170276	4974	
0.416481	0.872818	1626	
0.425134	-0.812637	8388	
0.643407	-0.271718	2342	
0.667858	0.143019	1228	
0.405097	0.790286	9782	
0.065453	0.370889	9122	
0.231148	0.077506	3398	
0.773528	0.492395	7642	
0.721396	-0.034938	8912	
0.193434	-0.589061	633	
0.535344	-0.124907	3089	
0.079424	0.453677	4094	
0.246118	-0.927125	9134	
0.407677	0.755094	9210	
0.431562	-0.432260	9995	
0.223516	-0.950718	1088	
0.008323	0.854797	8843	
0.693563	0.409602	2037	
0.596139	0.073875	1675	
0.455779	0.199931	1968	
0.653828	-0.254574	3566	
0.668147	-0.086899	3062	
0.084533	-0.533737	7195	
0.081016	-0.356047	597	
0.611062	-0.265359	3633	
0.726583	0.355392	3589	
0.144027	-0.664059	9490	
0.063964	-0.471399	9866	
0.347533	-0.823851	3435	
0.602658	0.428149	3317	
0.156906	-0.315882	2033	
0.727576	0.325908	4555	
0.854569	0.108352	7273	
0.024871	-0.885384	1623	
0.080095	0.034194	507	
0.457337	0.649138	7175	
0.668697	0.091167	4171	
0.589604	0.792371	5182	
0.574921	-0.156937	3733	
0.702666	-0.286288	7119	
0.157022	0.368095	5553	
0.034841	0.770380	9316	
0.844873	0.019411	5162	
0.127932	0.242818	9492	
0.239599	0.261503	4056	
0.477117	0.170710	10265	
0.253028	-0.598233	5277	
0.638377	0.520849	3475	
0.359528	0.417436	642	
0.587994	0.618599	2179	
0.204665	0.592589	5511	
0.266004	-0.403737	8778	
0.189795	0.041560	352	
0.375478	-0.516176	5702	
0.684891	0.337789	395	
0.044885	-0.349451	1152	
0.496259	-0.656105	9108	
0.084981	-0.094627	2067	
0.312263	0.776919	7843	
0.697201	-0.074009	5358	
0.264770	0.150803	2656	
0.195383	0.482268	6907	
0.748218	-0.006035	7932	
0.087156	-0.227192	4987	
0.729604	0.155691	7615	
0.559903	0.128773	3739	
0.050379	-0.791893	3316	
0.614901	0.462653	4724	
0.244960	0.927707	10450	
0.740714	-0.524718	8833	
0.644099	-0.321131	2946	
0.727650	0.168458	7431	
0.756156	-0.497829	7172	
0.164558	0.025646	7321	
0.863171	-0.305467	5454	
0.243099	0.461888	3911	
0.977525	0.006518	10419	
0.392214	-0.216527	1900	
0.794918	0.411327	7500	
0.891982	0.400964	3593	
0.440192	-0.585849	1754	
0.665472	0.507115	3354	
0.604068	-0.009371	2222	
0.118611	0.569343	4698	
