time = 250	Re = 1	rotation = 39.7886
-0.887451	0.225499	8051	
-0.533664	-0.397856	3814	
0.912550	-0.222682	1662	
0.149994	0.256567	4866	
-0.734516	-0.349706	6381	
0.571111	-0.531892	3063	
-0.318896	0.258251	5802	
0.745633	-0.166072	9455	
-0.652590	0.429020	1496	
-0.677060	-0.023791	2496	
0.385151	0.634457	5515	
-0.776596	0.045777	6750	
-0.245513	0.222879	3134	
-0.453675	0.266756	5744	
-0.258675	-0.692395	8798	
0.534971	-0.548397	4570	
-0.065652	0.412794	4448	
-0.235751	0.878440	8769	
-0.737886	-0.583014	1637	
0.300102	-0.878139	7641	
0.451422	-0.432042	8334	
0.375087	-0.595773	1831	
0.391223	-0.142995	10461	
-0.493857	0.391436	10362	
-0.607712	0.019366	6451	
0.567330	-0.044920	7685	
0.213472	0.590510	1029	
-0.011866	0.878867	7001	
-0.136679	0.130837	4433	
-0.342072	-0.024580	10316	
0.588670	0.206129	7041	
-0.062057	0.234480	2251	
-0.054347	-0.863135	5527	
0.147385	-0.051199	9857	
0.620650	-0.256576	9567	
-0.871350	0.355749	371	
0.263935	0.275685	6985	
-0.468699	-0.728069	10670	
-0.331143	0.715211	656	
0.743140	-0.052441	2990	
0.112628	0.231498	2240	
0.238607	0.745188	10346	
-0.325996	0.879403	1604	
0.950143	0.148831	9904	
-0.539634	0.215023	2900	
0.580108	-0.238865	9301	
0.322365	-0.305859	5921	
-0.943204	-0.268539	5167	
-0.714589	0.057598	3306	
-0.045094	0.213414	7792	
-0.271034	-0.562990	7490	
0.521828	-0.406334	9951	
0.090444	0.176721	2555	
-0.229785	-0.764157	413	
0.122824	0.362522	9103	
-0.900545	0.269312	10469	
0.642896	-0.263273	2760	
-0.616981	-0.502901	4562	
0.634643	-0.093289	9571	
-0.438355	-0.094925	5607	
-0.158155	0.809154	3365	
-0.829613	0.205851	3480	
0.701713	-0.451352	7745	
-0.389198	0.884394	1983	
0.271145	0.193741	9973	
0.486300	-0.044331	5294	
-0.481542	-0.657527	10416	
0.599791	-0.272595	7735	
-0.221156	0.592023	8578	
-0.828940	0.320012	7806	
0.226517	0.942298	10419	
0.497397	0.654692	10415	
0.246094	-0.175710	3936	
0.061178	0.968544	754	
-0.576098	0.266378	8933	
-0.076248	0.241547	9424	
-0.139828	0.139441	6641	
0.471037	-0.436388	3344	
0.547833	-0.336434	5631	
-0.649774	0.407463	10537	
-0.292130	-0.371192	4359	
0.335917	0.700388	1694	
-0.523448	-0.790648	2409	
0.078198	0.288500	3338	
-0.731636	0.494951	1259	
0.430585	-0.538346	337	
0.186323	-0.727808	1052	
0.598068	0.494615	6953	
-0.476242	0.842331	6232	
-0.602841	-0.221195	9657	
-0.576575	0.163376	7181	
-0.859601	-0.124086	519	
0.581917	0.190676	7041	
0.341627	0.750102	3660	
-0.418710	-0.540152	2341	
-0.337761	0.625576	4493	
0.099209	-0.733871	7794	
0.609072	-0.060322	9704	
0.188179	-0.016895	7621	
-0.889510	0.330372	1013	
-0.574494	0.241719	9302	
0.008297	-0.814947	4013	
0.263030	0.255696	7309	
-0.082373	0.875530	4911	
0.065231	-0.713664	4633	
-0.445554	0.559335	6088	
0.167388	0.127899	7949	
0.058825	0.404015	7269	
-0.721980	0.645357	4575	
-0.061713	0.421806	1357	
-0.665634	0.265597	2061	
0.033929	-0.500817	7133	
-0.257581	-0.500793	3175	
0.491389	0.826344	6830	
-0.037134	0.047843	2438	
0.524959	-0.626095	9005	
0.224322	0.407374	5835	
0.818280	-0.200465	327	
-0.779149	0.438114	3549	
0.059252	0.204475	1578	
0.358750	-0.241879	4995	
0.276406	0.080364	7800	
-0.841374	0.096448	8962	
0.362689	0.687229	1550	
0.858906	0.452773	8182	
-0.178082	0.864620	7463	
0.502398	-0.775210	6745	
-0.482165	-0.720966	10670	
-0.568070	-0.483553	5015	
-0.244473	-0.462943	787	
-0.426425	-0.226335	2128	
-0.701308	0.541766	5641	
-0.300955	0.707684	4724	
0.321167	0.668131	8179	
0.729486	0.490080	4640	
-0.298195	0.255805	6310	
0.655213	0.120459	7307	
0.680844	-0.214394	1507	
-0.107201	0.156021	9333	
-0.824317	0.063629	9371	
-0.471320	-0.220538	3339	
-0.137370	0.244555	7023	
-0.151592	0.707268	7316	
0.663673	-0.185182	8080	
-0.336183	0.919239	9611	
0.806334	-0.511267	1529	
0.851414	0.509331	6650	
-0.006376	0.787674	1424	
-0.584902	0.737044	665	
0.185482	0.856492	7507	
-0.137434	0.798326	2164	
0.586402	-0.183539	9943	
0.716409	0.493899	4982	
-0.543088	-0.356257	10367	
0.243815	0.849376	9895	
-0.577454	0.165379	7181	
0.094468	-0.834640	3465	
0.160666	-0.574593	6840	
0.322886	-0.723562	1838	
0.145581	0.343534	2469	
-0.586901	0.786794	3884	
0.752366	-0.124545	8823	
-0.540344	0.662838	9248	
0.513649	0.142551	10301	
0.465598	0.553766	2946	
-0.241895	0.818535	4397	
-0.018127	-0.769732	7616	
-0.455500	0.595346	3238	
-0.399287	-0.476191	4240	
-0.142790	-0.971442	10141	
-0.048419	0.211804	7792	
0.563235	-0.048676	7444	
0.042627	0.394324	8239	
0.482219	0.803465	1949	
0.306949	-0.866447	6555	
0.232843	-0.383795	9814	
0.177351	0.071339	7383	
0.306666	-0.381512	3629	
0.350733	-0.714601	2890	
0.812917	-0.202682	8812	
0.251563	0.533891	3766	
-0.810690	-0.141019	9004	
0.093774	0.537614	6583	
-0.563800	0.464302	5147	
0.659277	0.491834	6341	
0.670567	0.236778	9255	
0.312308	-0.510868	5115	
0.300366	0.829815	5831	
0.748594	0.597402	1638	
-0.182886	0.443448	10173	
-0.144332	0.336754	7303	
-0.814952	0.233103	9283	
-0.416554	0.687380	621	
0.601296	-0.589307	7420	
-0.547331	-0.003853	3994	
0.191149	0.218615	9217	
0.123070	-0.724138	6267	
-0.657055	0.353570	9635	
0.611585	0.314148	6103	
-0.638747	-0.399922	4765	
0.332657	-0.532994	7988	
0.487943	0.700439	3173	
0.127835	-0.909644	8998	
-0.870437	0.353100	371	
0.036521	0.272098	3823	
0.555915	-0.524387	2355	
0.120949	0.384580	2785	
-0.690026	0.687445	6237	
-0.111014	0.567233	5904	
0.455643	-0.804798	8193	
-0.819150	0.149987	2226	
-0.532766	0.639551	9696	
0.150281	0.382193	2375	
0.638626	-0.233863	8771	
0.199639	0.220612	1657	
0.097544	-0.044221	1487	
-0.627149	-0.722774	8865	
0.037275	0.767885	7161	
0.129264	-0.573124	7877	
0.642791	0.077505	2636	
0.057122	0.202471	1578	
