Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	0
0.001	0.007394228494	-0.0002579894117	0.001086007447	1	-0.0620119882
0.002	0.0123728727	-8.345738903e-05	-0.00966133351	3.073122675	-0.1240215283
0.003	0.01500468282	0.0002160571047	-0.02653280258	7.909189773	-0.1860261722
0.004	0.01569599661	0.0005050616509	-0.04537878369	2.730812375	-0.2480234721
0.005	0.01496101155	0.0007443217555	-0.06363209655	3.276797042	-0.3100109806
0.006	0.0133046229	0.0009321113711	-0.07981798364	2.99311922	-0.3719862503
0.007	0.01116633907	0.001078543661	-0.09324095011	4.32668069	-0.4339468347
0.008	0.008894840691	0.001196132568	-0.1037819471	1.537392138	-0.4958902876
0.009	0.006741076115	0.001296325551	-0.1117184233	1.501707703	-0.5578141637
0.01	0.004863079178	0.001388340057	-0.1175710026	0.7444318192	-0.6197160182
0.011	0.003338422754	0.001478939098	-0.1219741181	1.268066653	-0.6815934075
0.012	0.002180605669	0.001572646894	-0.1255751673	0.3581140882	-0.7434438887
0.013	0.001356713538	0.001672057726	-0.1289648122	0.4405658862	-0.80526502
0.014	0.0008045002921	0.001778222418	-0.1326320591	0.2852688558	-0.8670543609
0.015	0.0004474261905	0.001891152901	-0.1369439034	0.1863477776	-0.928809472
0.016	0.0002065085962	0.002010108611	-0.1421438209	0.1339472129	-0.9905279154
0.017	9.058375607e-06	0.002133933513	-0.1483634272	0.1085928899	-1.052207255
0.018	-0.0002057927945	0.002261313109	-0.1556418866	0.09925943614	-1.113845054
0.019	-0.0004843668301	0.002390965651	-0.1639490583	0.09886349921	-1.175438882
0.02	-0.0008579664695	0.002521771653	-0.1732088661	0.1024696285	-1.236986305
0.021	-0.001344045518	0.002652847451	-0.1833204859	0.1067628343	-1.298484894
0.022	-0.001948426999	0.002783572901	-0.1941758399	0.1247433565	-1.359932221
0.023	-0.002668086743	0.002913633265	-0.205672684	0.139962536	-1.42132586
0.024	-0.003493888179	0.003042886574	-0.2177234033	0.147306266	-1.482663388
0.025	-0.004413270413	0.003171381896	-0.2302597116	0.1474614777	-1.543942383
0.026	-0.005412423311	0.003299287205	-0.2432341706	0.1426409714	-1.605160426
0.027	-0.006477995439	0.00342686483	-0.2566189735	0.1350637389	-1.6663151
0.028	-0.007598243757	0.003554419298	-0.2704032336	0.1263577629	-1.727403991
0.029	-0.008763692524	0.003682265628	-0.2845892736	0.1175427203	-1.788424687
0.03	-0.009967374294	0.003810701362	-0.2991887668	0.1091865201	-1.849374779
0.031	-0.01120475309	0.003939990916	-0.3142188264	0.1015637285	-1.910251862
0.032	-0.01247345045	0.004070330625	-0.3296991171	0.09477175991	-1.97105353
0.033	-0.01377277838	0.004201937423	-0.3456486225	0.08880414319	-2.031777386
0.034	-0.0151032726	0.004334942832	-0.3620843792	0.08359707873	-2.09242103
0.035	-0.01646626092	0.004469451956	-0.379020199	0.07906350303	-2.152982069
0.036	-0.01786344715	0.004605529695	-0.3964664241	0.07510661837	-2.213458112
0.037	-0.0192965606	0.004743253027	-0.4144304227	0.07163133521	-2.273846772
0.038	-0.02076721135	0.004882673122	-0.4329155349	0.07853340618	-2.334145665
0.039	-0.02227667547	0.005023811468	-0.4519222263	0.09057885892	-2.394352409
0.04	-0.02382581536	0.005166724783	-0.4714492222	0.1056722701	-2.454464629
0.041	-0.02541509667	0.005311450997	-0.491494013	0.1251264899	-2.514479951
0.042	-0.02704461608	0.005458033812	-0.5120532931	0.151150702	-2.574396006
0.043	-0.02871416152	0.005606522866	-0.5331235617	0.1877599197	-2.634210428
0.044	-0.03042328826	0.005756972745	-0.5547014587	0.2430261105	-2.693920856
0.045	-0.03217139099	0.005909435889	-0.5767841445	0.3355873983	-2.753524933
0.046	-0.03395772281	0.006063870264	-0.5993678054	0.517210802	-2.813020306
0.047	-0.03578157187	0.006220347818	-0.6224505586	0.9211626697	-2.872404625
0.048	-0.03764227979	0.006378974172	-0.6460312928	0.203878732	-2.931675548
0.049	-0.0395392264	0.006539842227	-0.6701089566	0.5229207975	-2.990830732
0.05	-0.04147185355	0.006703032843	-0.6946827654	0.3956584525	-3.049867845
0.051	-0.04343967826	0.006868634637	-0.7197522164	0.296620636	-3.108784554
0.052	-0.04544229493	0.007036708706	-0.7453164028	0.236072268	-3.167578533
0.053	-0.04747935817	0.007207324144	-0.7713748081	0.1963039149	-3.226247462
0.054	-0.04955056524	0.007380539526	-0.7979267985	0.1683675258	-3.284789025
0.055	-0.05165565101	0.007556417086	-0.8249713223	0.1477077168	-3.34320091
0.056	-0.0537943795	0.007735013998	-0.8525072647	0.1318158769	-3.401480812
0.057	-0.05596652544	0.007916400307	-0.8805333831	0.1192102446	-3.459626429
0.058	-0.05817188551	0.008100631963	-0.90904845	0.1089653043	-3.517635466
0.059	-0.06041026416	0.008287742354	-0.9380502933	0.1004670717	-3.575505633
0.06	-0.06268143757	0.008477776954	-0.9675373554	0.09329639665	-3.633234646
0.061	-0.06498517195	0.008670788129	-0.9975077109	0.08716150583	-3.690820224
0.062	-0.06732122838	0.008866829552	-1.027959181	0.09013079743	-3.748260096
0.063	-0.06968937071	0.009065948225	-1.05888994	0.1005045892	-3.805551994
0.064	-0.07208934097	0.009268339923	-1.090298052	0.1122709032	-3.862693654
0.065	-0.07452087266	0.009474014421	-1.122180337	0.1251629947	-3.919682823
0.066	-0.076983728	0.009682975139	-1.154534461	0.1380357683	-3.976517249
0.067	-0.07947767133	0.009895249458	-1.187358063	0.1475255767	-4.03319469
0.068	-0.08200246804	0.01011087277	-1.220648622	0.145604279	-4.089712907
0.069	-0.08455788489	0.01032988445	-1.254403608	0.1178153891	-4.14606967
0.07	-0.0871436935	0.01055232466	-1.288620374	0.08442107137	-4.202262753
0.071	-0.08975966739	0.01077823316	-1.323296338	0.08728382345	-4.258289939
0.072	-0.09240560153	0.0110076505	-1.358428237	0.1065639083	-4.314149014
0.073	-0.09508127754	0.01124062418	-1.394013829	0.1418534903	-4.369837775
0.074	-0.09778646173	0.01147720103	-1.43004996	0.1506931032	-4.425354022
0.075	-0.100520934	0.01171744793	-1.466533806	0.1465550888	-4.480695565
0.076	-0.1032845101	0.01196138522	-1.50346234	0.1375863986	-4.535860217
0.077	-0.1060769958	0.01220904086	-1.540832339	0.1275181585	-4.590845802
0.078	-0.1088981957	0.01246040315	-1.578640093	0.1178007035	-4.645650148
0.079	-0.111747938	0.01271551714	-1.616882244	0.1089758309	-4.700271092
0.08	-0.1146260389	0.01297441955	-1.65555559	0.1011494192	-4.754706478
0.081	-0.1175323076	0.01323713623	-1.694656611	0.09425213318	-4.808954156
0.082	-0.1204665575	0.01350369251	-1.734181803	0.08817721747	-4.863011986
0.083	-0.1234286014	0.01377411658	-1.774127589	0.08281392136	-4.916877832
0.084	-0.1264182565	0.01404843663	-1.81449023	0.08762414243	-4.970549569
0.085	-0.1294353442	0.01432667986	-1.855265975	0.1022914328	-5.024025078
0.086	-0.1324796776	0.0146088427	-1.896450456	0.1078759951	-5.077302247
0.087	-0.1355510783	0.01489496241	-1.938040488	0.1078412461	-5.130378973
0.088	-0.1386493717	0.01518506698	-1.980032077	0.1047640631	-5.18325316
0.089	-0.1417743888	0.01547917377	-2.022421363	0.1059992692	-5.235922723
0.09	-0.1449259654	0.01577730408	-2.065204565	0.10374551	-5.28838558
0.091	-0.1481039334	0.01607948035	-2.108377126	0.09884696792	-5.340639661
0.092	-0.1513081276	0.01638572172	-2.151934563	0.1057492374	-5.392682903
0.093	-0.1545383853	0.01669604423	-2.195872467	0.1107943796	-5.444513252
0.094	-0.1577945274	0.01701044638	-2.240185497	0.1195599255	-5.496128661
0.095	-0.1610763688	0.0173289896	-2.284870675	0.1340303943	-5.547527093
0.096	-0.164383742	0.01765167989	-2.32992315	0.1504179009	-5.598706518
0.097	-0.1677164922	0.0179785261	-2.375338134	0.1673109219	-5.649664916
0.098	-0.1710744656	0.01830953284	-2.42111098	0.179690473	-5.700400275
0.099	-0.1744575095	0.01864471646	-2.467236847	0.174098485	-5.750910593
0.1	-0.1778654363	0.01898406876	-2.513711458	0.1651618855	-5.801193875
0.101	-0.1812980364	0.01932753718	-2.560529822	0.1916740048	-5.851248136
0.102	-0.184755185	0.01967514269	-2.607686806	0.22054591	-5.901071401
0.103	-0.1882367374	0.02002690258	-2.655177552	0.238730325	-5.950661701
0.104	-0.1917425319	0.02038284368	-2.702997375	0.302275783	-6.00001708
0.105	-0.195272426	0.02074296001	-2.751141377	0.4347652156	-6.049135589
0.106	-0.1988262866	0.02110728165	-2.799604801	0.7487809956	-6.098015289
0.107	-0.202403954	0.02147579288	-2.848381845	1.538409037	-6.146654251
0.108	-0.206005266	0.02184847474	-2.897467299	0.4720964476	-6.195050553
0.109	-0.2096300511	0.02222534353	-2.946855757	0.5011170355	-6.243202285
0.11	-0.2132781423	0.02260639927	-2.99654204	0.7471688848	-6.291107547
0.111	-0.2169493779	0.02299162753	-3.046520442	2.055825981	-6.338764448
0.112	-0.2206435977	0.02338102272	-3.09678563	0.4815198847	-6.386171105
0.113	-0.2243606341	0.02377457077	-3.147332025	0.5418828273	-6.433325647
0.114	-0.2281003218	0.02417225617	-3.198154113	0.359603695	-6.480226214
0.115	-0.2318625023	0.02457406037	-3.249245939	0.2667902943	-6.526870952
0.116	-0.2356470141	0.02497997971	-3.30060213	0.2343118028	-6.573258021
0.117	-0.2394537103	0.0253900156	-3.352217701	0.2202458544	-6.61938559
0.118	-0.2432824198	0.02580414888	-3.404085972	0.219883621	-6.665251837
0.119	-0.24713296	0.02622235264	-3.456200798	0.1707522642	-6.710854952
0.12	-0.2510051587	0.02664461366	-3.508556263	0.1527307833	-6.756193134
0.121	-0.2548988418	0.02707091092	-3.561146482	0.1384248108	-6.801264594
0.122	-0.2588138309	0.02750121935	-3.613965224	0.1866781531	-6.846067552
0.123	-0.262749957	0.0279355154	-3.667006849	0.1860555003	-6.890600239
0.124	-0.266707041	0.02837377049	-3.720264562	0.1817550778	-6.934860898
0.125	-0.2706849014	0.02881595719	-3.773732104	0.1891190004	-6.97884778
0.126	-0.2746833571	0.02926204697	-3.82740312	0.1662681431	-7.022559151
0.127	-0.2787022224	0.02971201125	-3.881271551	0.1377464219	-7.065993283
