time = 7	Re = 1
0.154535	0.127115	0
0.172275	0.102878	1
0.192585	0.072476	2
0.208093	0.030364	3
0.215517	-0.017896	4
0.213454	-0.049584	5
0.210169	-0.083360	6
0.201630	-0.116053	7
0.192574	-0.151088	8
0.186567	-0.205228	9
0.194038	-0.251541	10
0.241460	-0.266655	11
0.269808	-0.246042	12
0.300938	-0.215612	13
0.327796	-0.170118	14
0.338161	-0.143308	15
0.349543	-0.115199	16
0.354897	-0.084730	17
0.359899	-0.050374	18
0.359565	-0.016569	19
0.356711	0.020516	20
0.347560	0.058043	21
0.333949	0.097104	22
0.313348	0.138772	23
0.286573	0.181354	24
0.250694	0.227284	25
0.229973	0.252619	26
0.208762	0.277419	27
0.184471	0.309363	28
0.162129	0.342517	29
0.139114	0.389144	30
0.118937	0.444595	31
0.105838	0.491645	32
0.093271	0.543497	33
0.085062	0.581289	34
0.076411	0.621505	35
0.067795	0.651342	36
0.059580	0.681661	37
0.048863	0.696397	38
0.048857	0.696383	39
0.048875	0.696425	40
0.048861	0.696392	41
0.013895	0.701715	42
-0.019696	0.699614	43
-0.045692	0.700620	44
-0.069063	0.670367	45
-0.101656	0.648446	46
-0.081090	0.673167	47
-0.051716	0.686087	48
-0.024434	0.699236	49
0.013819	0.690274	50
0.027047	0.679736	51
-0.000340	0.677878	52
-0.050842	0.662956	53
-0.078533	0.647337	54
-0.123804	0.623237	55
-0.161499	0.604617	56
-0.131235	0.615041	57
-0.165029	0.599815	58
-0.198092	0.585058	59
-0.227440	0.572247	60
-0.256617	0.559334	61
-0.228692	0.571253	62
-0.200731	0.583151	63
-0.225254	0.569929	64
-0.259208	0.554856	65
-0.292319	0.539404	66
-0.320549	0.524571	67
-0.348630	0.509469	68
-0.324849	0.519903	69
-0.358368	0.500928	70
-0.390867	0.481011	71
-0.417798	0.461681	72
-0.444579	0.441710	73
-0.468231	0.418920	74
-0.491826	0.395281	75
-0.523634	0.358693	76
-0.551878	0.320857	77
-0.560661	0.304868	78
-0.578667	0.274497	79
-0.596433	0.242559	80
-0.609411	0.213044	81
-0.622381	0.182537	82
-0.619793	0.183924	83
-0.629899	0.152644	84
-0.639975	0.120004	85
-0.646436	0.089403	86
-0.652835	0.058036	87
-0.654508	0.034567	88
-0.657797	-0.009929	89
-0.658781	-0.056769	90
-0.654899	-0.102299	91
-0.648092	-0.149431	92
-0.637583	-0.196020	93
-0.623605	-0.244042	94
-0.611159	-0.275344	95
-0.596911	-0.309274	96
-0.575856	-0.351206	97
-0.550823	-0.394933	98
-0.520261	-0.437429	99
-0.493934	-0.470511	100
-0.463659	-0.505939	101
-0.430016	-0.538947	102
-0.398014	-0.568630	103
-0.361161	-0.601220	104
-0.337033	-0.619842	105
-0.312664	-0.638768	106
-0.286105	-0.657899	107
-0.257965	-0.678601	108
-0.228672	-0.698406	109
-0.196717	-0.719866	110
-0.159938	-0.741959	111
-0.114901	-0.765459	112
-0.072524	-0.780582	113
-0.026812	-0.790141	114
0.026965	-0.792102	115
0.078630	-0.785772	116
0.125713	-0.773025	117
0.167857	-0.758343	118
0.208866	-0.741984	119
0.248668	-0.725914	120
0.275638	-0.713427	121
0.302427	-0.701935	122
0.331484	-0.688230	123
0.360486	-0.674854	124
0.390902	-0.659027	125
0.421303	-0.642819	126
0.453013	-0.624075	127
0.485178	-0.604157	128
0.506178	-0.588446	129
0.529711	-0.571988	130
0.552452	-0.553230	131
0.576918	-0.533361	132
0.601377	-0.510255	133
0.626471	-0.485666	134
0.651080	-0.458341	135
0.676097	-0.429080	136
0.692005	-0.406634	137
0.710666	-0.381338	138
0.726794	-0.355444	139
0.744634	-0.326781	140
0.757213	-0.301731	141
0.772261	-0.272919	142
0.784518	-0.244247	143
0.798320	-0.211912	144
0.806231	-0.186781	145
0.816807	-0.156085	146
0.823982	-0.127800	147
0.832889	-0.094237	148
0.837386	-0.067282	149
0.843442	-0.034220	150
0.846491	-0.004481	151
0.850442	0.031429	152
0.851907	0.087825	153
0.850921	0.118069	154
0.849900	0.148412	155
0.843585	0.206508	156
0.838398	0.237410	157
0.832992	0.268755	158
0.819388	0.323155	159
0.801587	0.380411	160
0.780388	0.434489	161
0.767512	0.462574	162
0.754410	0.490911	163
0.728373	0.538035	164
0.697825	0.587263	165
0.664991	0.632804	166
0.627358	0.679495	167
0.591051	0.718649	168
0.550266	0.758552	169
0.507695	0.794965	170
0.460320	0.831347	171
0.416805	0.860264	172
0.368785	0.889083	173
0.320218	0.914130	174
0.266743	0.938385	175
0.219379	0.956264	176
0.169114	0.972895	177
0.120655	0.985962	178
0.070492	0.997539	179
