time = 0.147	Re = 1	rotation = -0.181211
-0.789195	0.449217	5641	
-0.787989	0.451426	5641	
-0.784637	0.457417	5641	
-0.779412	0.466471	5641	
-0.772705	0.477577	974	
-0.764547	0.490602	974	
-0.755042	0.504971	10111	
-0.744181	0.520915	5313	
-0.732061	0.537751	6582	
-0.718792	0.555394	6721	
-0.704345	0.573719	8522	
-0.688670	0.592378	9330	
-0.671858	0.611252	9527	
-0.654262	0.629687	6686	
-0.636029	0.648054	6672	
