time = 10	Re = 1	rotation = 1.59139
0.558188	0.402888	3680	
0.602067	0.438759	8853	
0.477482	-0.019809	6605	
-0.151890	0.212511	9280	
-0.606451	0.564905	8933	
-0.312950	0.509618	1806	
0.110623	0.297929	3497	
0.579680	-0.306947	10448	
-0.432581	-0.604853	8895	
-0.199036	0.597920	3986	
-0.063695	0.523669	3778	
0.594153	0.104600	9618	
-0.115544	0.606045	6281	
-0.938542	0.132409	10032	
-0.632880	0.265859	6823	
-0.918991	-0.006929	8018	
0.374333	0.743358	5167	
-0.566685	0.197976	7441	
0.193435	-0.729934	3576	
-0.876402	-0.095357	5253	
-0.128729	0.382553	10864	
-0.099490	0.101413	5552	
-0.953280	-0.276680	5888	
0.516962	0.199973	6181	
0.042724	0.453045	461	
0.057765	0.314750	8180	
-0.158894	0.359035	5853	
0.589795	-0.757796	4139	
-0.288304	0.153526	10078	
-0.405572	-0.807268	9950	
-0.089673	0.487916	4205	
0.403902	0.634264	3310	
-0.091708	-0.728723	3307	
-0.665768	-0.580080	7719	
-0.800044	0.115808	9287	
0.650037	0.112899	7201	
0.724105	-0.244461	2090	
-0.451707	0.702958	10840	
-0.835081	0.325527	8223	
-0.039492	0.583734	10562	
-0.356146	0.302890	4038	
-0.114594	0.783218	4289	
-0.660178	-0.572432	7719	
-0.812713	-0.241286	3509	
0.793696	-0.048758	7130	
-0.018481	0.404105	6868	
-0.057872	0.847941	6365	
0.472464	0.374544	2032	
0.605942	0.545780	2687	
0.476907	0.326878	5008	
-0.139985	0.491792	1029	
0.538350	-0.521474	2867	
-0.211414	0.023388	10410	
0.260259	0.241145	10897	
-0.455953	0.806157	10656	
-0.310951	0.794628	3261	
0.417612	0.318353	5796	
-0.034776	0.678349	1257	
-0.246378	0.789451	1390	
-0.182503	0.019553	10669	
-0.752148	0.480081	1499	
-0.452415	0.808742	10656	
0.354414	0.095330	4886	
-0.327063	0.146233	2973	
-0.642783	0.549308	9736	
0.420358	0.026408	7973	
0.279055	0.645366	6700	
0.666822	-0.705691	1618	
0.122237	0.651996	1653	
-0.621297	-0.718078	2665	
0.060779	0.237843	5441	
-0.236357	0.733381	5453	
-0.856512	-0.448962	9428	
-0.309125	-0.666679	8023	
0.670592	-0.165360	4610	
0.331078	0.469497	1321	
0.038317	0.766520	6881	
-0.066888	0.479775	2881	
0.044421	0.614550	6196	
0.378670	0.285326	8350	
-0.391135	0.394757	5699	
-0.513594	-0.721536	9290	
0.281388	0.160136	2995	
-0.083813	0.679116	6419	
0.519670	-0.026734	5578	
-0.194205	0.590696	1762	
-0.387916	0.393127	5699	
0.607599	-0.296029	576	
-0.131747	0.490681	7774	
0.356410	-0.651321	2332	
-0.553186	0.629523	8621	
-0.374411	0.337135	372	
0.603607	0.034999	6802	
-0.921166	-0.175557	1385	
0.310575	-0.009122	4734	
-0.139409	0.257965	7740	
-0.887416	0.246580	8097	
-0.669777	-0.622697	9840	
0.128492	0.467799	8996	
0.370108	-0.576928	7047	
0.778653	0.062703	7396	
-0.271394	-0.872648	10640	
0.330664	-0.019243	10010	
0.497249	-0.052566	3117	
-0.295066	0.222041	9124	
-0.000893	0.765896	6352	
0.403656	0.154338	9787	
