time = 0.087	Re = 1	rotation = -0.0687655
-0.704796	0.572143	6938	
-0.703300	0.574063	6938	
-0.699130	0.579310	6938	
-0.692631	0.587233	6938	
-0.684312	0.596994	8105	
-0.674154	0.608442	8105	
-0.662388	0.621104	7953	
-0.649152	0.634990	7953	
-0.634431	0.649611	7994	
