time = 0.077	Re = 1	rotation = -0.0541975
-0.691058	0.588647	7352	
-0.689514	0.590523	7352	
-0.685191	0.595664	7872	
-0.678479	0.603410	6938	
-0.669947	0.612968	6938	
-0.659636	0.624170	6938	
-0.647530	0.636568	8105	
-0.633972	0.650061	7953	
