time = 20	Re = 1	rotation = 3.18294
-0.166755	-0.040574	4979	
-0.109887	0.715096	8510	
-0.098813	-0.312949	391	
0.389937	-0.485885	2539	
0.603322	-0.542433	5661	
-0.372451	0.361969	6914	
-0.236375	-0.494313	7397	
0.187228	-0.643761	2018	
0.144652	-0.707459	9848	
-0.410671	0.343454	5749	
-0.585527	-0.184858	3699	
-0.238946	-0.061742	7077	
-0.536638	0.252833	8616	
-0.611016	0.725560	781	
-0.346687	0.620752	8943	
-0.338716	0.862788	1581	
-0.172418	-0.806981	1511	
-0.090199	0.476740	3869	
0.724548	0.257240	3059	
0.145838	0.869154	5928	
-0.559495	-0.346150	5035	
0.576457	-0.342771	1943	
-0.975375	-0.182701	8809	
-0.336984	-0.035453	1576	
-0.451990	-0.343468	8619	
-0.267986	-0.514211	10744	
-0.645361	-0.193305	4868	
0.104689	-0.954422	4383	
0.240013	-0.469354	644	
-0.842252	0.322103	10608	
-0.562968	-0.264705	3237	
-0.395528	0.649890	8793	
0.230836	-0.708557	6473	
-0.392673	0.805560	8408	
0.789510	-0.195856	4152	
-0.102392	-0.153478	2712	
0.002101	0.752614	10048	
0.731042	-0.405707	7660	
0.428162	0.781596	6737	
-0.606758	0.036249	7627	
0.239819	-0.387733	568	
-0.316455	-0.725165	3181	
-0.214431	0.853974	8882	
0.485728	0.696916	5675	
-0.730356	0.322083	6999	
-0.407059	-0.439147	6809	
0.597451	-0.603203	9017	
-0.413703	0.095207	9787	
-0.653963	-0.487827	862	
-0.406821	0.040948	2109	
-0.611428	-0.181847	3737	
0.650038	0.387197	669	
0.355979	0.598195	617	
-0.230501	-0.383099	9942	
0.479036	0.793189	7365	
0.793152	-0.317608	3972	
-0.410084	-0.068287	3466	
-0.226752	0.135281	4682	
0.478530	-0.691745	9418	
0.489838	0.507770	4241	
0.705672	0.522806	6341	
0.476074	0.795642	7365	
-0.132716	-0.377950	8970	
0.637548	-0.280633	1757	
0.748080	-0.349648	1025	
-0.107976	-0.347971	6155	
-0.114203	-0.075473	7484	
0.344696	-0.908418	2314	
-0.389521	0.277426	6605	
