time = 0.117	Re = 1	rotation = -0.120499
-0.747730	0.515064	7953	
-0.746360	0.517114	8779	
-0.742572	0.522685	7764	
-0.736621	0.531179	7994	
-0.728964	0.541706	7994	
-0.719731	0.553983	7916	
-0.708973	0.567552	10452	
-0.696778	0.582466	6286	
-0.683212	0.598205	5641	
-0.668516	0.614566	5641	
-0.652710	0.631386	974	
-0.635624	0.648493	974	
