time = 12	Re = 1	rotation = 1.9097
0.613823	-0.294872	6441	
0.711944	-0.176852	3720	
-0.164408	-0.594993	5936	
0.142291	0.056140	4763	
-0.161993	0.802712	1934	
0.427619	0.066627	1430	
0.008725	-0.365977	4220	
-0.490112	-0.457970	8148	
-0.715719	-0.001039	2570	
0.491896	0.059014	7132	
0.349574	-0.162952	3403	
0.264030	-0.605656	4895	
0.480065	-0.007199	1287	
-0.903857	0.286012	2147	
0.171660	0.682736	1757	
-0.890979	0.227435	9708	
0.743564	0.419322	8033	
0.270751	0.610869	6019	
-0.505572	-0.562332	2750	
-0.850613	0.234955	458	
0.181166	-0.179716	9268	
0.094437	0.123411	5990	
-0.959532	-0.254209	10551	
0.248917	-0.559880	4995	
0.243043	-0.290517	3041	
0.034992	-0.329613	3368	
0.179282	-0.141193	3772	
0.513730	-0.811350	5051	
0.293712	0.219824	10012	
-0.606919	-0.670374	2940	
0.298912	-0.177568	1219	
0.722623	0.052131	2373	
-0.675636	-0.210905	2837	
-0.839470	-0.280935	10151	
-0.576814	0.579406	861	
0.398704	-0.569920	9474	
0.254327	-0.728713	931	
-0.038491	0.839139	9653	
-0.664833	0.595176	7560	
0.442353	-0.097886	2054	
0.328548	0.137581	1034	
0.458658	0.639005	2466	
-0.838879	-0.246405	1105	
-0.829618	0.170664	4311	
0.596422	-0.542783	3666	
0.168016	-0.273874	4521	
0.343062	0.774296	5508	
0.453312	-0.404455	4728	
0.802502	0.072760	9803	
0.383554	-0.459760	10457	
0.314499	-0.133002	6470	
-0.223610	-0.703750	4199	
0.254173	0.298502	9680	
-0.022925	-0.465226	3271	
-0.290054	0.880619	9760	
0.075796	0.852256	6294	
0.282633	-0.483203	7433	
0.588014	0.098545	896	
0.227369	0.795409	1025	
0.217253	0.272823	5455	
-0.506408	0.717662	7555	
-0.287462	0.882029	9760	
-0.158224	-0.514646	6289	
0.354556	0.290781	568	
-0.245508	0.794388	4974	
-0.183239	-0.554084	7443	
0.654045	-0.004281	8981	
0.615602	-0.750375	6022	
0.583478	-0.018061	8329	
-0.710292	-0.632624	10282	
-0.041384	-0.297170	2143	
0.415094	0.644424	8989	
-0.898638	-0.358984	8174	
-0.694923	-0.069705	5997	
0.128111	-0.716681	8853	
0.440644	-0.328646	7878	
0.673190	0.444515	1273	
0.284112	-0.201043	5488	
0.503344	-0.082429	7774	
0.172980	-0.505399	3200	
0.375020	0.112792	3800	
-0.742102	-0.505619	9730	
-0.125430	-0.468128	3339	
0.592691	0.137502	2977	
-0.091717	-0.631244	2700	
0.477986	0.039972	7572	
0.370702	0.109088	3800	
-0.355867	-0.576941	5150	
0.310958	-0.141031	10787	
-0.389452	-0.631678	9464	
-0.158606	0.822636	1934	
0.342701	0.126345	4653	
0.191229	-0.643620	3887	
-0.937505	0.009054	11021	
-0.306530	-0.412417	5425	
0.142708	-0.073113	731	
-0.794196	0.465675	6286	
-0.816819	-0.425634	891	
0.292255	-0.316779	4514	
-0.644085	-0.358801	6539	
0.638767	-0.467730	4449	
-0.469279	-0.782555	7705	
-0.315121	-0.426931	7176	
-0.179459	-0.604059	5936	
0.294696	0.156698	9166	
0.642957	0.475068	955	
-0.009815	-0.555982	1721	
-0.676130	-0.145480	4444	
0.195433	0.677664	1874	
0.097032	-0.420375	5840	
0.235372	-0.094219	2664	
-0.233076	-0.470949	4743	
-0.696411	0.025894	7302	
0.403513	0.342385	3456	
-0.176773	-0.676117	1758	
0.472430	0.157050	1514	
-0.028562	-0.257366	8231	
-0.649387	0.541680	5827	
-0.306415	-0.551937	5013	
-0.922141	-0.152126	10294	
-0.065363	-0.260465	9671	
0.205958	-0.460782	3706	
0.185126	-0.430340	4820	
0.554830	0.120283	804	
0.474876	0.077034	3847	
-0.912144	-0.020407	8139	
-0.536162	0.667799	7121	
0.513627	0.577543	7775	
-0.137446	-0.755368	10628	
-0.508264	-0.737445	889	
0.222900	-0.474535	3330	
-0.343451	-0.854206	9497	
0.183719	0.819134	10962	
0.451744	0.023433	5679	
-0.175721	0.828741	6862	
0.667535	-0.448117	6445	
-0.271745	-0.479436	2875	
0.559559	0.649354	2441	
0.337842	-0.726171	4047	
0.783602	0.370200	9902	
0.093697	-0.511724	3210	
0.469672	-0.077027	3371	
0.089203	0.851550	5538	
-0.907136	-0.041267	6638	
0.064796	-0.689251	780	
0.507815	0.421415	2100	
0.471339	-0.476649	6164	
-0.843804	-0.463813	5282	
-0.008392	-0.579585	4375	
0.653144	-0.088548	4091	
0.373851	-0.150693	6209	
-0.807694	-0.467149	1581	
-0.584986	0.598577	5874	
0.318089	-0.217233	8399	
-0.347820	-0.906669	4076	
0.546676	-0.005016	2298	
-0.016141	-0.513220	8198	
0.296650	-0.000789	10487	
0.278252	-0.687373	598	
-0.588904	-0.462925	4374	
-0.646412	-0.222350	2784	
0.254983	0.633270	1943	
-0.866839	-0.037708	7674	
0.452471	0.062255	3824	
0.060231	-0.734839	5157	
0.224429	-0.167542	776	
0.485189	-0.515104	6700	
0.691901	-0.380474	7896	
0.411877	0.484836	7409	
-0.237710	-0.703818	3559	
0.650543	0.095804	2768	
0.565727	0.648354	2441	
-0.958900	-0.105607	10249	
0.018830	-0.326298	2995	
0.648727	0.484890	1398	
0.472923	0.161666	1514	
0.148973	-0.212220	2562	
0.655053	0.506052	1531	
0.337922	-0.373313	9614	
0.559477	-0.312560	8133	
0.476789	-0.141272	3021	
0.252466	-0.198323	1736	
-0.926337	-0.099583	649	
-0.756511	0.589596	10149	
-0.696706	-0.058435	5997	
-0.695253	0.459696	8846	
0.482814	0.178908	3687	
-0.524708	-0.374645	10853	
0.514542	0.268490	1964	
0.529891	0.187427	7268	
0.277807	-0.406726	2168	
0.039673	-0.474964	6947	
-0.519952	-0.716489	7481	
0.535864	-0.250996	3682	
-0.638517	-0.425780	1682	
-0.710039	0.118205	8914	
0.322629	-0.680692	3095	
-0.397704	-0.893796	4962	
-0.032537	-0.618379	7957	
-0.039546	0.843679	6550	
0.629661	0.102741	1976	
0.051049	-0.976508	10502	
-0.154296	-0.383676	7973	
0.732962	-0.176299	4495	
0.419684	-0.660093	4156	
0.614073	-0.734478	10631	
-0.578337	-0.683677	7832	
0.228816	-0.226615	4589	
0.322038	-0.899870	8879	
-0.215210	0.793841	4012	
0.024811	0.804988	3747	
0.470754	0.595743	9482	
-0.023867	-0.180412	8275	
0.354678	-0.236586	2485	
0.029198	-0.466587	5978	
0.821587	-0.008595	9044	
0.436363	0.709571	5631	
-0.385577	-0.427151	8493	
0.402680	-0.251253	1081	
0.138815	-0.010885	1370	
-0.283710	-0.400273	3092	
-0.562377	0.594598	1211	
0.135137	-0.457455	2392	
0.570097	0.588262	6731	
0.528943	0.625896	8960	
-0.078260	-0.641343	2700	
0.444534	-0.174304	1656	
0.756371	0.112643	10763	
0.521024	0.247487	4604	
0.236758	0.076550	6887	
0.409474	0.448207	4099	
0.667046	-0.025461	10589	
0.298724	-0.528799	2481	
-0.236336	-0.543026	4004	
0.525961	-0.194270	10499	
-0.872441	-0.091355	10671	
-0.104294	0.911594	6480	
0.524235	-0.473496	1447	
0.365877	0.712229	7129	
0.005684	0.697419	9778	
0.579483	0.646605	4081	
0.367698	0.089811	4337	
0.378028	0.766425	7654	
-0.064532	-0.435467	9353	
-0.823818	-0.244682	8729	
-0.974146	-0.120946	3427	
-0.430606	0.693602	5384	
0.165536	-0.027956	5558	
0.432404	0.184392	4735	
-0.146265	-0.602175	10805	
-0.433882	-0.616164	4215	
0.195444	-0.473541	3706	
0.202110	-0.493795	4399	
-0.476822	-0.577136	8359	
-0.192952	-0.510137	2227	
0.518973	-0.238058	10718	
-0.619584	-0.645250	10847	
0.408943	-0.656404	5050	
0.298158	-0.676145	664	
0.012152	-0.271506	2049	
0.201715	-0.576590	2496	
-0.908194	-0.116150	2213	
-0.801141	0.262726	4310	
-0.823086	-0.244743	8729	
0.415195	0.079752	451	
-0.263494	-0.572360	9483	
-0.079900	-0.728585	6093	
-0.660330	-0.176129	3025	
0.363144	0.781651	7458	
0.548514	0.639578	10318	
0.436773	0.765149	1925	
0.678251	0.426669	10296	
0.074836	-0.272661	4461	
0.124119	0.109495	5769	
-0.292812	0.818155	6447	
-0.863777	-0.405974	1387	
-0.440052	0.694688	5384	
0.491585	0.229019	3552	
0.341043	-0.468198	9719	
0.633513	0.517365	1704	
-0.649980	0.584214	7204	
0.397042	-0.676343	2382	
0.584436	-0.560449	5031	
0.782695	-0.025224	8406	
0.515086	-0.033477	5583	
0.440838	-0.271380	1125	
-0.514280	-0.535756	2076	
0.245267	-0.067763	9750	
-0.819608	-0.371826	1260	
0.670398	-0.007915	10684	
-0.914736	0.062835	8355	
-0.057006	-0.174295	4380	
0.491437	-0.341746	6809	
0.419658	0.388617	3148	
0.594787	0.157857	2702	
-0.502299	0.777042	950	
-0.701725	0.023161	7302	
-0.292302	-0.551044	6452	
-0.158806	-0.264580	9532	
0.269388	-0.499811	7819	
0.252900	0.846201	5288	
0.793202	-0.566764	10005	
0.556408	0.152410	7642	
-0.679021	-0.101197	7047	
-0.441647	-0.779779	2324	
-0.117754	-0.914962	9277	
0.573634	-0.237355	426	
0.411820	-0.333528	6088	
0.200977	-0.339899	3835	
0.005252	-0.130639	10585	
0.088353	-0.640869	4822	
-0.231808	-0.551175	7543	
0.466997	-0.464338	6164	
-0.795943	-0.541670	5363	
0.496729	-0.081625	7774	
-0.946095	0.085969	366	
0.439863	-0.491461	4276	
-0.714649	0.446841	1555	
-0.968448	0.005205	10582	
0.519636	0.091420	738	
0.462371	-0.401449	6113	
-0.190143	-0.265685	7051	
0.274327	-0.537045	1818	
0.725813	-0.211330	791	
0.573571	-0.760435	5088	
-0.079752	-0.762846	10544	
-0.494151	0.794326	9196	
-0.773510	0.351627	6858	
0.791466	0.304298	8825	
0.011889	-0.188648	995	
-0.008058	-0.973696	4221	
0.234072	-0.339558	4503	
-0.937032	0.048728	9391	
0.588099	-0.079632	8307	
0.113351	-0.263838	4040	
0.618491	-0.035263	10118	
0.203503	0.014727	1206	
0.429743	0.720943	793	
0.620419	-0.496444	3316	
0.785931	0.004305	8579	
0.554608	-0.233824	4409	
0.244209	-0.899494	5901	
0.354028	0.738617	7643	
-0.485234	-0.750995	8167	
0.503851	0.178384	5339	
-0.288863	-0.516554	2508	
-0.096776	-0.295553	6354	
0.301678	0.098264	4069	
0.142555	-0.927506	2209	
-0.333720	-0.887875	10206	
-0.680173	-0.072145	5663	
0.079058	-0.655869	7772	
-0.138649	0.692939	5083	
0.365035	-0.305988	7686	
0.530429	-0.065251	3098	
0.181775	-0.698141	978	
-0.857773	-0.285149	4302	
0.636218	0.392870	10322	
0.163089	-0.642320	4208	
-0.805784	-0.435650	891	
-0.837616	0.020430	7060	
0.782788	0.313874	8586	
0.441047	-0.871213	7263	
0.047532	-0.196878	3194	
-0.179629	-0.515588	3487	
0.221763	0.262501	5455	
-0.785706	0.299120	5685	
0.771643	0.179460	9688	
0.598331	-0.143964	7692	
0.400885	-0.403374	8619	
0.405327	-0.688078	2382	
0.656803	-0.050866	4576	
0.576261	0.427109	7852	
-0.897450	-0.234395	8451	
0.516281	0.203502	6313	
-0.489501	-0.346835	10579	
-0.115600	-0.568581	10497	
0.414416	0.664546	10881	
0.740141	0.472132	10082	
0.737977	0.144038	7767	
0.395598	-0.518106	3653	
0.644395	-0.396234	5834	
0.235017	-0.588185	8834	
-0.031539	-0.562299	3816	
0.536634	0.559694	2089	
-0.106110	-0.194959	5310	
0.607029	-0.761549	6022	
0.073222	0.828162	4152	
0.562422	-0.412298	4242	
-0.350878	-0.641446	5303	
-0.326639	-0.534129	3163	
-0.115458	-0.915561	9277	
0.550076	0.584834	9493	
0.175701	0.084673	1109	
0.285610	-0.475763	7433	
0.660379	-0.418541	6466	
-0.894466	0.239144	7412	
-0.137122	-0.577356	9872	
-0.926245	0.304300	6188	
0.173134	-0.269255	4521	
0.758954	0.274683	5961	
-0.899243	0.121806	7098	
0.059409	-0.160519	4979	
0.309409	-0.345905	4368	
-0.755589	-0.483857	1400	
0.430587	0.185625	4735	
-0.958604	0.018431	10582	
0.111100	0.175069	10410	
-0.593709	-0.715486	8570	
0.078671	-0.493399	948	
0.250618	0.299005	9680	
0.668034	0.031608	4718	
-0.759004	-0.617101	2157	
0.304442	0.161673	6310	
-0.134278	-0.456573	2944	
0.389005	0.300472	2923	
0.191151	-0.077646	3762	
0.440754	0.515490	1042	
0.382115	0.375966	4690	
0.169624	-0.477318	2474	
0.072822	-0.355407	10177	
-0.647167	0.639213	9527	
-0.942882	-0.089546	10666	
0.261444	-0.935629	581	
0.216876	-0.144016	8001	
0.156452	0.180223	7333	
0.577543	0.328524	8345	
0.416045	-0.634936	3310	
0.205826	-0.744332	3731	
-0.822261	-0.483424	7194	
-0.240984	-0.875973	9334	
-0.248412	-0.499013	3020	
-0.928474	0.119369	1276	
0.536720	-0.398367	1653	
-0.527321	0.709903	9378	
-0.653674	-0.371012	9135	
-0.589454	-0.664728	1897	
-0.247101	-0.533846	3089	
-0.321863	-0.374923	2567	
0.787094	0.070083	7370	
-0.054101	0.844600	6371	
0.542254	-0.059372	3098	
0.482238	0.411612	4188	
0.434168	-0.249035	659	
0.398550	-0.542286	4596	
0.179872	-0.105108	2083	
-0.775827	0.311098	5685	
0.475560	-0.566913	584	
0.219528	-0.025801	5416	
0.326512	0.728360	5940	
0.552065	-0.201772	10562	
0.524570	-0.157370	4582	
0.554883	0.001915	7402	
-0.734368	-0.675750	6636	
-0.352313	0.758470	5548	
0.443814	-0.212164	3930	
-0.070805	-0.235251	5214	
0.597283	-0.260888	1011	
-0.301953	-0.436836	7704	
-0.532407	0.773234	7248	
0.654621	0.457884	1569	
0.587077	0.651503	1460	
0.109274	-0.595961	6328	
-0.899193	0.141670	8816	
-0.825381	-0.382293	9056	
0.403927	-0.684072	2382	
0.054982	-0.447530	5852	
0.030836	-0.378966	7845	
0.234524	-0.268487	2605	
0.132418	0.813340	7495	
0.403409	-0.658350	5050	
-0.787241	0.536406	10779	
-0.851580	-0.085393	5596	
-0.772196	-0.595415	3467	
0.436179	0.494228	6171	
0.492385	0.629263	2394	
0.561549	0.213169	9047	
-0.218387	-0.892389	10676	
-0.182829	-0.732571	3902	
-0.184866	0.871626	1313	
0.755374	-0.138905	6267	
-0.749738	0.523990	988	
-0.493496	-0.759688	8167	
-0.123516	-0.504579	5755	
-0.067082	-0.210087	3167	
0.489760	0.137361	4863	
0.175853	-0.914092	8524	
0.215211	0.163573	9223	
0.417036	-0.679533	2382	
-0.701096	0.026255	7302	
-0.052671	-0.271968	9370	
0.370084	-0.202145	6339	
-0.374957	-0.599138	9029	
-0.161209	-0.637923	7201	
0.344041	-0.355138	7332	
-0.734397	-0.627447	4784	
0.848338	-0.482052	9024	
0.782858	0.283230	9262	
0.474313	-0.346068	6962	
0.510285	0.665515	8278	
-0.967754	0.011488	10582	
-0.946784	-0.053923	11002	
0.295872	-0.414450	2367	
0.322545	-0.219202	8399	
0.257061	-0.240862	6720	
0.418215	-0.616940	3310	
0.232749	0.766496	9286	
0.372019	-0.452988	10457	
0.154897	-0.772575	3196	
-0.697808	-0.294076	9584	
-0.012583	-0.651286	6716	
0.396504	0.650178	10063	
-0.355144	-0.467779	8750	
-0.337447	-0.612949	7526	
0.338056	0.161323	4072	
0.262747	0.277816	6612	
0.279384	-0.679058	598	
0.134331	-0.444298	8318	
0.292758	-0.169517	7900	
0.332486	-0.346373	1291	
0.423114	-0.457273	7671	
0.215179	0.863948	5375	
0.520917	0.203767	6313	
0.594671	-0.090482	8296	
-0.902089	0.194200	10360	
-0.559335	-0.461012	2010	
0.523227	0.115279	1192	
-0.961821	0.168663	5652	
-0.836734	0.414624	1501	
0.114428	-0.167837	1223	
0.474326	-0.519482	6700	
0.460259	0.501032	801	
0.500769	-0.811639	9195	
-0.790494	-0.538742	5363	
0.320884	-0.572011	5500	
0.647098	-0.473500	5849	
0.502788	0.400445	2492	
0.180247	-0.445241	2834	
0.598076	0.248443	2744	
0.243133	-0.114026	4005	
0.280322	0.792369	1358	
-0.169765	-0.425862	415	
0.115672	-0.111548	4686	
-0.942966	0.181504	5986	
-0.064064	-0.187153	3541	
0.468945	0.739856	7914	
-0.354344	0.730990	4861	
-0.051340	-0.368527	7251	
0.668433	-0.694735	1529	
-0.190286	-0.608624	9496	
0.030089	-0.426707	2563	
-0.374387	0.788410	7715	
0.234381	0.836031	10046	
0.338258	-0.464860	9719	
0.081990	0.100402	611	
-0.053289	-0.379969	7424	
-0.024475	-0.248585	8231	
0.018224	-0.230243	3499	
0.241515	-0.130597	4850	
0.432113	0.526190	1042	
0.035633	-0.774873	6604	
-0.232821	0.838337	6444	
-0.194891	-0.667051	1873	
0.101792	0.174782	9660	
0.468788	-0.257717	2077	
-0.906676	0.232253	7412	
-0.632488	0.615721	7517	
0.350611	0.688118	6054	
-0.671255	0.569198	6404	
0.577087	0.242496	9575	
-0.302690	-0.544509	5013	
0.652586	0.487324	1398	
0.440802	-0.675037	3830	
0.575359	-0.329346	6382	
0.090988	-0.052352	2131	
0.666022	-0.223980	729	
0.765577	-0.117397	5458	
0.317510	-0.224743	9147	
-0.808850	-0.526219	5363	
0.168100	-0.475049	2474	
-0.824215	-0.416859	10920	
0.517112	-0.551315	1392	
-0.860638	-0.181825	8331	
0.113408	-0.135510	8313	
-0.001324	-0.508513	6983	
0.163555	-0.527803	5099	
-0.269415	-0.634042	1916	
0.612305	-0.218722	4642	
0.026889	-0.607839	7279	
0.492239	-0.596038	1078	
0.644176	-0.208548	5599	
-0.824351	0.479969	475	
-0.383818	0.740945	5516	
0.687383	0.447292	975	
0.242613	0.810353	7970	
-0.061159	0.870680	1418	
0.259571	-0.566060	4995	
-0.837115	-0.386011	9056	
-0.066789	-0.481634	1667	
0.733233	-0.208198	791	
-0.188481	0.845509	8974	
0.132090	-0.389024	3466	
-0.425885	-0.860215	9316	
0.455459	-0.502592	4799	
0.061981	-0.970606	9427	
0.037605	-0.578093	4951	
-0.762023	-0.585411	621	
-0.410500	-0.614081	6620	
0.261569	0.024378	1441	
0.542621	-0.035253	4956	
0.117502	-0.119680	5604	
-0.292810	0.767987	4912	
-0.214556	0.679078	1811	
0.412876	-0.327863	6088	
0.665608	-0.215095	729	
0.452067	-0.668916	3830	
-0.720417	-0.009613	7086	
0.484988	0.070589	5639	
0.076070	-0.085407	4574	
0.073593	0.698723	4018	
-0.723740	0.552786	5313	
0.639272	0.393007	10322	
0.094787	-0.309339	8074	
0.460937	0.023904	8885	
-0.806937	-0.460051	1581	
-0.431164	0.702647	5384	
0.788246	-0.590899	10286	
0.719135	0.342638	10687	
0.410066	-0.282638	5250	
-0.620429	0.630049	6341	
0.773171	0.234323	7224	
0.052186	-0.088101	5899	
-0.046068	-0.973761	10098	
-0.223201	-0.558008	6802	
-0.639676	-0.664757	1596	
0.259041	-0.354491	8836	
-0.673288	-0.316747	5810	
-0.781501	0.376558	6279	
-0.371869	-0.848905	9215	
-0.539044	-0.705511	9515	
-0.068418	-0.419840	7269	
-0.827501	0.361083	7953	
0.478262	0.096586	3267	
0.316791	-0.270293	3925	
-0.274965	0.826289	7731	
0.378265	-0.318708	8996	
0.388057	0.652468	10615	
-0.005292	-0.539622	2001	
-0.145474	-0.308841	5514	
-0.148694	-0.442554	3513	
0.688578	0.002265	4934	
0.473380	-0.369609	6783	
0.361766	0.741101	7643	
-0.007571	-0.137372	7615	
0.198209	-0.494167	4399	
0.108761	-0.644682	2070	
0.238117	0.805768	1025	
0.763648	0.045530	4937	
0.493196	0.415041	4188	
0.117774	-0.155328	1493	
-0.301684	-0.472748	6564	
-0.147349	0.817933	8867	
-0.686232	-0.086781	7047	
0.126511	-0.426035	6777	
0.472450	0.112578	3159	
0.151097	0.674867	662	
-0.280100	-0.198742	9557	
0.531992	-0.405274	427	
0.137231	-0.684288	5084	
0.825920	-0.033155	1511	
0.374552	-0.586151	6086	
-0.248789	-0.894142	9334	
0.357208	-0.871525	11003	
0.327852	-0.528725	4673	
0.445014	-0.268773	1125	
-0.649693	-0.377216	9239	
0.370601	-0.269264	6307	
0.140348	-0.047732	8844	
0.794789	-0.551595	10816	
-0.560611	-0.384546	8448	
0.349376	0.186485	3066	
0.761427	-0.044638	6331	
0.792673	-0.118473	9336	
0.291446	0.031744	7233	
0.656788	-0.153622	9530	
-0.322539	-0.641802	7425	
0.719469	0.091008	9549	
0.312131	-0.209425	7948	
0.030786	-0.497757	8500	
0.689416	-0.262333	3424	
0.004741	-0.495943	8449	
-0.803770	0.360937	7795	
0.416874	0.443204	4099	
-0.671377	-0.286669	773	
0.820538	0.181240	5881	
-0.771018	0.438945	5611	
0.447284	-0.017033	368	
0.430196	0.020385	7071	
0.494163	-0.372564	8516	
-0.043663	-0.571254	7045	
-0.153522	0.693810	5860	
-0.350725	-0.411089	1786	
0.247784	0.212833	8144	
0.279722	-0.743346	2149	
0.120559	0.098777	4921	
-0.780476	-0.538804	2790	
0.178442	0.114935	8935	
0.037261	-0.729147	8476	
0.421829	0.032684	4117	
0.186693	-0.134105	3483	
0.372539	0.310296	5056	
-0.063145	-0.255491	9671	
-0.957265	0.017145	10582	
-0.851308	-0.067870	6120	
-0.788999	0.532020	10779	
0.230716	-0.247174	10651	
0.248783	-0.608696	3798	
0.528412	-0.327367	6974	
-0.153052	-0.954256	5887	
0.009691	-0.733323	4052	
-0.844358	0.385851	8779	
0.517500	0.400929	10447	
0.424865	0.179217	5417	
0.406991	-0.458827	10833	
-0.555725	0.689124	9950	
0.277886	0.035562	8976	
0.773298	0.307988	8677	
0.640538	-0.140073	7237	
0.509411	0.686365	8964	
-0.621617	0.684487	5964	
0.412142	-0.320451	6088	
0.427153	0.085027	1723	
0.138333	-0.181874	4622	
0.452799	0.046080	7016	
0.063823	-0.086899	6149	
0.592656	-0.255073	1011	
-0.349491	-0.452734	9600	
0.448394	0.691611	4231	
-0.169195	-0.920899	7849	
-0.158378	-0.908341	1814	
0.296272	-0.330807	9054	
-0.505253	0.704001	7534	
-0.883842	0.085561	6029	
0.815449	0.082967	6177	
0.637590	-0.314481	7488	
0.683701	-0.069907	9533	
0.739422	-0.282220	6025	
0.137462	-0.610308	1420	
0.144885	0.055720	4992	
-0.848259	0.233755	458	
0.359423	0.206055	6041	
0.754410	0.095398	9946	
0.034483	0.890169	10663	
0.042833	0.811122	3747	
0.503732	-0.307045	4515	
0.032892	-0.639409	5804	
0.534948	0.084122	2985	
