time = 0.137	Re = 1	rotation = -0.160245
-0.775791	0.471920	9410	
-0.774518	0.474088	9410	
-0.770989	0.479954	6286	
-0.765486	0.488822	6286	
-0.758441	0.499749	5641	
-0.749890	0.512556	5641	
-0.739945	0.526705	10885	
-0.728653	0.542268	974	
-0.716100	0.558694	974	
-0.702369	0.575816	5313	
-0.687475	0.593587	6582	
-0.671290	0.611804	8522	
-0.653988	0.630256	8522	
-0.635940	0.648180	9330	
