r 	 P 	 Time: 0.6341 	 Mesh (Number of cells): 9485	Angle: 0.0000
0.060000000	-0.089067049
0.070000000	-0.051916128
0.080000000	0.002101156
0.090000000	0.036997203
0.100000000	0.017505653
0.110000000	0.036664385
0.120000000	0.048007141
0.130000000	0.059729419
0.140000000	0.067383788
0.150000000	0.084956328
0.160000000	0.079318309
0.170000000	0.086903442
0.180000000	0.081199478
0.190000000	0.083162350
0.200000000	0.080840130
0.210000000	0.079298610
0.220000000	0.079958056
0.230000000	0.077303838
0.240000000	0.074618237
0.250000000	0.071954044
0.260000000	0.069262227
0.270000000	0.063807745
0.280000000	0.070258225
0.290000000	0.069991814
0.300000000	0.062410444
0.310000000	0.060423448
0.320000000	0.060445792
0.330000000	0.057816095
0.340000000	0.057330182
0.350000000	0.054361749
0.360000000	0.052502112
0.370000000	0.053459119
0.380000000	0.052323638
0.390000000	0.047955706
0.400000000	0.051758537
0.410000000	0.044760259
0.420000000	0.045536193
0.430000000	0.041075828
0.440000000	0.054032784
0.450000000	0.052731457
0.460000000	0.039823175
0.470000000	0.053405905
0.480000000	0.040303859
0.490000000	0.040795457
0.500000000	0.041406951
0.510000000	0.055428592
0.520000000	0.056581571
0.530000000	0.057546397
0.540000000	0.059125258
0.550000000	0.051668918
0.560000000	0.052532375
0.570000000	0.066326920
0.580000000	0.067292822
0.590000000	0.064369246
0.600000000	0.062316055
0.610000000	0.065615024
0.620000000	0.075165229
0.630000000	0.066878210
0.640000000	0.070369587
0.650000000	0.073860964
0.660000000	0.075957709
0.670000000	0.091271107
0.680000000	0.094671150
0.690000000	0.088545226
0.700000000	0.103786515
0.710000000	0.108134325
0.720000000	0.100869868
0.730000000	0.105601225
0.740000000	0.110332583
0.750000000	0.114807646
0.760000000	0.120101996
0.770000000	0.135832332
0.780000000	0.133825804
0.790000000	0.147460773
0.800000000	0.153870975
0.810000000	0.152107456
0.820000000	0.158474389
0.830000000	0.173373031
0.840000000	0.180722963
0.850000000	0.179678724
0.860000000	0.186838639
0.870000000	0.193998553
0.880000000	0.207554163
0.890000000	0.215691479
0.900000000	0.223828795
0.910000000	0.227875584
0.920000000	0.240146763
0.930000000	0.249275146
0.940000000	0.255139574
0.950000000	0.264205937
0.960000000	0.273272299
0.970000000	0.285849797
0.980000000	0.295480281
0.990000000	0.305110766
1.000000000	0.314741251
