time = 250	Re = 1	rotation = 39.7886
-0.333848	0.605603	5789	
0.179576	-0.169462	5343	
-0.484713	0.844787	1123	
-0.535977	-0.053270	7105	
-0.326276	-0.536167	3953	
-0.411364	-0.528720	3850	
-0.088431	0.396024	6938	
-0.784377	-0.538359	9351	
-0.202914	-0.482964	2660	
0.237991	0.411996	8672	
0.382411	0.266737	346	
-0.629472	-0.483576	5826	
-0.252242	0.742292	4780	
-0.925097	-0.038466	9184	
-0.684619	0.391251	7526	
0.174995	0.575776	3394	
-0.704888	-0.409811	5459	
0.206600	0.801946	7179	
-0.227786	0.662217	4896	
-0.028746	0.527824	3338	
-0.317626	0.165261	447	
0.850056	-0.452331	7946	
-0.784773	-0.564999	4004	
-0.190663	-0.067093	7172	
0.042540	0.315536	9447	
0.085012	0.434226	6019	
-0.383855	-0.518121	3796	
-0.882412	0.370272	3614	
0.290298	0.697415	1320	
0.550441	-0.705846	5907	
0.898304	0.356598	4265	
-0.379001	0.051257	417	
0.539558	0.273463	7756	
-0.717225	0.238400	4267	
0.226089	-0.917847	1552	
-0.398361	-0.614864	1332	
-0.358438	-0.385009	5372	
-0.676228	0.036399	5875	
-0.698654	0.302744	2444	
-0.467403	-0.070817	585	
-0.513291	0.155568	7163	
0.116463	-0.530740	3426	
-0.242999	0.803380	1529	
0.212348	-0.835682	4138	
-0.058631	-0.960878	2419	
-0.884152	0.308930	2708	
-0.234091	0.204525	7238	
0.073944	0.618874	3199	
-0.197350	0.927426	1065	
0.224183	-0.069181	2107	
0.019829	0.580877	3207	
0.175916	0.079613	9470	
0.094118	-0.475008	3285	
-0.220529	-0.878861	8629	
-0.077917	0.260012	6576	
-0.433157	0.496473	5524	
0.079741	-0.055475	662	
0.634351	0.574506	2570	
-0.470772	0.449835	2543	
0.277194	-0.546191	8932	
0.775848	-0.492747	7255	
0.384492	-0.611422	349	
-0.314258	-0.076753	3120	
-0.525520	-0.778324	3834	
0.150000	-0.566051	2365	
0.299310	-0.101717	1310	
-0.713291	0.578959	1754	
-0.724806	0.191917	8927	
-0.065509	-0.911836	5336	
0.569233	-0.236462	9026	
0.691144	0.570256	3418	
-0.305710	-0.488587	1719	
-0.019056	0.883763	5556	
0.834208	0.424683	777	
0.742598	-0.328678	7285	
0.546587	-0.291518	1052	
-0.915688	0.236035	4769	
-0.194564	0.880044	5487	
-0.108760	-0.881952	6053	
-0.014335	0.251133	1563	
0.194127	-0.838339	3095	
-0.336978	0.056815	9135	
0.017268	-0.445628	8076	
0.132147	0.070455	9206	
-0.730689	0.584605	8959	
-0.110072	-0.852496	4278	
0.228250	-0.162033	8300	
-0.366534	-0.670690	2241	
-0.299040	-0.238993	680	
0.136715	0.463889	7101	
-0.553688	0.750543	5947	
-0.783344	0.303364	7159	
-0.630423	0.181385	3121	
-0.639035	0.602859	5818	
0.428889	-0.444961	6855	
-0.559997	-0.554009	519	
-0.481755	0.149995	5077	
-0.428834	0.791408	5673	
0.493910	0.814845	4218	
-0.314319	0.679487	3734	
-0.134740	-0.706210	3195	
0.930955	-0.155794	650	
-0.779283	-0.606728	2713	
-0.549733	-0.504619	3552	
-0.220567	-0.065896	3581	
0.024223	0.610918	4757	
-0.158838	-0.548421	7467	
0.123643	0.746825	2094	
0.023577	0.421429	1516	
0.431005	0.158064	9273	
-0.380164	-0.837259	5508	
0.459560	-0.792196	5438	
0.243659	0.122909	3567	
0.548773	-0.013178	4324	
-0.125250	0.029658	9068	
0.562754	-0.334710	4614	
0.396997	0.044311	1753	
-0.070306	-0.417800	3806	
0.794820	-0.557194	4293	
0.627096	0.745089	6188	
0.601639	-0.610026	8341	
0.630445	0.127891	3104	
0.679246	-0.076165	3669	
0.535703	0.631715	2875	
0.571517	-0.613404	7050	
-0.555615	0.189648	7371	
-0.051239	-0.146070	1782	
0.532566	-0.440004	5019	
-0.449582	0.436663	7974	
-0.731159	0.379332	6002	
0.681909	0.031670	4672	
0.793935	0.096422	6382	
0.263766	0.881454	5531	
-0.809654	0.504488	7454	
-0.732113	0.279945	6366	
0.565077	0.334406	2610	
0.508780	0.125644	3075	
0.469055	0.447954	8296	
0.766690	0.171986	7359	
-0.027192	-0.349350	3842	
-0.624698	0.755578	4630	
-0.382987	-0.652675	2302	
-0.136084	-0.139306	3076	
0.004423	0.421126	5610	
0.135404	0.630028	2896	
0.068801	-0.900959	6129	
0.764699	0.258513	2727	
-0.093962	0.744997	5580	
-0.179069	0.919650	1304	
0.832036	0.295842	6346	
0.147409	0.642964	2896	
0.588744	0.611792	3435	
-0.248262	-0.225275	2446	
0.588584	0.318651	1959	
-0.630048	-0.529341	1839	
-0.421402	0.884560	1735	
0.329574	-0.598584	4806	
-0.273439	0.164421	1465	
0.593059	-0.727464	1250	
-0.563547	-0.117742	4108	
0.108423	0.234470	9020	
0.646759	-0.685843	4688	
-0.290484	0.691350	1070	
-0.143337	-0.660268	4141	
0.002971	-0.441318	5696	
0.096929	-0.406498	6769	
-0.888941	-0.121909	8984	
-0.010282	-0.707942	8389	
0.537802	0.314406	3232	
0.342726	-0.360607	3189	
-0.127707	0.419668	2686	
0.113739	0.866946	6054	
0.330602	0.435896	3867	
-0.457164	0.757397	4232	
-0.494887	0.771699	438	
0.163780	0.517416	5537	
0.828298	0.143443	1256	
0.702359	-0.498337	4099	
0.474846	0.664757	5004	
-0.162635	0.758404	7034	
-0.281811	-0.389713	1336	
0.488764	0.354473	9366	
0.361206	0.791113	1086	
-0.594898	0.086982	8251	
-0.603839	0.020972	8261	
-0.078578	-0.023378	3498	
0.541860	0.280711	7756	
-0.322415	0.271824	2908	
0.375941	0.133081	5321	
-0.143697	-0.816256	5523	
0.579884	0.626896	4122	
-0.642910	0.102957	2004	
0.394192	0.788018	5571	
0.494757	-0.756783	437	
0.375915	0.904665	7888	
-0.669689	-0.512357	1463	
0.170325	0.143032	4885	
-0.514971	0.158767	7163	
-0.480106	0.065655	5899	
-0.122485	0.417501	386	
0.830123	0.470250	8596	
0.075387	-0.290814	8945	
-0.075169	0.638331	3370	
0.640579	-0.508312	3855	
0.844058	-0.275532	1910	
-0.396225	0.245526	5970	
-0.324819	0.382829	5770	
0.118846	-0.537688	2181	
-0.761840	0.474637	4942	
-0.099644	0.324243	2148	
-0.417523	0.732597	4248	
-0.426697	0.465637	6987	
0.693706	0.055061	7311	
0.405919	-0.204515	1442	
0.242396	-0.063113	2997	
0.137467	-0.028042	9083	
-0.442768	-0.713053	6271	
0.620441	-0.232085	1461	
0.335534	-0.738285	3534	
0.290463	0.133098	4309	
