Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	-1
0.0001	-1.94787956e-06	-2.167562606e-05	0.06471860242	1	-1
0.0002	4.058033239e-07	-2.533734704e-05	0.2175172377	24.14628221	-1
0.0003	2.7280907e-06	-6.047446102e-06	0.1083827715	21.94598571	-1
0.0004	1.094397136e-06	9.098244343e-06	-0.05078959581	19.14375284	-1
0.0005	7.215840428e-08	2.073833822e-05	-0.178547899	67.01318693	-1
0.0006	-5.361952906e-07	2.729410588e-05	-0.2330134441	7.899880653	-1
0.0007	-8.866393506e-07	3.000060607e-05	-0.2203296999	10.87337187	-1
0.0008	-1.191294805e-06	2.965429927e-05	-0.158173854	20.03305462	-1
0.0009	-1.458208584e-06	2.728455422e-05	-0.06942109395	5.065138279	-1
0.001	-1.675431938e-06	2.3691891e-05	0.02616456349	4.033658275	-1
0.0011	-1.809097734e-06	1.955262429e-05	0.113294299	12.22402841	-1
0.0012	-1.840793628e-06	1.535866614e-05	0.1819550493	11.41547993	-1
0.0013	-1.766507331e-06	1.145390888e-05	0.2267400123	5.990112486	-1
0.0014	-1.598299941e-06	8.048895782e-06	0.2460315249	14.29970779	-1
0.0015	-1.358595219e-06	5.250753418e-06	0.2410079194	54.74732292	-1
0.0016	-1.07523887e-06	3.087369562e-06	0.2147477016	21.89441021	-1
0.0017	-7.764770736e-07	1.530916058e-06	0.1714425658	19.61567798	-1
0.0018	-4.874524953e-07	5.172101317e-07	0.1157634375	21.06106816	-1
0.0019	-2.279923789e-07	-3.812722809e-08	0.05237097424	30.75308591	-1
0.002	-1.169219083e-08	-2.2704837e-07	-0.01443636758	7.944012677	-1
0.0021	1.540507337e-07	-1.39572699e-07	-0.08095435292	12.36636818	-1
0.0022	2.673386273e-07	1.428274439e-07	-0.1442027503	15.1776689	-1
0.0023	3.307021551e-07	5.513149532e-07	-0.2019721162	137.8224154	-1
0.0024	3.498804983e-07	1.031632124e-06	-0.2528061278	26.22643441	-1
0.0025	3.326169562e-07	1.544334344e-06	-0.2959370181	44.64245383	-1
0.0026	2.875761959e-07	2.063734727e-06	-0.3311898936	13.93818218	-1
0.0027	2.234480517e-07	2.575984318e-06	-0.3588697556	13.72139211	-1
0.0028	1.482633846e-07	3.076678093e-06	-0.3796427432	22.17232976	-1
0.0029	6.892177802e-08	3.568303172e-06	-0.3944206406	3.831433612	-1
0.003	-9.083981643e-09	4.057786104e-06	-0.4042553017	10.79686289	-1
0.0031	-8.407681026e-08	4.503585883e-06	-0.4093165135	8.297139428	-1
0.0032	-1.512448548e-07	4.907384998e-06	-0.4110412039	1.579403935	-1
0.0033	-2.03905933e-07	5.390504695e-06	-0.4114505575	1.824064692	-1
0.0034	-2.499866876e-07	5.954472936e-06	-0.4114188883	0.7726643235	-1
0.0035	-2.857711303e-07	6.583133405e-06	-0.4116107911	1.564594242	-1
0.0036	-3.104281025e-07	7.270024643e-06	-0.4125337418	1.86675828	-1
0.0037	-3.280956186e-07	8.010735365e-06	-0.4145959234	1.769648405	-1
0.0038	-3.441556811e-07	8.800120836e-06	-0.4181161929	0.503659657	-1
0.0039	-3.634422603e-07	9.628895178e-06	-0.4232821826	0.6938161262	-1
0.004	-3.892344883e-07	1.048423521e-05	-0.4300784123	1.111172685	-1
0.0041	-4.22945843e-07	1.134082924e-05	-0.43802046	0.9053803968	-1
0.0042	-4.626384872e-07	1.219574122e-05	-0.4465995786	0.5178681718	-1
0.0043	-5.088247957e-07	1.306198171e-05	-0.455655916	1.27195871	-1
0.0044	-5.633756673e-07	1.394156093e-05	-0.4650655844	0.7515128669	-1
0.0045	-6.256290865e-07	1.48330014e-05	-0.4747072943	0.7319924731	-1
0.0046	-6.944584862e-07	1.573452233e-05	-0.4844621567	0.4548149855	-1
0.0047	-7.690272876e-07	1.664488414e-05	-0.4942197673	0.3659480851	-1
0.0048	-8.487436383e-07	1.756354441e-05	-0.5038841431	0.474244072	-1
0.0049	-9.331272333e-07	1.849054147e-05	-0.5133777606	0.5716232809	-1
0.005	-1.021729438e-06	1.942631214e-05	-0.5226435182	0.4975901128	-1
0.0051	-1.114106898e-06	2.037151624e-05	-0.5316449189	0.5241227393	-1
0.0052	-1.209449021e-06	2.130902224e-05	-0.5398889135	1.144554193	-1
0.0053	-1.304457408e-06	2.226437701e-05	-0.5477661692	0.3754303724	-1
0.0054	-1.402782898e-06	2.323810755e-05	-0.5554427851	0.6076451125	-1
0.0055	-1.503708927e-06	2.42289836e-05	-0.5630286917	0.6057348008	-1
0.0056	-1.606590083e-06	2.523268525e-05	-0.5705279976	0.8691170623	-1
0.0057	-1.710860444e-06	2.625154993e-05	-0.5780267886	0.7307102668	-1
0.0058	-1.817207321e-06	2.728320258e-05	-0.5855386482	0.475073568	-1
0.0059	-1.925508836e-06	2.832668079e-05	-0.5930731925	0.5484621163	-1
0.006	-2.035853169e-06	2.938252043e-05	-0.6006615517	0.6288270406	-1
0.0061	-2.148518562e-06	3.044968102e-05	-0.6083101765	0.7772730235	-1
0.0062	-2.263472821e-06	3.15285843e-05	-0.6160451293	0.7273138085	-1
0.0063	-2.380871746e-06	3.261725196e-05	-0.6238450334	1.548235608	-1
0.0064	-2.500479027e-06	3.371691126e-05	-0.631733626	1.729476406	-1
0.0065	-2.622578512e-06	3.482771401e-05	-0.6397315789	0.9244830014	-1
0.0066	-2.747192488e-06	3.594682185e-05	-0.6477878358	0.4805281532	-1
0.0067	-2.873872807e-06	3.707635831e-05	-0.6559238384	0.5770642529	-1
0.0068	-3.002983621e-06	3.821598357e-05	-0.6641376106	0.7157875574	-1
0.0069	-3.134425284e-06	3.936563743e-05	-0.6724256414	0.4953576932	-1
0.007	-3.268131557e-06	4.052539972e-05	-0.680784266	0.704428609	-1
0.0071	-3.404049953e-06	4.169456503e-05	-0.6891877652	0.4642360119	-1
0.0072	-3.542023694e-06	4.287490512e-05	-0.6976600337	0.4690159815	-1
0.0073	-3.682292998e-06	4.40660114e-05	-0.7061994204	0.5922642046	-1
0.0074	-3.824723289e-06	4.526786445e-05	-0.7148030297	1.075333549	-1
0.0075	-3.969267302e-06	4.648056637e-05	-0.7234682946	0.4555792142	-1
0.0076	-4.115893652e-06	4.77034281e-05	-0.7321707211	0.5127131297	-1
0.0077	-4.26449486e-06	4.893896419e-05	-0.7409590379	0.7549992125	-1
0.0078	-4.415428054e-06	5.018428281e-05	-0.7497829775	3.568590455	-1
0.0079	-4.568183039e-06	5.144147521e-05	-0.758668255	0.6862216413	-1
0.008	-4.723107027e-06	5.271012165e-05	-0.7676155452	1.611136361	-1
0.0081	-4.880115298e-06	5.399012126e-05	-0.7766243556	14.79734441	-1
0.0082	-5.03917986e-06	5.528146595e-05	-0.7856943095	0.9331988057	-1
0.0083	-5.20025354e-06	5.658259332e-05	-0.7947796453	0.5468099415	-1
0.0084	-5.363049765e-06	5.789508168e-05	-0.8038910559	0.374171367	-1
0.0085	-5.527805866e-06	5.921927494e-05	-0.8130406732	0.5898257091	-1
0.0086	-5.694527261e-06	6.055518783e-05	-0.822238835	0.959847877	-1
0.0087	-5.863179503e-06	6.190275486e-05	-0.8314938954	7.784004628	-1
0.0088	-6.033756808e-06	6.326188946e-05	-0.8408123642	5.578156172	-1
0.0089	-6.206276343e-06	6.463250679e-05	-0.8501990682	0.8227475921	-1
0.009	-6.380766432e-06	6.601452912e-05	-0.859657279	1.459678432	-1
0.0091	-6.557258341e-06	6.740788656e-05	-0.8691888318	0.6585136543	-1
0.0092	-6.7357817e-06	6.881251653e-05	-0.8787942545	0.4818260884	-1
0.0093	-6.916362258e-06	7.022836261e-05	-0.8884729191	0.6687470385	-1
0.0094	-7.099020912e-06	7.16553736e-05	-0.898223218	1.621974241	-1
0.0095	-7.283773507e-06	7.309350269e-05	-0.9080427582	0.3752845651	-1
0.0096	-7.470631021e-06	7.454270642e-05	-0.9179285638	0.5865316079	-1
0.0097	-7.65959991e-06	7.600294394e-05	-0.9278772755	1.455130055	-1
0.0098	-7.850682635e-06	7.747417609e-05	-0.9378853369	0.4168575291	-1
0.0099	-8.043878198e-06	7.895636463e-05	-0.9479491606	0.7105231241	-1
0.01	-8.239182723e-06	8.044947106e-05	-0.9580652683	2.640922427	-1
0.0101	-8.436590009e-06	8.195345584e-05	-0.9682304003	21.10701363	-1
0.0102	-8.636092129e-06	8.346827774e-05	-0.9784415935	2.408169438	-1
0.0103	-8.837679974e-06	8.49938932e-05	-0.9886962311	1.274579622	-1
0.0104	-9.041343721e-06	8.653025555e-05	-0.9989920654	1.876252019	-1
0.0105	-9.247073212e-06	8.807731477e-05	-1.009327217	0.7979367838	-1
0.0106	-9.45485834e-06	8.963501724e-05	-1.019700153	1.807873034	-1
0.0107	-9.664689302e-06	9.120330572e-05	-1.030109656	4.473751162	-1
0.0108	-9.876556806e-06	9.278211909e-05	-1.040554771	0.7806102064	-1
0.0109	-1.009045214e-05	9.437139274e-05	-1.051034761	0.777889948	-1
0.011	-1.030636728e-05	9.597105885e-05	-1.061549051	3.3128409	-1
0.0111	-1.052429482e-05	9.758104661e-05	-1.072097174	0.663646093	-1
0.0112	-1.074422799e-05	9.92012827e-05	-1.082678726	0.5572337452	-1
0.0113	-1.09661605e-05	0.0001008316914	-1.093293321	1.139518612	-1
0.0114	-1.119008645e-05	0.0001024721954	-1.103940556	0.6935740613	-1
0.0115	-1.141600021e-05	0.0001041227156	-1.114619983	1.290456239	-1
0.0116	-1.164389629e-05	0.0001057831721	-1.12533109	0.6863590225	-1
0.0117	-1.187376923e-05	0.0001074534838	-1.136073289	2.46349052	-1
0.0118	-1.210561344e-05	0.0001091335695	-1.146845908	0.3581629978	-1
0.0119	-1.233942315e-05	0.0001108233473	-1.157648196	0.6289338965	-1
0.012	-1.257519233e-05	0.0001125227352	-1.168479326	0.561863225	-1
0.0121	-1.281291458e-05	0.000114231651	-1.179338404	1.20739392	-1
0.0122	-1.305258313e-05	0.0001159500126	-1.190224484	0.5516759249	-1
0.0123	-1.329419083e-05	0.0001176777379	-1.201136579	1.073064801	-1
0.0124	-1.353773013e-05	0.0001194147452	-1.212073675	1.402727627	-1
0.0125	-1.37831931e-05	0.0001211609525	-1.223034748	2.105142487	-1
0.0126	-1.403057142e-05	0.000122916278	-1.234018774	0.7566878666	-1
0.0127	-1.427985643e-05	0.00012468064	-1.245024741	0.6565195943	-1
0.0128	-1.45310392e-05	0.0001264539568	-1.256051658	0.5651125373	-1
0.0129	-1.478411057e-05	0.0001282361469	-1.267098564	0.7097763695	-1
0.013	-1.503906114e-05	0.000130027129	-1.278164532	0.8917293845	-1
0.0131	-1.529588133e-05	0.0001318268217	-1.289248673	0.5010811902	-1
0.0132	-1.55545615e-05	0.0001336351434	-1.300350136	0.7578680978	-1
0.0133	-1.581509186e-05	0.0001354520126	-1.311468108	0.3309977265	-1
0.0134	-1.607746254e-05	0.000137277348	-1.322601811	0.4501450818	-1
0.0135	-1.634166369e-05	0.0001391110687	-1.333750502	0.7450989369	-1
0.0136	-1.660768542e-05	0.0001409530936	-1.344913471	0.7044255599	-1
0.0137	-1.68755178e-05	0.000142803342	-1.356090035	0.4648902591	-1
0.0138	-1.71451509e-05	0.0001446617336	-1.367279535	0.7505147668	-1
0.0139	-1.741657482e-05	0.0001465281881	-1.378481333	1.682607819	-1
0.014	-1.768977963e-05	0.0001484026257	-1.389694807	0.7948926095	-1
0.0141	-1.796475544e-05	0.0001502849673	-1.400919351	2.66499361	-1
0.0142	-1.824149235e-05	0.0001521751338	-1.412154366	0.6578458491	-1
0.0143	-1.851998046e-05	0.0001540730468	-1.423399266	0.5664141832	-1
0.0144	-1.880020986e-05	0.0001559786284	-1.434653469	1.267266314	-1
0.0145	-1.908217061e-05	0.0001578918014	-1.445916402	0.4668876043	-1
0.0146	-1.936585279e-05	0.000159812489	-1.457187496	0.6509400205	-1
0.0147	-1.965124642e-05	0.0001617406151	-1.468466188	1.831027779	-1
0.0148	-1.993834151e-05	0.0001636761044	-1.479751922	1.253416442	-1
0.0149	-2.022712808e-05	0.0001656188821	-1.491044148	1.334504396	-1
0.015	-2.051759606e-05	0.0001675688741	-1.502342321	1.487316531	-1
0.0151	-2.080973541e-05	0.000169526007	-1.513645906	3.173734881	-1
0.0152	-2.110353604e-05	0.0001714902082	-1.524954375	0.7412709815	-1
0.0153	-2.139898786e-05	0.0001734614055	-1.536267209	0.6954682251	-1
0.0154	-2.169608073e-05	0.0001754395279	-1.5475839	0.4529391186	-1
0.0155	-2.199480452e-05	0.0001774245048	-1.558903949	0.4434254734	-1
0.0156	-2.229514909e-05	0.0001794162662	-1.570226869	0.7479513314	-1
0.0157	-2.259710428e-05	0.0001814147429	-1.581552185	0.849549165	-1
0.0158	-2.290065993e-05	0.0001834198664	-1.592879431	0.4664137639	-1
0.0159	-2.32058059e-05	0.0001854315689	-1.604208152	0.4421579271	-1
