Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 3.2300	Mesh (Number of cells): 285
0.6733308185 	 0.0866042123 	 -0.0071443220 	 -0.0071443512 	 45
-0.4466244514 	 0.8172428058 	 -0.0026753870 	 -0.0026753890 	 46
0.1617136133 	 0.3378673188 	 0.0243153197 	 0.0243153049 	 47
0.7386343365 	 0.1725377224 	 -0.0077822504 	 -0.0077822731 	 48
-0.7443908105 	 -0.0282569433 	 -0.0288070806 	 -0.0288071082 	 49
-0.9284516959 	 0.0889434447 	 -0.0108984298 	 -0.0108984376 	 50
0.1984610418 	 0.4208506134 	 0.0231593226 	 0.0231593076 	 51
-0.0485143830 	 -0.3751172167 	 0.0231374943 	 0.0231374925 	 52
-0.1425416604 	 -0.4060351710 	 0.0092731084 	 0.0092731034 	 53
0.0237260437 	 -0.7240961440 	 0.0051650235 	 0.0051650197 	 54
-0.1695762737 	 0.6844626159 	 0.0044422629 	 0.0044422569 	 55
-0.3256776145 	 0.7923198282 	 -0.0017872210 	 -0.0017872236 	 56
-0.3790508727 	 0.2220733025 	 -0.0305015753 	 -0.0305016020 	 57
0.1270069969 	 -0.7653486596 	 0.0045041169 	 0.0045041137 	 58
0.3054078776 	 -0.2766003991 	 0.0334833315 	 0.0334833143 	 59
0.1903364583 	 -0.6837473737 	 0.0057428613 	 0.0057428571 	 60
0.5543059964 	 -0.4236043010 	 -0.0026022033 	 -0.0026022214 	 61
-0.6275516806 	 0.3467058909 	 -0.0223562823 	 -0.0223562992 	 62
-0.1717926173 	 -0.7081940143 	 0.0004251102 	 0.0004251034 	 63
-0.2896516546 	 -0.3438731552 	 -0.0182121920 	 -0.0182122084 	 64
0.3150092762 	 -0.1904636209 	 0.0355838722 	 0.0355838505 	 65
-0.6343248468 	 0.4449867658 	 -0.0196166442 	 -0.0196166580 	 66
0.3656166191 	 -0.6600067002 	 0.0038509723 	 0.0038509646 	 67
-0.6566965414 	 0.0409846362 	 -0.0302438258 	 -0.0302438545 	 68
-0.7010752729 	 -0.1347099882 	 -0.0272693006 	 -0.0272693254 	 69
0.3230868562 	 -0.5681532695 	 0.0072602325 	 0.0072602217 	 70
0.4057296189 	 0.5732826559 	 0.0010235754 	 0.0010235633 	 71
0.4886020323 	 -0.5151330545 	 -0.0021422333 	 -0.0021422480 	 72
-0.4149360543 	 0.1272600204 	 -0.0349548128 	 -0.0349548446 	 73
0.0563704306 	 -0.5333278272 	 0.0213222204 	 0.0213222172 	 74
-0.4393023496 	 -0.8283433991 	 -0.0023749071 	 -0.0023749100 	 75
0.6751002510 	 0.2512447842 	 -0.0074631335 	 -0.0074631576 	 76
-0.1251730936 	 -0.7937370755 	 0.0000824928 	 0.0000824900 	 77
-0.0327958902 	 -0.8075527617 	 0.0024771630 	 0.0024771614 	 78
-0.8561470039 	 -0.0119775994 	 -0.0133158943 	 -0.0133159040 	 79
0.3751788914 	 -0.3427167305 	 0.0158518180 	 0.0158518000 	 80
0.4987278192 	 0.5099629137 	 -0.0000048477 	 -0.0000048611 	 81
-0.8408244181 	 0.1719693277 	 -0.0138076008 	 -0.0138076106 	 82
0.3033657359 	 0.4251590903 	 0.0152942582 	 0.0152942438 	 83
-0.1177494805 	 0.7814560007 	 0.0032000111 	 0.0032000081 	 84
-0.4853705072 	 -0.7241874763 	 -0.0051365105 	 -0.0051365144 	 85
-0.2001130522 	 -0.3241326313 	 -0.0114384832 	 -0.0114384921 	 86
-0.2873045509 	 0.2273428211 	 -0.0237758446 	 -0.0237758623 	 87
0.0319447527 	 -0.4290118797 	 0.0340420922 	 0.0340420911 	 88
-0.6719494606 	 0.2129822532 	 -0.0251841633 	 -0.0251841841 	 89
0.6591609127 	 -0.2385668516 	 -0.0054840426 	 -0.0054840663 	 90
-0.5028201186 	 0.7117421767 	 -0.0071227555 	 -0.0071227592 	 91
0.3885919003 	 -0.1360319638 	 0.0270296940 	 0.0270296655 	 92
-0.7329603850 	 0.1317768400 	 -0.0255258827 	 -0.0255259038 	 93
-0.1753519222 	 0.3085717623 	 -0.0112872773 	 -0.0112872841 	 94
0.7210702381 	 -0.0033490994 	 -0.0070911966 	 -0.0070912238 	 95
0.4822614212 	 -0.3335872844 	 0.0028127841 	 0.0028127603 	 96
-0.2645870735 	 0.3150348961 	 -0.0134468651 	 -0.0134468748 	 97
-0.4741971058 	 -0.3463174157 	 -0.0250138444 	 -0.0250138686 	 98
0.1546465601 	 -0.5849799420 	 0.0144896830 	 0.0144896767 	 99
-0.4767030685 	 -0.5329465914 	 -0.0157852976 	 -0.0157853127 	 100
0.4274067533 	 0.1991757957 	 0.0211641408 	 0.0211641115 	 101
0.2370786915 	 -0.5288788587 	 0.0146910368 	 0.0146910281 	 102
-0.2750577698 	 -0.7157808619 	 -0.0027432501 	 -0.0027432568 	 103
0.2140392610 	 0.2696173649 	 0.0338773090 	 0.0338772967 	 104
-0.2814953628 	 0.6847786292 	 -0.0028026599 	 -0.0028026659 	 105
0.5201429139 	 0.1865648614 	 0.0060937178 	 0.0060936868 	 106
0.0510331887 	 0.6157637138 	 0.0104365423 	 0.0104365353 	 107
-0.3183109385 	 0.5850989690 	 -0.0090003805 	 -0.0090003903 	 108
0.1349419563 	 0.5631868833 	 0.0137172405 	 0.0137172339 	 109
0.3830911926 	 0.3565488221 	 0.0123324792 	 0.0123324594 	 110
-0.4266096970 	 -0.4387387449 	 -0.0197910576 	 -0.0197910766 	 111
0.1767022924 	 0.8608828813 	 0.0015516492 	 0.0015516472 	 112
-0.3250553904 	 -0.4331398181 	 -0.0160088061 	 -0.0160088230 	 113
0.5469391123 	 -0.2403414826 	 0.0026720656 	 0.0026720382 	 114
-0.7242453250 	 0.5982835956 	 -0.0073405905 	 -0.0073405961 	 115
0.7198338027 	 -0.5999339887 	 -0.0040550581 	 -0.0040550647 	 116
0.9318082683 	 0.0879206904 	 -0.0052611458 	 -0.0052611521 	 117
-0.9329206336 	 -0.0992457439 	 -0.0085665476 	 -0.0085665537 	 118
0.0919983490 	 0.9340749155 	 0.0005412330 	 0.0005412308 	 119
-0.0917859618 	 -0.9430866271 	 0.0002618158 	 0.0002618133 	 120
-0.5985188810 	 -0.7225005791 	 -0.0035760063 	 -0.0035760090 	 121
0.5954380487 	 0.7255433647 	 -0.0027225157 	 -0.0027225186 	 122
-0.2724596033 	 0.8981789397 	 -0.0014753986 	 -0.0014754011 	 123
0.2661080289 	 -0.9008650452 	 0.0004480827 	 0.0004480809 	 124
-0.3221124250 	 -0.6201622970 	 -0.0065693884 	 -0.0065693987 	 125
-0.8981789409 	 0.2724595993 	 -0.0077125626 	 -0.0077125676 	 126
0.8981755554 	 -0.2699515955 	 -0.0037525910 	 -0.0037525947 	 127
-0.8277664507 	 -0.4424503893 	 -0.0059437041 	 -0.0059437069 	 128
0.8260512618 	 0.4559479820 	 -0.0031993158 	 -0.0031993207 	 129
-0.2784452374 	 -0.5246666845 	 -0.0059376255 	 -0.0059376378 	 130
-0.4293141338 	 -0.6308149674 	 -0.0100453809 	 -0.0100453910 	 131
-0.6054849524 	 -0.1832683020 	 -0.0291970918 	 -0.0291971193 	 132
0.7113671618 	 -0.1466265126 	 -0.0058501105 	 -0.0058501329 	 133
-0.0335848982 	 -0.2857801852 	 0.0074397138 	 0.0074397141 	 134
0.0492542555 	 -0.2873151078 	 0.0255891211 	 0.0255891224 	 135
0.4805440762 	 0.4007424170 	 0.0032733554 	 0.0032733361 	 136
-0.1718607781 	 -0.5116460141 	 0.0047312745 	 0.0047312665 	 137
0.0624204619 	 0.7190696336 	 0.0064014909 	 0.0064014849 	 138
0.7146584948 	 0.3348550317 	 -0.0059705945 	 -0.0059706121 	 139
0.4898872439 	 -0.1466447335 	 0.0103529052 	 0.0103528763 	 140
-0.5135584257 	 0.1171294155 	 -0.0341866077 	 -0.0341866388 	 141
-0.4470886963 	 0.2992850321 	 -0.0260678048 	 -0.0260678262 	 142
0.2808895238 	 0.8969290386 	 0.0005158920 	 0.0005158903 	 143
0.3098535557 	 0.5274934780 	 0.0081587882 	 0.0081587771 	 144
0.2856222761 	 -0.7293278589 	 0.0034417721 	 0.0034417683 	 145
0.2311830809 	 0.5879990414 	 0.0086558717 	 0.0086558628 	 146
-0.3379424031 	 -0.2736781983 	 -0.0251586847 	 -0.0251587065 	 147
-0.5555378970 	 0.0285575852 	 -0.0340301153 	 -0.0340301467 	 148
0.5571823019 	 -0.0683872326 	 0.0078904093 	 0.0078903788 	 149
-0.0818153039 	 0.2126206636 	 0.0255422864 	 0.0255422787 	 150
0.0876208762 	 -0.2115355070 	 0.0600912594 	 0.0600912556 	 151
0.2144539252 	 -0.0826832608 	 0.1145755087 	 0.1145754981 	 152
-0.2132148385 	 0.0912350460 	 -0.0128943550 	 -0.0128943659 	 153
0.2117600645 	 0.0861391596 	 0.1216010152 	 0.1216010044 	 154
-0.2115355068 	 -0.0876208767 	 -0.0117858783 	 -0.0117858895 	 155
0.0893906078 	 0.2097876602 	 0.0581646941 	 0.0581646850 	 156
-0.0847731589 	 -0.2137170116 	 0.0049674596 	 0.0049674570 	 157
-0.4062943766 	 0.3976106523 	 -0.0214925821 	 -0.0214925994 	 158
0.7175532949 	 -0.3287149827 	 -0.0060119113 	 -0.0060119282 	 159
0.1630319010 	 0.7547721261 	 0.0039830825 	 0.0039830780 	 160
-0.3267311996 	 -0.8100186724 	 -0.0019736968 	 -0.0019736997 	 161
0.5048234375 	 0.0158714483 	 0.0155903437 	 0.0155903105 	 162
