Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
-0.0379856370 	 0.7240418572 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 225
0.0379856370 	 -0.7240418572 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 226
0.5238863029 	 -0.6731957347 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 227
-0.5238863029 	 0.6731957347 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 228
0.1422117105 	 -0.6889209036 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 229
-0.1422117105 	 0.6889209036 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 230
-0.9593793786 	 -0.1442149541 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 231
0.9593793786 	 0.1442149541 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 232
0.4693546225 	 0.1554326202 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 233
-0.4693546225 	 -0.1554326202 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 234
0.1114588568 	 -0.6645313994 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 235
-0.1114588568 	 0.6645313994 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 236
0.4481926201 	 0.1051682144 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 237
-0.4481926201 	 -0.1051682144 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 238
0.1213655395 	 -0.6906184811 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 239
-0.1213655395 	 0.6906184811 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 240
-0.5764708945 	 0.6769953156 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 241
0.5764708945 	 -0.6769953156 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 242
-0.2602610686 	 -0.1334037734 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 243
0.2602610686 	 0.1334037734 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 244
0.1590798457 	 0.6914668168 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 245
-0.1590798457 	 -0.6914668168 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 246
-0.7717881050 	 0.5236779228 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 247
0.7717881050 	 -0.5236779228 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 248
0.0251014686 	 -0.7526172345 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 249
-0.0251014686 	 0.7526172345 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 250
0.0974527158 	 -0.6576453345 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 251
-0.0974527158 	 0.6576453345 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 252
-0.0745962002 	 -0.6550004964 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 253
0.0745962002 	 0.6550004964 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 254
-0.1626656404 	 0.7035888206 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 255
0.1626656404 	 -0.7035888206 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 256
0.3963102565 	 0.6808953358 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 257
-0.3963102565 	 -0.6808953358 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 258
-0.2840620777 	 -0.2282945908 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 259
0.2840620777 	 0.2282945908 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 260
