Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	0.01249652848	-0.009833075006	0.4481693475	1
0.002	0.007488083671	-0.003757467198	0.6048320953	4.523969512
0.003	0.007793647171	-0.003473130652	0.8725702615	6.597298592
0.004	0.007659755653	-0.001256286423	1.156249452	0.8277938432
0.005	0.008170777945	-6.194245648e-05	1.380286279	0.7152423312
0.006	0.008550910109	0.001532646154	1.568726538	0.6581343175
0.007	0.008728907196	0.003485161591	1.72937853	0.570933077
0.008	0.008556927406	0.005888831639	1.871860316	0.4286335859
0.009	0.007991104122	0.008674783305	2.003129436	1.300593801
0.01	0.007017022697	0.0117851289	2.129868754	0.5111609467
0.011	0.005653216518	0.01515426681	2.257858217	0.7166971628
0.012	0.003934504368	0.01872176111	2.391829005	0.7356885879
0.013	0.001904452474	0.02243111871	2.535324211	0.5256743925
0.014	-0.00039146704	0.0262321199	2.690747975	0.5025892214
0.015	-0.002909753906	0.03008182	2.859498676	0.4200999524
0.016	-0.005611142892	0.03394531962	3.042142697	0.3196154307
0.017	-0.00846153534	0.03779587246	3.238598151	0.2517606032
0.018	-0.0114321303	0.04161452527	3.448311092	0.2751679705
0.019	-0.01449905708	0.04538933404	3.67041383	0.3682593383
0.02	-0.01764202361	0.04911421909	3.903861195	0.510695928
0.021	-0.02084505155	0.0527887445	4.147524452	0.5281359452
0.022	-0.02409502711	0.0564161822	4.400290696	0.1914190029
0.023	-0.02738117555	0.06000259249	4.661118138	0.3585683264
0.024	-0.03069455506	0.06355563999	4.929066935	0.3024831544
0.025	-0.03402771919	0.0670837109	5.20331406	0.2398804493
0.026	-0.03737440167	0.07059517709	5.483155843	0.2756013073
0.027	-0.04072923804	0.07409775196	5.76799943	0.2953898701
0.028	-0.04408763377	0.07759805889	6.057346259	0.3306055433
0.029	-0.0474456327	0.08110132073	6.350773234	0.4071425558
0.03	-0.050799817	0.08461119444	6.647912682	0.4116151214
0.031	-0.05414722242	0.08812972313	6.948433142	0.1803560374
0.032	-0.05748526765	0.09165738687	7.252022256	0.2256707298
0.033	-0.06081169434	0.09519322937	7.558372632	0.2621166765
0.034	-0.06412451618	0.09873503927	7.867171096	0.2230481444
0.035	-0.06742197621	0.102279566	8.17809141	0.183102021
0.036	-0.07070251162	0.105822754	8.490790238	0.1517716808
0.037	-0.0739647259	0.1093599785	8.804906017	0.1279361906
