Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 2.9830	Mesh (Number of cells): 259
0.7777365992 	 -0.1039812750 	 0.1397776454 	 0.1397776962 	 129
-0.7777365992 	 0.1039812750 	 -0.1397777021 	 -0.1397777529 	 130
0.8998733124 	 0.0197918233 	 -0.0066150767 	 -0.0066150474 	 131
-0.8998733124 	 -0.0197918233 	 0.0066150760 	 0.0066150466 	 132
-0.4250648166 	 0.7238791480 	 -0.6964903595 	 -0.6964902642 	 133
0.4250648166 	 -0.7238791480 	 0.6964900136 	 0.6964899184 	 134
0.1879697739 	 0.8442834143 	 -0.8702353476 	 -0.8702353605 	 135
-0.1879697739 	 -0.8442834143 	 0.8702350351 	 0.8702350482 	 136
-0.1879697734 	 0.8442834146 	 -0.8693703492 	 -0.8693702977 	 137
0.1879697734 	 -0.8442834146 	 0.8693707691 	 0.8693707174 	 138
0.0642641004 	 0.9258347050 	 -0.9953521658 	 -0.9953521559 	 139
-0.0642641004 	 -0.9258347050 	 0.9953524938 	 0.9953524838 	 140
-0.0642641002 	 0.9258347052 	 -1.0009921686 	 -1.0009921557 	 141
0.0642641002 	 -0.9258347052 	 1.0009925615 	 1.0009925485 	 142
0.8701983130 	 -0.2521139310 	 0.2746542835 	 0.2746542956 	 143
-0.8701983130 	 0.2521139310 	 -0.2746542663 	 -0.2746542784 	 144
-0.1362810234 	 0.1927668046 	 0.0022933266 	 0.0022933198 	 145
0.1362810234 	 -0.1927668046 	 -0.0022932062 	 -0.0022931994 	 146
-0.1398748117 	 -0.1897558548 	 0.0020906791 	 0.0020907029 	 147
0.1398748117 	 0.1897558548 	 -0.0020907990 	 -0.0020908228 	 148
-0.6184490227 	 -0.5533685875 	 0.5492459192 	 0.5492458298 	 149
0.6184490227 	 0.5533685875 	 -0.5492457759 	 -0.5492456866 	 150
-0.0757594535 	 0.7586547495 	 -0.4759600478 	 -0.4759597170 	 151
0.0757594535 	 -0.7586547495 	 0.4759633039 	 0.4759629720 	 152
0.0757594536 	 0.7586547495 	 -0.4955952849 	 -0.4955948372 	 153
-0.0757594536 	 -0.7586547495 	 0.4955980205 	 0.4955975718 	 154
-0.2994071195 	 0.6229800330 	 -0.2261655612 	 -0.2261654855 	 155
0.2994071195 	 -0.6229800330 	 0.2261634699 	 0.2261633949 	 156
-0.1148257331 	 0.5586033123 	 0.0163239549 	 0.0163239680 	 157
0.1148257331 	 -0.5586033123 	 -0.0163239773 	 -0.0163239904 	 158
0.1147990974 	 0.5584342227 	 0.0184492444 	 0.0184492601 	 159
-0.1147990974 	 -0.5584342227 	 -0.0184498088 	 -0.0184498243 	 160
0.2486844576 	 -0.1993689078 	 0.0122790914 	 0.0122789036 	 161
-0.2486844576 	 0.1993689078 	 -0.0122768542 	 -0.0122766672 	 162
-0.2526740709 	 -0.1899222962 	 0.0002541859 	 0.0002540517 	 163
0.2526740709 	 0.1899222962 	 -0.0002569013 	 -0.0002567662 	 164
0.8081309021 	 0.1552331082 	 -0.1704961643 	 -0.1704961162 	 165
-0.8081309021 	 -0.1552331082 	 0.1704962209 	 0.1704961728 	 166
0.4215789458 	 0.7319939205 	 -0.7475868463 	 -0.7475869991 	 167
-0.4215789458 	 -0.7319939205 	 0.7475869512 	 0.7475871038 	 168
0.7641154881 	 0.4966567190 	 -0.5489794566 	 -0.5489794325 	 169
-0.7641154881 	 -0.4966567190 	 0.5489795204 	 0.5489794963 	 170
0.7538979330 	 -0.3532009735 	 0.3887786546 	 0.3887784988 	 171
-0.7538979330 	 0.3532009734 	 -0.3887786127 	 -0.3887784568 	 172
-0.1111568567 	 -0.3104721436 	 -0.0285237822 	 -0.0285237815 	 173
0.1111568567 	 0.3104721436 	 0.0285236087 	 0.0285236080 	 174
0.1093676696 	 -0.3168123411 	 -0.0084125799 	 -0.0084126419 	 175
-0.1093676696 	 0.3168123411 	 0.0084124534 	 0.0084125155 	 176
-0.2824791210 	 -0.4039061390 	 -0.0140172901 	 -0.0140174189 	 177
0.2824791210 	 0.4039061390 	 0.0140165676 	 0.0140166967 	 178
-0.5625419213 	 0.4253327705 	 -0.2316027238 	 -0.2316024868 	 179
0.5625419213 	 -0.4253327705 	 0.2316024570 	 0.2316022201 	 180
-0.5784276189 	 -0.7045242440 	 0.7600588461 	 0.7600588381 	 181
0.5784276189 	 0.7045242440 	 -0.7600586763 	 -0.7600586683 	 182
-0.5915169002 	 0.6878594522 	 -0.7469543066 	 -0.7469543123 	 183
0.5915169002 	 -0.6878594522 	 0.7469542578 	 0.7469542635 	 184
0.3285655057 	 0.8621764246 	 -0.9058479579 	 -0.9058479603 	 185
-0.3285655057 	 -0.8621764246 	 0.9058481602 	 0.9058481625 	 186
-0.3285655049 	 0.8621764251 	 -0.9020867422 	 -0.9020867392 	 187
0.3285655049 	 -0.8621764251 	 0.9020867483 	 0.9020867453 	 188
-0.3658935329 	 -0.5105034730 	 0.2079870255 	 0.2079860517 	 189
0.3658935329 	 0.5105034730 	 -0.2079864796 	 -0.2079855060 	 190
-0.4978372374 	 -0.4673935380 	 0.2391321648 	 0.2391315122 	 191
0.4978372374 	 0.4673935380 	 -0.2391309267 	 -0.2391302745 	 192
0.6373236867 	 -0.5404142537 	 0.5767959876 	 0.5767960475 	 193
-0.6373236867 	 0.5404142537 	 -0.5767960486 	 -0.5767961085 	 194
-0.4406077081 	 0.4237567103 	 -0.1443735699 	 -0.1443733033 	 195
0.4406077081 	 -0.4237567103 	 0.1443733302 	 0.1443730636 	 196
-0.4095731252 	 0.3060604838 	 0.0002643335 	 0.0002647633 	 197
0.4095731252 	 -0.3060604838 	 -0.0002633972 	 -0.0002638273 	 198
-0.2959739226 	 0.3072897965 	 0.0368453380 	 0.0368457571 	 199
0.2959739226 	 -0.3072897965 	 -0.0368445004 	 -0.0368449199 	 200
0.2300662569 	 0.0000000005 	 0.0026825279 	 0.0026825401 	 201
-0.2300662569 	 -0.0000000005 	 -0.0026825277 	 -0.0026825399 	 202
-0.6283848229 	 0.0813999815 	 -0.0683123405 	 -0.0683122526 	 203
