Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0005	-1.199836425e-06	-8.953703104e-06	0.06223226394	1	1
0.001	-3.066366015e-06	-1.580769033e-05	0.2265266893	13.02231069	1
0.0015	-1.629242909e-06	-1.965520408e-05	0.2327324144	24.31322833	1
0.002	-1.737293806e-07	-2.011889519e-05	0.1303010268	59.51425196	1
0.0025	4.317174751e-07	-2.241796973e-05	0.04277733681	8.844646074	1
0.003	2.11982316e-08	-2.814787192e-05	0.02407496943	46.31922608	1
0.0035	-9.109689383e-07	-3.651486317e-05	0.07556294347	12.40628944	1
0.004	-1.909389141e-06	-4.595343704e-05	0.1740453101	2.099044145	1
0.0045	-2.603520005e-06	-5.524151378e-05	0.2920786338	1.442699035	1
0.005	-2.801743469e-06	-6.375017191e-05	0.4074770386	2.394645311	1
0.0055	-2.477264645e-06	-7.133345155e-05	0.5062837583	3.221328909	1
0.006	-1.715659049e-06	-7.813520684e-05	0.5821755755	3.034290704	1
0.0065	-6.534518771e-07	-8.442487255e-05	0.6344689772	1.374624613	1
0.007	5.688194031e-07	-9.04861431e-05	0.6659074779	8.284154303	1
0.0075	1.83502931e-06	-9.65544288e-05	0.6808177395	0.9669393573	1
0.008	3.065379024e-06	-0.0001027905021	0.6838239566	7.150164796	1
0.0085	4.216692263e-06	-0.0001092779773	0.6790998267	2.64735147	1
0.009	5.276002375e-06	-0.0001160343363	0.6700393205	1.41049754	1
0.0095	6.251455695e-06	-0.0001230280689	0.6592047793	2.930117865	1
0.01	7.163240284e-06	-0.0001301969014	0.6484273372	2.769345603	1
0.0105	8.036076845e-06	-0.0001374641245	0.6389663827	1.500222205	1
0.011	8.893860418e-06	-0.0001447514712	0.6316687905	1.192384716	1
0.0115	9.756449722e-06	-0.0001519881472	0.6270977369	1.211418456	1
0.012	1.063824089e-05	-0.0001591162441	0.6256215223	0.9685047784	1
0.0125	1.154804548e-05	-0.0001660931536	0.6274655132	3.363961082	1
0.013	1.248978267e-05	-0.0001728917432	0.6327365915	0.6929926544	1
0.0135	1.346357418e-05	-0.0001794990338	0.641431081	1.352322378	1
0.014	1.446693676e-05	-0.0001859140149	0.6534358796	0.8123957484	1
0.0145	1.549587469e-05	-0.000192145108	0.6685300053	5.910154167	1
0.015	1.654576295e-05	-0.0001982076086	0.6863908754	1.119607495	1
0.0155	1.761198979e-05	-0.000204121353	0.7066070652	0.6283084878	1
0.016	1.869036471e-05	-0.0002099087249	0.7286973853	1.041325813	1
0.0165	1.977733296e-05	-0.0002155930657	0.7521347344	3.67923917	1
0.017	2.087003865e-05	-0.0002211974486	0.7763725843	0.6793461541	1
0.0175	2.196629287e-05	-0.0002267438086	0.8008718113	0.6956065453	1
0.018	2.306448369e-05	-0.000232252356	0.8251257266	1.528487969	1
0.0185	2.416346708e-05	-0.0002377412169	0.8486815901	0.8870367673	1
0.019	2.52624594e-05	-0.0002432262495	0.8711574081	0.6674918526	1
0.0195	2.636094584e-05	-0.0002487209753	0.892253358	0.8205068983	1
0.02	2.74586143e-05	-0.0002542365998	0.911757692	5.983411943	1
0.0205	2.85553125e-05	-0.0002597821056	0.9295473865	0.9335864163	1
0.021	2.965102259e-05	-0.0002653643719	0.9455841243	0.894311709	1
0.0215	3.0745851e-05	-0.0002709883109	0.9599064403	0.7250554657	1
0.022	3.184002974e-05	-0.0002766570368	0.9726189416	0.5147880538	1
0.0225	3.293391874e-05	-0.0002823720499	0.9838795976	0.6318717595	1
0.023	3.402800505e-05	-0.0002881334284	0.9938860272	0.5950342319	1
0.0235	3.512289886e-05	-0.0002939400425	1.002861665	1.30915073	1
0.024	3.621932022e-05	-0.0002997897687	1.011042499	0.3960478433	1
0.0245	3.731808168e-05	-0.0003056797172	1.018664956	0.5713096066	1
0.025	3.842006158e-05	-0.000311606451	1.025955393	0.483435114	1
0.0255	3.95261749e-05	-0.0003175662014	1.033121491	1.03369428	1
0.026	4.063734258e-05	-0.0003235550821	1.040345687	11.06559189	1
0.0265	4.175445653e-05	-0.0003295692596	1.047780598	0.9316214512	1
0.027	4.287835476e-05	-0.0003356051267	1.055546418	0.5135116508	1
0.0275	4.400979305e-05	-0.000341659438	1.063730156	0.7197287901	1
0.028	4.514942468e-05	-0.0003477294103	1.072386397	0.5045181359	1
0.0285	4.629778633e-05	-0.0003538127845	1.081539394	1.047774891	1
0.029	4.745529268e-05	-0.0003599078672	1.091186161	1.382393031	1
0.0295	4.862223407e-05	-0.0003660135328	1.101300332	0.7108892206	1
0.03	4.97987815e-05	-0.0003721292036	1.111836513	2.434337317	1
0.0305	5.098499567e-05	-0.0003782548027	1.122734856	0.5331378392	1
0.031	5.21808402e-05	-0.0003843906918	1.133925605	1.220979593	1
0.0315	5.338619669e-05	-0.0003905375861	1.145333453	2.413934137	1
0.032	5.460088334e-05	-0.0003966964758	1.156881559	0.8137600552	1
0.0325	5.582467084e-05	-0.0004028685319	1.168495063	0.4586308088	1
0.033	5.705730056e-05	-0.0004090550231	1.180104066	0.320024757	1
0.0335	5.82984993e-05	-0.0004152572354	1.191645966	0.2867745173	1
0.034	5.954799326e-05	-0.0004214763964	1.203067199	0.3183834067	1
0.0345	6.080551951e-05	-0.0004277136153	1.214324357	0.2411168001	1
0.035	6.207083567e-05	-0.0004339698392	1.225384721	0.216378055	1
0.0355	6.334372502e-05	-0.0004402458153	1.23622627	0.2500322706	1
0.036	6.462400143e-05	-0.0004465420681	1.246837216	0.2628288031	1
0.0365	6.591151135e-05	-0.0004528588892	1.257215185	0.3582549176	1
0.037	6.720613345e-05	-0.0004591963387	1.267366075	0.5252595271	1
0.0375	6.850777714e-05	-0.0004655542577	1.277302753	0.6590983843	1
0.038	6.98163791e-05	-0.0004719322913	1.287043591	0.6989969571	1
0.0385	7.113189846e-05	-0.0004783299069	1.296610942	1.439968198	1
0.039	7.245431393e-05	-0.0004847464302	1.30602967	0.3934286105	1
0.0395	7.378361594e-05	-0.0004911810716	1.315325761	0.5135404055	1
0.04	7.511980378e-05	-0.0004976329655	1.324525075	0.4734574999	1
0.0405	7.646287873e-05	-0.0005041011974	1.333652239	0.5808291857	1
0.041	7.781284003e-05	-0.0005105848313	1.342729743	0.2670615802	1
