0.318655	0.351567	3616	
0.476273	-0.116630	7156	
-0.179446	-0.294770	2502	
0.553318	-0.042498	4715	
0.295291	0.349365	1965	
0.178601	-0.329315	5506	
-0.346987	-0.176032	5544	
0.047121	0.479188	7455	
0.224532	-0.177061	4591	
0.180602	-0.000050	1241	
-0.374415	-0.089963	4655	
0.080444	0.069782	839	
0.315351	-0.114716	7274	
-0.368635	-0.145756	1198	
0.127600	0.030790	2973	
0.216520	0.399275	1784	
0.075744	-0.255651	3868	
0.239085	0.078645	1948	
0.155899	0.382201	1730	
-0.052354	-0.142103	6304	
0.045632	-0.101710	4492	
0.208133	0.172742	2463	
0.130824	-0.132514	2179	
0.058217	0.432360	4190	
-0.078322	-0.362773	1642	
0.106352	-0.196168	4682	
0.510377	0.150199	6590	
-0.019265	-0.368389	558	
0.462559	0.148336	4791	
0.135780	-0.202679	5354	
-0.017433	-0.173781	7178	
0.310083	0.317796	7207	
0.393092	-0.130223	2683	
0.073541	0.082605	7839	
0.208117	0.077103	5032	
0.336719	0.229339	4494	
0.205148	0.341298	361	
-0.055738	-0.307996	3894	
-0.103852	-0.275608	5579	
0.366404	0.362526	3533	
0.194891	0.059751	2636	
0.257722	0.159806	472	
0.146183	0.071901	7106	
0.373960	0.176727	4353	
0.170706	-0.333596	1344	
0.040071	-0.157382	281	
0.360967	-0.106899	1294	
0.008018	-0.080312	8662	
0.279879	-0.245970	5387	
0.456389	0.179994	1679	
0.119050	-0.225899	7959	
0.338851	-0.200657	7974	
-0.210328	-0.289315	2782	
0.202173	-0.082374	2130	
0.480895	0.109343	7367	
-0.343972	-0.150269	2803	
-0.013576	-0.201603	3288	
-0.368318	-0.138242	1198	
-0.039093	-0.111079	4392	
0.430210	-0.071504	3016	
0.522656	0.203048	4030	
0.209393	-0.223262	7981	
0.554142	0.133398	3471	
-0.000275	-0.085260	8662	
0.121377	-0.144040	3836	
0.124776	0.160855	4044	
0.241087	-0.144119	1673	
0.045589	-0.283645	2837	
0.202594	0.190158	3369	
0.376820	-0.214351	5774	
-0.111220	-0.203932	2574	
0.474088	-0.087486	4875	
0.111818	-0.061379	5447	
0.473185	-0.022527	5239	
0.410740	-0.088361	2024	
0.072561	0.075232	8067	
0.224512	0.392838	1784	
0.012603	-0.239672	767	
0.036975	0.408866	2939	
0.094002	-0.164502	2982	
0.128848	-0.164359	3353	
0.183986	0.130571	7603	
0.313273	0.266055	6028	
-0.149119	-0.329449	7376	
0.308684	0.367289	2235	
0.516552	-0.001981	8904	
0.168181	0.164039	1207	
0.009050	-0.344161	778	
0.187029	0.012526	5685	
-0.117581	-0.304150	6714	
0.296217	0.320742	1355	
0.145450	0.119053	9013	
-0.026775	-0.354058	620	
0.512706	0.026928	7869	
-0.207032	-0.289811	2782	
0.290127	-0.000537	7556	
0.272178	0.043674	6929	
0.175510	0.071446	7392	
0.432712	0.004868	1623	
-0.122425	-0.216760	4257	
0.083358	0.473871	6140	
-0.022440	-0.086610	8992	
-0.305601	-0.201681	4305	
0.135117	-0.006280	3671	
0.542940	-0.017736	990	
0.146507	-0.118341	1621	
0.420201	0.005502	743	
0.195431	0.072431	5968	
0.178542	0.346499	7175	
-0.038762	0.439834	5118	
0.101745	0.059490	8620	
0.291423	0.141559	4012	
0.021922	-0.122402	5812	
0.381916	0.200982	6271	
0.234917	-0.023064	3391	
0.283465	-0.128470	7881	
0.086500	0.448098	4130	
0.129619	-0.127464	2179	
0.524370	-0.057934	8595	
-0.086277	-0.224763	3282	
-0.050994	-0.261644	961	
-0.027881	-0.101429	6421	
0.434786	-0.067095	5260	
-0.390224	-0.105162	1442	
0.220330	0.151082	8836	
-0.219990	-0.256495	2747	
0.140645	0.446446	4775	
0.221701	-0.243882	8528	
-0.030360	-0.377734	1838	
0.232286	0.336825	339	
0.269149	-0.219928	5803	
-0.318227	-0.202238	4305	
0.233085	0.321318	6142	
0.335882	0.120551	1106	
0.121508	0.180201	6344	
0.359499	-0.023491	474	
0.422976	-0.063127	8195	
0.481272	0.001466	645	
0.082312	0.083006	7281	
0.291328	-0.088332	2271	
-0.109654	-0.295086	6087	
0.166543	-0.303407	5007	
-0.395853	-0.085129	1417	
0.079863	-0.003922	7637	
0.187734	-0.185634	3996	
0.136365	-0.339319	6862	
0.240275	0.070287	1567	
0.179376	-0.035997	927	
0.350725	0.312991	3325	
0.028810	-0.296830	4185	
0.333831	0.343418	3730	
0.194414	-0.016579	7019	
0.407214	0.302743	1767	
0.350508	-0.066206	7786	
0.186346	0.191769	3328	
0.249170	-0.310309	8138	
0.018395	-0.332634	7182	
0.271450	-0.031893	2302	
0.203743	-0.273526	3746	
0.038603	-0.089953	7394	
-0.070995	0.483429	7801	
0.350474	-0.028297	1158	
0.097687	-0.326314	6156	
0.119648	-0.196702	4682	
0.438002	0.193446	7441	
0.137532	-0.153013	1599	
