time = 0.9	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.187584	0.148788	2
0.190318	0.118888	3
0.192568	0.086556	4
0.220834	0.071485	5
0.249609	0.058899	6
0.290342	0.039955	7
0.331074	0.021011	8
0.367438	0.013785	9
0.395618	0.016062	10
0.426423	0.062130	11
0.419645	0.093061	12
0.406109	0.133308	13
0.395508	0.178705	14
0.387446	0.223469	15
0.383429	0.246896	16
0.374441	0.276149	17
0.366101	0.304999	18
0.350405	0.340530	19
0.337599	0.381680	20
0.329306	0.418990	21
0.308104	0.469050	22
0.286168	0.517495	23
0.284881	0.548464	24
0.277119	0.580209	25
0.256301	0.613515	26
0.235484	0.646822	27
0.229664	0.674989	28
0.238445	0.689006	29
0.253073	0.695196	30
0.270582	0.694801	31
0.289929	0.691500	32
0.310561	0.686138	33
0.332368	0.679109	34
0.355102	0.670648	35
0.378653	0.660878	36
0.405405	0.648680	37
0.431971	0.634819	38
0.483166	0.604805	39
0.518529	0.608344	40
0.548655	0.615782	41
0.577664	0.624137	42
0.634237	0.638661	43
0.671752	0.671751	44
0.707107	0.707106	45
