time = 0.55	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.199704	0.129880	2
0.240986	0.126099	3
0.297991	0.109213	4
0.345812	0.124236	5
0.382232	0.165179	6
0.385682	0.202540	7
0.384230	0.245456	8
0.382329	0.283488	9
0.385696	0.312431	10
0.377006	0.346104	11
0.370142	0.382640	12
0.371078	0.418807	13
0.365454	0.460713	14
0.359580	0.502404	15
0.353664	0.544180	16
0.348216	0.586694	17
0.336228	0.637728	18
0.350539	0.654080	19
0.372297	0.654779	20
0.397598	0.648004	21
0.424802	0.636486	22
0.451311	0.622470	23
0.483166	0.604805	24
0.518529	0.608344	25
0.548655	0.615782	26
0.577664	0.624137	27
0.634237	0.638661	28
0.671752	0.671751	29
0.707107	0.707106	30
