time = 0.45	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.201642	0.143090	2
0.241422	0.146563	3
0.291351	0.138337	4
0.334354	0.156403	5
0.374321	0.200635	6
0.379162	0.235867	7
0.382283	0.272797	8
0.384367	0.305656	9
0.389892	0.331916	10
0.377146	0.375005	11
0.381534	0.427898	12
0.380438	0.466401	13
0.379273	0.505070	14
0.378073	0.543823	15
0.376837	0.582599	16
0.372639	0.625768	17
0.392402	0.637342	18
0.419874	0.632579	19
0.447625	0.621338	20
0.483166	0.604805	21
0.518529	0.608344	22
0.548655	0.615782	23
0.577664	0.624137	24
0.634237	0.638661	25
0.671752	0.671751	26
0.707107	0.707106	27
