time = 0.4	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.202662	0.149968	2
0.241806	0.156979	3
0.290020	0.153174	4
0.333043	0.175108	5
0.369941	0.219090	6
0.377014	0.251227	7
0.382365	0.285124	8
0.386313	0.315494	9
0.392119	0.341534	10
0.382159	0.385848	11
0.387379	0.431387	12
0.388625	0.468226	13
0.389809	0.505230	14
0.390963	0.542315	15
0.392079	0.579425	16
0.391869	0.618292	17
0.415432	0.626312	18
0.444177	0.619019	19
0.483166	0.604805	20
0.518529	0.608344	21
0.548655	0.615782	22
0.577664	0.624137	23
0.634237	0.638661	24
0.671752	0.671751	25
0.707107	0.707106	26
