time = 1.15	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.187584	0.148788	2
0.190318	0.118888	3
0.192568	0.086556	4
0.221004	0.067327	5
0.252677	0.045810	6
0.277739	0.028910	7
0.302949	0.011797	8
0.324732	-0.025935	9
0.345838	-0.052085	10
0.377974	-0.070674	11
0.410911	-0.066783	12
0.434621	-0.037512	13
0.455308	-0.007978	14
0.452836	0.020167	15
0.439166	0.057917	16
0.419355	0.101866	17
0.402835	0.141213	18
0.396559	0.165577	19
0.387104	0.195937	20
0.376574	0.221900	21
0.360423	0.256447	22
0.340537	0.308767	23
0.331295	0.337333	24
0.319856	0.369121	25
0.306953	0.404660	26
0.294050	0.440199	27
0.264860	0.490810	28
0.250169	0.513337	29
0.253883	0.549868	30
0.224176	0.585902	31
0.193201	0.623799	32
0.170284	0.652208	33
0.168723	0.667241	34
0.175996	0.676837	35
0.187732	0.683797	36
0.201977	0.689502	37
0.217953	0.694352	38
0.235363	0.698739	39
0.253778	0.700639	40
0.272892	0.696938	41
0.292939	0.691961	42
0.314031	0.685652	43
0.336088	0.678057	44
0.358816	0.669313	45
0.382921	0.659125	46
0.409845	0.646510	47
0.436188	0.632480	48
0.483166	0.604805	49
0.518529	0.608344	50
0.548655	0.615782	51
0.577664	0.624137	52
0.634237	0.638661	53
0.671752	0.671751	54
0.707107	0.707106	55
