time = 0.85	Re = 90
0.141421	0.141421	0
0.176777	0.176777	1
0.187584	0.148788	2
0.193271	0.090104	3
0.247944	0.067299	4
0.286629	0.049968	5
0.325314	0.032636	6
0.359131	0.029942	7
0.388724	0.032970	8
0.419292	0.077645	9
0.413100	0.108051	10
0.400307	0.147602	11
0.393096	0.195592	12
0.385077	0.238842	13
0.382135	0.260992	14
0.372719	0.292765	15
0.364111	0.321520	16
0.348024	0.357031	17
0.340161	0.392208	18
0.332834	0.426969	19
0.313524	0.475872	20
0.293858	0.523923	21
0.289757	0.553777	22
0.284654	0.583765	23
0.265819	0.616228	24
0.246984	0.648690	25
0.244218	0.678017	26
0.254939	0.689200	27
0.270917	0.692028	28
0.289654	0.690268	29
0.310056	0.685674	30
0.331621	0.679071	31
0.354271	0.670833	32
0.377765	0.661196	33
0.404644	0.649002	34
0.431090	0.635291	35
0.457128	0.620048	36
0.483166	0.604805	37
0.518529	0.608344	38
0.548655	0.615782	39
0.577664	0.624137	40
0.634237	0.638661	41
0.671752	0.671751	42
0.707107	0.707106	43
