Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
0.1320169185 	 -0.6076516905 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 273
-0.7454865268 	 0.6340127092 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 274
-0.0800458575 	 0.6729193752 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 275
-0.0706042635 	 0.5939095078 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 276
0.0809687109 	 0.7009984946 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 277
0.1758782736 	 0.9107750547 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 278
-0.0641435429 	 0.6911953431 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 279
-0.0279727547 	 -0.9796906307 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 280
0.0881210904 	 0.6827583333 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 281
0.9088634967 	 -0.3659318919 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 282
0.0349104823 	 -0.7230673417 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 283
0.2611487935 	 0.5203309353 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 284
0.4862781228 	 0.7563489142 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 285
-0.1474615513 	 -0.6904712443 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 286
0.1381848054 	 0.5726791930 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 287
-0.0783217566 	 -0.7368906320 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 288
-0.0773953809 	 0.6837496692 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 289
-0.0847231845 	 -0.7270841177 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 290
0.1377703751 	 -0.4261342992 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 291
-0.2159740693 	 0.6199932689 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 292
0.0964728268 	 0.6732988178 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 293
0.0676091724 	 -0.6986307122 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 294
-0.0556888147 	 -0.9588029925 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 295
0.1104108197 	 0.6777923554 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 296
-0.1229265581 	 -0.5667371109 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 297
-0.1487010610 	 0.6758822429 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 298
-0.0618161161 	 0.6718639031 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 299
0.1991688268 	 -0.3966836883 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 300
0.0642312669 	 0.7114043750 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 301
0.1439020038 	 -0.6263182100 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 302
0.0983755878 	 -0.7216763602 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 303
