Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.005	2.741607908e-18	-1.827738605e-18	0.25	1
0.01	-4.101373416e-13	-5.144262523e-13	0.5	16.5371946
0.015	-1.156827643e-11	-8.165579494e-12	0.7499999996	9.605873301
0.02	-2.367919151e-11	-1.612250241e-11	0.9999999991	14.69919576
0.025	-3.65149801e-11	-2.479641726e-11	1.249999999	50.59138801
0.03	-4.944111698e-11	-3.369896664e-11	1.499999998	118.9611881
0.035	-6.238172023e-11	-4.277149597e-11	1.749999997	5.788415412
0.04	-7.526240023e-11	-5.19074021e-11	1.999999997	17.86435494
0.045	-8.857621241e-11	-6.141078383e-11	2.249999996	18.75770488
0.05	-1.018796346e-10	-7.107436429e-11	2.499999996	16.45556229
0.055	-1.132158369e-10	-7.978739557e-11	2.749999995	9.710046076
0.06	-1.256530322e-10	-8.883415011e-11	2.999999994	44.07835278
0.065	-1.454323365e-10	-1.019893833e-10	3.249999993	18.73776537
0.07	-1.867522124e-10	-1.307815356e-10	3.499999992	14.23792244
0.075	-2.695615961e-10	-1.967301369e-10	3.749999988	12.65728237
0.08	-4.191867716e-10	-3.359681923e-10	3.999999982	12.92308845
0.085	-6.622776229e-10	-6.035259762e-10	4.249999971	17.50393911
0.09	-1.020610608e-09	-1.081552035e-09	4.499999955	13.3929829
0.095	-1.498310128e-09	-1.893689752e-09	4.749999933	16.99447941
0.1	-2.059666338e-09	-3.229871286e-09	4.999999907	15.04056093
0.105	-2.593753831e-09	-5.384224624e-09	5.249999882	16.79713587
0.11	-2.864337815e-09	-8.807771417e-09	5.499999868	4.3758198
0.115	-2.445911667e-09	-1.417533884e-08	5.749999886	8.634792046
0.12	-6.500535217e-10	-2.246404294e-08	5.999999976	4.841220047
0.125	3.550784774e-09	-3.503863906e-08	6.250000197	12.84457718
0.13	1.159270441e-08	-5.373750699e-08	6.500000644	18.4082613
0.135	2.537268224e-08	-8.095208725e-08	6.750001455	4.658719385
0.14	4.72738778e-08	-1.196923498e-07	7.000002824	15.33389793
0.145	8.015576012e-08	-1.736313088e-07	7.250005011	17.11088045
0.15	1.273037061e-07	-2.47122633e-07	7.500008353	14.6697926
0.155	1.923362247e-07	-3.451869638e-07	7.750013273	4.835083344
0.16	2.790717283e-07	-4.734641453e-07	8.000020285	13.65439972
0.165	3.913603883e-07	-6.381309e-07	8.25003	150.7848345
0.17	5.328896469e-07	-8.457851755e-07	8.50004312	10.04427436
0.175	7.06974282e-07	-1.103300327e-06	8.750060437	5.181047143
0.18	9.16343187e-07	-1.417653934e-06	9.000082818	37.76775777
0.185	1.162935589e-06	-1.795737252e-06	9.250111192	16.22991402
0.19	1.447718934e-06	-2.244152129e-06	9.500146532	8.697598551
0.195	1.770538442e-06	-2.769003161e-06	9.750189828	10.15009765
0.2	2.130007631e-06	-3.375692326e-06	10.00024207	4.880614378
0.205	2.523445492e-06	-4.068723797e-06	10.2503042	10.13167657
0.21	2.946864134e-06	-4.851525549e-06	10.50037712	14.9789752
0.215	3.395007437e-06	-5.726293937e-06	10.75046162	4.885538216
0.22	3.861438994e-06	-6.693866171e-06	11.00055838	3.811263767
0.225	4.338675139e-06	-7.753624632e-06	11.25066794	5.658455543
0.23	4.818357014e-06	-8.903435613e-06	11.50079067	4.71832868
0.235	5.29145414e-06	-1.013962389e-05	11.75092676	4.299359169
