time = 3	Re = 10
0.133272	0.150344	0
0.176025	0.144538	1
0.214879	0.145016	2
0.251543	0.159920	3
0.287753	0.176198	4
0.319696	0.195295	5
0.349312	0.214985	6
0.382531	0.258973	7
0.380680	0.307819	8
0.349623	0.357727	9
0.324182	0.381797	10
0.298003	0.406728	11
0.266140	0.431427	12
0.232738	0.460677	13
0.197356	0.497023	14
0.178187	0.524117	15
0.159547	0.556617	16
0.134973	0.606364	17
0.116719	0.642430	18
0.092316	0.683872	19
0.062833	0.710920	20
0.022557	0.731857	21
-0.017494	0.732305	22
-0.058848	0.728533	23
-0.082990	0.716238	24
-0.116977	0.706820	25
-0.164496	0.691971	26
-0.210448	0.677559	27
-0.257602	0.664605	28
-0.297003	0.651339	29
-0.346040	0.635685	30
-0.379702	0.620485	31
-0.425580	0.600220	32
-0.456730	0.582548	33
-0.500489	0.557875	34
-0.531807	0.535898	35
-0.562372	0.512663	36
-0.591487	0.488054	37
-0.620370	0.462137	38
-0.644716	0.437038	39
-0.669346	0.410918	40
-0.692865	0.383056	41
-0.716833	0.353851	42
-0.735972	0.326774	43
-0.755570	0.298720	44
-0.775315	0.267346	45
-0.795469	0.233918	46
-0.811637	0.202348	47
-0.827633	0.169260	48
-0.843052	0.131157	49
-0.857165	0.090459	50
-0.866578	0.052321	51
-0.874206	0.013522	52
-0.878844	-0.027198	53
-0.881894	-0.067334	54
-0.882202	-0.104301	55
-0.882111	-0.140182	56
-0.880179	-0.175435	57
-0.878356	-0.210260	58
-0.874818	-0.241635	59
-0.871660	-0.272918	60
-0.866867	-0.303568	61
-0.862335	-0.334533	62
-0.850404	-0.393250	63
-0.842988	-0.422556	64
-0.835512	-0.451948	65
-0.818184	-0.506023	66
-0.797090	-0.561369	67
-0.775946	-0.609742	68
-0.753296	-0.656661	69
