time = 4	Re = 10
0.132462	0.151491	0
0.181574	0.139117	1
0.228131	0.138423	2
0.276329	0.156346	3
0.323702	0.177168	4
0.363850	0.199934	5
0.396311	0.223690	6
0.417886	0.274121	7
0.395461	0.322037	8
0.348005	0.357579	9
0.316811	0.369668	10
0.284474	0.382649	11
0.247913	0.393891	12
0.208189	0.411197	13
0.167930	0.438640	14
0.148250	0.464595	15
0.133597	0.503133	16
0.125028	0.539980	17
0.114720	0.580436	18
0.103523	0.615871	19
0.090311	0.653316	20
0.073303	0.681848	21
0.048709	0.708302	22
0.021130	0.714903	23
-0.015892	0.722468	24
-0.037730	0.716149	25
-0.071741	0.704541	26
-0.092032	0.691713	27
-0.126206	0.679257	28
-0.153230	0.667001	29
-0.209158	0.651962	30
-0.227880	0.643275	31
-0.258821	0.634316	32
-0.289597	0.625079	33
-0.328592	0.610134	34
-0.365513	0.593728	35
-0.397252	0.576595	36
-0.428365	0.558440	37
-0.458013	0.538694	38
-0.487213	0.518012	39
-0.528883	0.481982	40
-0.553661	0.458328	41
-0.578507	0.433850	42
-0.606228	0.399866	43
-0.625298	0.375429	44
-0.644757	0.350578	45
-0.667752	0.316043	46
-0.685149	0.289960	47
-0.703162	0.263167	48
-0.727253	0.222411	49
-0.752866	0.177272	50
-0.777972	0.126395	51
-0.789845	0.095514	52
-0.800549	0.064011	53
-0.805902	0.033373	54
-0.810860	0.002935	55
-0.811386	-0.030222	56
-0.811350	-0.062157	57
-0.807049	-0.092388	58
-0.803712	-0.121933	59
-0.797481	-0.151004	60
-0.792742	-0.180109	61
-0.781550	-0.225019	62
-0.769713	-0.270906	63
-0.755907	-0.317277	64
-0.740343	-0.365370	65
-0.724867	-0.404868	66
-0.707792	-0.445329	67
-0.687328	-0.487134	68
-0.664240	-0.529697	69
-0.641842	-0.564946	70
-0.617349	-0.600998	71
-0.590292	-0.635857	72
-0.560907	-0.670935	73
-0.532165	-0.701064	74
-0.501335	-0.731490	75
-0.469151	-0.759699	76
-0.434210	-0.788369	77
-0.401753	-0.811494	78
-0.366393	-0.835376	79
-0.330927	-0.856200	80
-0.291933	-0.877856	81
-0.254444	-0.895621	82
-0.214698	-0.912948	83
-0.174267	-0.927746	84
-0.131532	-0.941685	85
-0.092455	-0.951844	86
-0.052184	-0.961235	87
-0.010667	-0.968409	88
0.030525	-0.974790	89
0.065795	-0.978469	90
0.100881	-0.981875	91
0.134620	-0.983636	92
0.168289	-0.985109	93
