Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	0
0.001	0.006359933961	-0.0002528572907	0.001166677115	1	-0.0620119882
0.002	0.01050692941	-6.895353661e-05	-0.01102556066	6.192035054	-0.1240215283
0.003	0.01248101026	0.0002198524936	-0.0297669794	4.483315092	-0.1860261722
0.004	0.01265409606	0.0004852171819	-0.05062095387	5.943411901	-0.2480234721
0.005	0.01150626797	0.0006968255367	-0.07085974416	6.222614223	-0.3100109806
0.006	0.009512312824	0.0008567245125	-0.08888098211	2.260284467	-0.3719862503
0.007	0.007086451932	0.0009764093194	-0.1039039958	2.069758779	-0.4339468347
0.008	0.004556782367	0.001068834668	-0.1157758689	1.379039495	-0.4958902876
0.009	0.00215792954	0.001145484519	-0.1247907795	4.47305096	-0.5578141637
0.01	3.560481378e-05	0.001215446395	-0.1315252893	1.009194591	-0.6197160182
0.011	-0.001741633105	0.001285241667	-0.1366960129	0.4951731656	-0.6815934075
0.012	-0.003166338851	0.001359200825	-0.1410400576	0.3718286316	-0.7434438887
0.013	-0.004274888283	0.001439639242	-0.145231668	0.2361116757	-0.80526502
0.014	-0.005130800923	0.00152736382	-0.1498288142	0.1573834016	-0.8670543609
0.015	-0.005810174251	0.001622112778	-0.1552474821	0.1125675315	-0.928809472
0.016	-0.006390114057	0.001722924116	-0.1617590321	0.1019579639	-0.9905279154
0.017	-0.006940424414	0.0018284599	-0.169503461	0.092934789	-1.052207255
0.018	-0.007518451994	0.001937266369	-0.1785126509	0.08309853241	-1.113845054
0.019	-0.008166705803	0.002047967541	-0.1887383731	0.0778600248	-1.175438882
0.02	-0.008912699022	0.002159393676	-0.2000804958	0.08189086643	-1.236986305
0.021	-0.009770383311	0.002270637726	-0.2124125086	0.0857563242	-1.298484894
0.022	-0.01074256118	0.00238108926	-0.2256024501	0.08838451812	-1.359932221
0.023	-0.01182375624	0.002490415235	-0.2395283351	0.1102386893	-1.42132586
0.024	-0.01300311034	0.002598517093	-0.2540880715	0.154670601	-1.482663388
0.025	-0.01426699805	0.002705480541	-0.2692044677	0.2170995429	-1.543942383
0.026	-0.01560117455	0.002811518528	-0.2848261493	0.3140003118	-1.605160426
0.027	-0.01699235935	0.002916919671	-0.3009255232	0.479633837	-1.6663151
0.028	-0.01842925397	0.00302196191	-0.3174942278	0.6507330412	-1.727403991
0.029	-0.01990314075	0.003126972463	-0.3345400479	0.1039959681	-1.788424687
0.03	-0.02140794168	0.003232250883	-0.3520804103	0.4264279213	-1.849374779
0.031	-0.02294004175	0.003338047488	-0.3701379766	0.3516211126	-1.910251862
0.032	-0.02449789937	0.003444556572	-0.3887369213	0.2763975972	-1.97105353
0.033	-0.02608156087	0.003551923558	-0.4078999107	0.2253876706	-2.031777386
0.034	-0.02769215017	0.003660247249	-0.4276462203	0.1902362615	-2.09242103
0.035	-0.02933139388	0.003769593052	-0.4479905426	0.1649436394	-2.152982069
0.036	-0.03100122851	0.003880003596	-0.4689429668	0.1460136329	-2.213458112
0.037	-0.03270349308	0.003991496518	-0.4905089523	0.1313605811	-2.273846772
0.038	-0.03443972743	0.004104077122	-0.5126897888	0.1196982151	-2.334145665
0.039	-0.03621104878	0.004217750454	-0.5354841761	0.1101813327	-2.394352409
0.04	-0.03801812472	0.004332528825	-0.5588884461	0.1145596659	-2.454464629
0.041	-0.03986119278	0.004448427218	-0.582897927	0.1357268993	-2.514479951
0.042	-0.04174010516	0.00456551528	-0.60750755	0.1633661975	-2.574396006
0.043	-0.04365441985	0.004683814402	-0.6327116596	0.2001188707	-2.634210428
0.044	-0.04560350811	0.004803348656	-0.6585053712	0.2483522722	-2.693920856
0.045	-0.04758662624	0.004924157438	-0.6848844633	0.3012677716	-2.753524933
0.046	-0.04960298642	0.005046287739	-0.7118454008	0.2958621427	-2.813020306
0.047	-0.05165181417	0.005169790535	-0.7393853442	0.07330686164	-2.872404625
0.048	-0.05373238782	0.005294718568	-0.7675019386	0.1971241798	-2.931675548
0.049	-0.05584406277	0.005421125329	-0.7961932891	0.2660447226	-2.990830732
0.05	-0.05798628087	0.005549069799	-0.8254579529	0.2456186467	-3.049867845
0.051	-0.06015856199	0.005678603334	-0.8552943886	0.2129513355	-3.108784554
0.052	-0.06236050512	0.005809770795	-0.8857010339	0.1845021516	-3.167578533
0.053	-0.06459178064	0.005942610855	-0.9166762104	0.1617806568	-3.226247462
0.054	-0.06685210294	0.006077171559	-0.9482181839	0.1437952354	-3.284789025
0.055	-0.0691412105	0.006213491799	-0.9803249071	0.1293822231	-3.34320091
0.056	-0.07145885887	0.006351610549	-1.012994114	0.1176440016	-3.401480812
0.057	-0.07380481068	0.006491567218	-1.046223245	0.1079290528	-3.459626429
0.058	-0.07617882726	0.006633399674	-1.080009569	0.09976826925	-3.517635466
0.059	-0.07858066316	0.006777145767	-1.114350136	0.09282103487	-3.575505633
0.06	-0.08101006427	0.006922842184	-1.149241843	0.08683649846	-3.633234646
0.061	-0.08346676648	0.007070526291	-1.18468134	0.08162696783	-3.690820224
0.062	-0.0859504931	0.007220220966	-1.220665014	0.07704788125	-3.748260096
0.063	-0.08846096496	0.007371971945	-1.257189694	0.07299443839	-3.805551994
0.064	-0.0909979063	0.00752581384	-1.2942518	0.07241235168	-3.862693654
0.065	-0.09356103494	0.0076817826	-1.331847651	0.07717827018	-3.919682823
0.066	-0.09615007007	0.007839911438	-1.369973622	0.07937155487	-3.976517249
0.067	-0.09876473441	0.008000228414	-1.408625584	0.07972571621	-4.03319469
0.068	-0.1014047446	0.00816277242	-1.447799774	0.07885162896	-4.089712907
0.069	-0.1040698271	0.008327588216	-1.487492307	0.07719266959	-4.14606967
0.07	-0.1067597344	0.008494705453	-1.527699167	0.07507169213	-4.202262753
0.071	-0.1094742158	0.008664155644	-1.568416181	0.07270707384	-4.258289939
0.072	-0.112213023	0.00883596999	-1.609639137	0.07514774155	-4.314149014
0.073	-0.1149759156	0.00901017702	-1.651363883	0.07710429658	-4.369837775
0.074	-0.1177626557	0.009186806138	-1.693586074	0.07741074094	-4.425354022
0.075	-0.1205730079	0.009365883496	-1.736301285	0.07659296151	-4.480695565
0.076	-0.1234067494	0.009547436991	-1.779504999	0.07505396777	-4.535860217
0.077	-0.1262636546	0.009731491128	-1.823192497	0.07646697982	-4.590845802
0.078	-0.129143493	0.009918074489	-1.867359022	0.08173223125	-4.645650148
0.079	-0.1320460417	0.01010723264	-1.912000537	0.08758917056	-4.700271092
0.08	-0.1349710869	0.01029897465	-1.957111342	0.09284948763	-4.754706478
