Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	4.466578139e-07	4.570561953e-06	0.0001446515677	1
0.002	1.63371682e-06	1.112417912e-05	0.001117526968	37.58206874
0.003	2.989687465e-06	1.535937113e-05	0.001803974989	4.672307938
0.004	4.000100731e-06	1.671154766e-05	0.002786788618	54.89880687
0.005	4.529910439e-06	1.59284449e-05	0.00348188328	12.11202545
0.006	4.632095685e-06	1.452626974e-05	0.003972593213	4.470905868
0.007	4.469553925e-06	1.323760889e-05	0.004253232451	10.0549547
0.008	4.169969089e-06	1.207466724e-05	0.004413653704	4.074370572
0.009	3.803379895e-06	1.095672671e-05	0.004481404736	6.199352351
0.01	3.417253442e-06	9.864868055e-06	0.004471565655	1.813016273
0.011	3.043672657e-06	8.805218361e-06	0.004400257532	0.7821291027
0.012	2.692954792e-06	7.662729719e-06	0.004262887719	3.158097834
0.013	2.361478113e-06	6.435837485e-06	0.004067708642	1.900111266
0.014	2.045249865e-06	5.120161096e-06	0.003821477692	1.19467045
0.015	1.738544077e-06	3.745764786e-06	0.003549039722	1.44796731
0.016	1.437805655e-06	2.318696974e-06	0.003258111039	1.270579911
0.017	1.138929519e-06	8.49598119e-07	0.002958761356	2.87108878
0.018	8.390370188e-07	-6.337838999e-07	0.002665567268	2.272876758
0.019	5.402306406e-07	-2.15821872e-06	0.002355363886	1.478585249
0.02	2.399171559e-07	-3.700521825e-06	0.002045704294	1.480603083
0.021	-6.236085187e-08	-5.227765059e-06	0.001747774347	0.8234662618
0.022	-3.654716786e-07	-6.710421307e-06	0.001471903881	1.093116209
0.023	-6.655774897e-07	-8.145667861e-06	0.001206991558	0.9202733552
0.024	-9.625530546e-07	-9.510494853e-06	0.0009687525247	3.350582923
0.025	-1.253509748e-06	-1.079889732e-05	0.0007513217845	1.256509492
0.026	-1.536455531e-06	-1.20067955e-05	0.0005553978795	7.124876093
0.027	-1.810209228e-06	-1.31323787e-05	0.0003813189929	0.8381519757
