time = 1.3	Re = 90
0.198830	0.020780	0
0.210357	-0.014582	1
0.220260	-0.049531	2
0.235096	-0.099114	3
0.255972	-0.125088	4
0.278335	-0.147856	5
0.335991	-0.156240	6
0.367411	-0.145439	7
0.398994	-0.131991	8
0.430357	-0.107058	9
0.460789	-0.077835	10
0.488623	-0.040113	11
0.513298	0.002239	12
0.533807	0.049872	13
0.550353	0.100781	14
0.561482	0.155789	15
0.568190	0.211876	16
0.568904	0.267839	17
0.565114	0.325277	18
0.557606	0.380424	19
0.546189	0.436013	20
0.532071	0.489466	21
0.515367	0.541768	22
0.496083	0.592409	23
0.474437	0.641758	24
0.447110	0.691420	25
0.419837	0.739441	26
0.390132	0.783664	27
0.356106	0.827843	28
0.325402	0.866403	29
0.299938	0.887956	30
0.270728	0.910869	31
0.246576	0.943302	32
0.234619	0.971756	33
