time = 2	Re = 90
0.196795	0.031829	0
0.209705	-0.022867	1
0.213325	-0.075638	2
0.214384	-0.110649	3
0.215902	-0.144205	4
0.231336	-0.182990	5
0.252088	-0.213794	6
0.282874	-0.222747	7
0.314993	-0.227928	8
0.351672	-0.214353	9
0.389649	-0.193032	10
0.427885	-0.156553	11
0.464081	-0.110748	12
0.479882	-0.081882	13
0.495643	-0.052536	14
0.508313	-0.019858	15
0.520051	0.013884	16
0.528005	0.049550	17
0.534850	0.086549	18
0.537665	0.124605	19
0.539076	0.163347	20
0.536285	0.202304	21
0.531472	0.241877	22
0.522991	0.279976	23
0.513070	0.318555	24
0.500160	0.354130	25
0.486413	0.390036	26
0.469834	0.424831	27
0.450989	0.460275	28
0.431580	0.492051	29
0.411105	0.524150	30
0.388946	0.554959	31
0.364823	0.585970	32
0.339423	0.614657	33
0.313023	0.643577	34
0.286518	0.670516	35
0.257324	0.698683	36
0.225864	0.725223	37
0.192782	0.751843	38
0.157121	0.777189	39
0.116705	0.801737	40
0.069075	0.822836	41
0.021739	0.839028	42
-0.025668	0.850854	43
-0.073915	0.859659	44
-0.117280	0.863991	45
-0.157369	0.868135	46
-0.198796	0.870337	47
-0.238609	0.872565	48
-0.271360	0.873508	49
-0.302902	0.875021	50
-0.342437	0.872049	51
-0.389644	0.866741	52
-0.433031	0.873473	53
-0.455228	0.888700	54
