time = 4	Re = 90
0.187216	0.068310	0
0.202307	0.019536	1
0.204694	-0.012480	2
0.206226	-0.047369	3
0.197629	-0.091450	4
0.182232	-0.138910	5
0.164855	-0.192089	6
0.157972	-0.243351	7
0.163973	-0.282298	8
0.171322	-0.319901	9
0.183734	-0.349071	10
0.196298	-0.377472	11
0.231747	-0.396866	12
0.274248	-0.396064	13
0.322089	-0.367152	14
0.347704	-0.345025	15
0.375444	-0.321086	16
0.401580	-0.288872	17
0.429716	-0.252687	18
0.455531	-0.210558	19
0.479245	-0.163401	20
0.499728	-0.109403	21
0.509371	-0.078542	22
0.518860	-0.047270	23
0.523689	-0.015044	24
0.528421	0.017642	25
0.529856	0.051172	26
0.530693	0.086923	27
0.527243	0.119334	28
0.522983	0.152676	29
0.514978	0.184625	30
0.505865	0.217382	31
0.493628	0.244816	32
0.481131	0.272572	33
0.450128	0.323460	34
0.417730	0.362511	35
0.382138	0.398045	36
0.348860	0.423992	37
0.313219	0.447357	38
0.282607	0.463682	39
0.250927	0.480831	40
0.220556	0.495825	41
0.190341	0.515629	42
0.161145	0.541162	43
0.127316	0.587899	44
0.105388	0.632041	45
0.092449	0.664000	46
0.073347	0.697874	47
0.040146	0.716922	48
-0.001955	0.726579	49
-0.060433	0.725676	50
-0.100689	0.713811	51
-0.143552	0.706057	52
-0.173209	0.695968	53
-0.217862	0.684715	54
-0.248075	0.674592	55
-0.278851	0.663709	56
-0.299597	0.652948	57
-0.343450	0.635813	58
-0.371497	0.621795	59
-0.399696	0.607472	60
-0.425823	0.591550	61
-0.451709	0.575683	62
-0.499843	0.542576	63
-0.544394	0.506202	64
-0.586530	0.468687	65
-0.619235	0.433716	66
-0.653411	0.394621	67
-0.679610	0.358088	68
-0.709331	0.313661	69
-0.728475	0.278309	70
-0.751249	0.234819	71
-0.767744	0.196391	72
-0.785235	0.152563	73
-0.797312	0.113521	74
-0.809166	0.069767	75
-0.817444	0.029542	76
-0.824770	-0.011237	77
-0.829104	-0.048898	78
-0.832561	-0.089166	79
-0.833834	-0.127890	80
-0.834268	-0.167383	81
-0.831654	-0.202532	82
-0.828506	-0.239051	83
-0.824654	-0.272237	84
-0.820340	-0.305693	85
-0.813850	-0.338767	86
-0.806431	-0.372461	87
-0.796084	-0.408329	88
-0.784248	-0.446303	89
-0.773217	-0.475366	90
-0.761943	-0.504528	91
-0.738322	-0.558742	92
-0.722450	-0.587663	93
-0.705786	-0.617191	94
-0.680286	-0.653228	95
-0.645522	-0.697181	96
-0.613822	-0.740621	97
-0.587276	-0.778157	98
-0.575954	-0.819551	99
