time = 4.6	Re = 90
0.182715	0.078762	0
0.202108	0.022280	1
0.204745	-0.011390	2
0.204721	-0.054812	3
0.192331	-0.103188	4
0.171472	-0.154223	5
0.161169	-0.182803	6
0.151242	-0.211438	7
0.145679	-0.269821	8
0.152886	-0.317148	9
0.161748	-0.361519	10
0.174993	-0.395584	11
0.189273	-0.426411	12
0.228115	-0.444192	13
0.275915	-0.435839	14
0.301246	-0.417318	15
0.326442	-0.398708	16
0.352694	-0.372482	17
0.382350	-0.343046	18
0.408237	-0.307465	19
0.437405	-0.265798	20
0.463677	-0.218823	21
0.487806	-0.165584	22
0.497770	-0.135775	23
0.507735	-0.105271	24
0.517341	-0.069710	25
0.526302	-0.032265	26
0.529625	0.003044	27
0.532369	0.041069	28
0.531562	0.078721	29
0.528666	0.119564	30
0.521611	0.154159	31
0.512651	0.190266	32
0.500294	0.222300	33
0.485790	0.255475	34
0.469895	0.280067	35
0.453283	0.305626	36
0.416319	0.348154	37
0.382302	0.376220	38
0.346691	0.398973	39
0.315901	0.411968	40
0.284549	0.421944	41
0.258587	0.427587	42
0.231174	0.435358	43
0.204810	0.443208	44
0.176949	0.460517	45
0.147995	0.489719	46
0.130211	0.521222	47
0.112812	0.555759	48
0.100797	0.592256	49
0.089266	0.632280	50
0.077747	0.671598	51
0.048827	0.710469	52
0.023975	0.713060	53
-0.032278	0.720711	54
-0.056701	0.712706	55
-0.079300	0.702760	56
-0.117331	0.696770	57
-0.146828	0.688849	58
-0.176198	0.680879	59
-0.222927	0.665170	60
-0.254533	0.654551	61
-0.285914	0.643578	62
-0.319721	0.626555	63
-0.348442	0.612641	64
-0.376806	0.598624	65
-0.411352	0.577821	66
-0.444788	0.555841	67
-0.463822	0.539586	68
-0.510342	0.503886	69
-0.537326	0.479249	70
-0.564452	0.453221	71
-0.587757	0.426764	72
-0.611477	0.399142	73
-0.631872	0.372483	74
-0.651891	0.344302	75
-0.668345	0.316394	76
-0.685097	0.287589	77
-0.699466	0.258537	78
-0.713890	0.228794	79
-0.733199	0.178105	80
-0.742558	0.149462	81
-0.751910	0.120749	82
-0.763345	0.071209	83
-0.769051	0.040912	84
-0.774523	0.010276	85
-0.778509	-0.034026	86
-0.781887	-0.090544	87
-0.780736	-0.137621	88
-0.777192	-0.191251	89
-0.770010	-0.237081	90
-0.759622	-0.287477	91
-0.747685	-0.331970	92
-0.733729	-0.376939	93
-0.718350	-0.416513	94
-0.700442	-0.458111	95
-0.680640	-0.497979	96
-0.658469	-0.538714	97
-0.637349	-0.570999	98
-0.614295	-0.604441	99
-0.591665	-0.634425	100
-0.567477	-0.665035	101
-0.541461	-0.693985	102
-0.513753	-0.723658	103
-0.479437	-0.754627	104
-0.445008	-0.784568	105
-0.417044	-0.806378	106
-0.388210	-0.828029	107
-0.359588	-0.847030	108
-0.330021	-0.865721	109
-0.295823	-0.883135	110
-0.259168	-0.901077	111
-0.212432	-0.919957	112
-0.180102	-0.930000	113
-0.148142	-0.939332	114
-0.116409	-0.949113	115
-0.085239	-0.958543	116
-0.034433	-0.974915	117
0.001039	-1.005364	118
