Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
0.3801420424 	 0.1831554716 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 79
0.2366569697 	 0.2488531397 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 80
0.3378628832 	 0.2272544457 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 81
0.2783236616 	 0.2031867059 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 82
-0.3756739130 	 -0.7430785423 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 83
-0.3256877055 	 -0.7783316831 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 84
-0.2519772424 	 0.0517895872 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 85
-0.2289234282 	 0.0961410141 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 86
-0.0467617429 	 0.2175206435 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 87
-0.0150400802 	 0.2655127237 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 88
0.7623086251 	 0.3738694200 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 89
0.1623578133 	 0.3084891054 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 90
-0.7199235490 	 0.4451720897 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 91
-0.7301637612 	 0.5039852299 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 92
0.4386615061 	 -0.0533261642 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 93
0.1121559324 	 0.3393599290 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 94
-0.7674861217 	 0.3621626177 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 95
0.3110183165 	 -0.7914890707 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 96
0.7725160134 	 0.4290714682 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 97
-0.6098726170 	 0.5992394196 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 98
-0.6150843861 	 0.6556797225 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 99
0.2552966378 	 -0.8108891959 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 100
0.0337545012 	 -0.4296065610 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 101
-0.1685281906 	 0.8678301399 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 102
-0.7762289473 	 0.4192461664 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 103
0.2710948632 	 -0.6353186813 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 104
0.0383430723 	 -0.3780272901 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 105
0.7203259885 	 0.4590702344 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 106
-0.6108954887 	 -0.5890077650 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 107
0.3762253047 	 -0.1943009139 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 108
-0.1344556679 	 -0.8409553605 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 109
-0.2276266335 	 0.2654064225 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 110
0.0736210213 	 0.4267841406 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 111
0.2540177389 	 0.8471229047 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 112
0.7338003360 	 0.5149942930 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 113
