time = 3.1	Re = 10
0.142917	0.139656	0
0.187746	0.130782	1
0.230631	0.130793	2
0.272546	0.138928	3
0.313942	0.148951	4
0.349267	0.162813	5
0.381499	0.178320	6
0.415761	0.221589	7
0.410754	0.279467	8
0.393670	0.311761	9
0.374140	0.344852	10
0.345362	0.378427	11
0.313722	0.413317	12
0.276119	0.449773	13
0.255168	0.471318	14
0.234254	0.492911	15
0.210440	0.518700	16
0.186580	0.547416	17
0.158248	0.585399	18
0.126152	0.634166	19
0.102333	0.669924	20
0.064717	0.711542	21
0.026789	0.723720	22
-0.010849	0.730849	23
-0.040594	0.727916	24
-0.074920	0.721963	25
-0.098775	0.710980	26
-0.126021	0.702283	27
-0.170633	0.687352	28
-0.210966	0.673522	29
-0.255424	0.660535	30
-0.290180	0.647061	31
-0.335685	0.631683	32
-0.366553	0.617713	33
-0.410702	0.598972	34
-0.438786	0.582915	35
-0.478153	0.561307	36
-0.511090	0.540342	37
-0.543707	0.517615	38
-0.570257	0.495705	39
-0.596980	0.472964	40
-0.622853	0.448548	41
-0.649016	0.423054	42
-0.671050	0.398178	43
-0.693412	0.372542	44
-0.715487	0.344590	45
-0.737985	0.315233	46
-0.756144	0.287853	47
-0.774511	0.259678	48
-0.793293	0.227199	49
-0.812137	0.192594	50
-0.827072	0.159202	51
-0.841321	0.124394	52
-0.853953	0.085133	53
-0.864640	0.044376	54
-0.870969	0.006209	55
-0.875846	-0.031571	56
-0.877788	-0.069869	57
-0.878883	-0.107249	58
-0.877651	-0.141732	59
-0.876478	-0.175406	60
-0.873458	-0.208752	61
-0.870702	-0.241672	62
-0.866286	-0.272072	63
-0.862183	-0.302967	64
-0.856817	-0.332875	65
-0.851597	-0.363334	66
-0.838912	-0.418018	67
-0.823543	-0.472915	68
-0.804233	-0.528273	69
-0.783454	-0.580550	70
-0.763876	-0.624464	71
-0.743390	-0.667100	72
