time = 1.95	Re = 10
0.142396	0.140293	0
0.176819	0.141868	1
0.210256	0.145865	2
0.241172	0.156108	3
0.271977	0.166892	4
0.298786	0.181138	5
0.325474	0.195480	6
0.362287	0.233309	7
0.376116	0.283150	8
0.371819	0.313885	9
0.366996	0.345029	10
0.352871	0.380524	11
0.336312	0.417808	12
0.312352	0.458443	13
0.285232	0.501806	14
0.251126	0.549513	15
0.231338	0.576193	16
0.211179	0.603792	17
0.185912	0.634959	18
0.158184	0.668958	19
0.119901	0.708389	20
0.093028	0.728314	21
0.064415	0.746605	22
0.027648	0.757292	23
-0.007908	0.764823	24
-0.041450	0.764947	25
-0.075021	0.764955	26
-0.103888	0.759705	27
-0.133602	0.756111	28
-0.185859	0.747814	29
-0.233719	0.738995	30
-0.281008	0.731030	31
-0.325104	0.721932	32
-0.370348	0.712567	33
-0.410976	0.701714	34
-0.453843	0.689816	35
-0.492928	0.676615	36
-0.533566	0.662111	37
-0.570820	0.646370	38
-0.608306	0.628720	39
-0.643417	0.610662	40
-0.678749	0.590912	41
-0.712260	0.569725	42
-0.745312	0.547834	43
-0.775947	0.525238	44
-0.806621	0.501404	45
-0.836321	0.475492	46
-0.865214	0.449578	47
-0.889961	0.426300	48
-0.914406	0.403020	49
