time = 3	Re = 10
0.142874	0.139710	0
0.186819	0.131724	1
0.228827	0.131990	2
0.269685	0.140229	3
0.310065	0.150257	4
0.344628	0.164081	5
0.376412	0.179427	6
0.411130	0.222061	7
0.408004	0.279175	8
0.391935	0.311562	9
0.373603	0.344712	10
0.345864	0.378805	11
0.315218	0.414314	12
0.278390	0.451534	13
0.237344	0.495052	14
0.213899	0.520765	15
0.190335	0.549143	16
0.162495	0.585905	17
0.131373	0.632060	18
0.108895	0.664849	19
0.078419	0.702609	20
0.045419	0.720032	21
0.011236	0.730705	22
-0.018394	0.730746	23
-0.052720	0.730248	24
-0.080012	0.720827	25
-0.107599	0.712253	26
-0.151575	0.697180	27
-0.190802	0.683539	28
-0.233429	0.671543	29
-0.267395	0.658931	30
-0.311418	0.645422	31
-0.341724	0.632733	32
-0.384976	0.616472	33
-0.413043	0.601913	34
-0.452114	0.582841	35
-0.485052	0.564063	36
-0.517880	0.543761	37
-0.544924	0.523724	38
-0.572079	0.503003	39
-0.598558	0.480639	40
-0.625230	0.457365	41
-0.647903	0.434341	42
-0.670789	0.410788	43
-0.693446	0.384992	44
-0.716440	0.358212	45
-0.735112	0.333055	46
-0.753893	0.307525	47
-0.773273	0.278159	48
-0.792880	0.247406	49
-0.808954	0.217759	50
-0.824877	0.187183	51
-0.840246	0.152436	52
-0.854663	0.116029	53
-0.865178	0.080944	54
-0.874519	0.045435	55
-0.881049	0.008276	56
-0.886397	-0.028640	57
-0.888770	-0.063438	58
-0.890773	-0.097459	59
-0.890604	-0.131482	60
-0.890469	-0.164786	61
-0.888394	-0.195719	62
-0.886740	-0.226707	63
-0.883726	-0.256838	64
-0.881067	-0.287153	65
-0.873244	-0.341737	66
-0.863250	-0.396195	67
-0.849898	-0.451314	68
-0.835202	-0.503264	69
-0.820971	-0.547218	70
-0.805826	-0.590195	71
